,CPUPAXFE Index_ratio
21997,1001.7235329576353
21998,1001.7235329576353
21999,1001.7235329576353
22000,1001.7235329576353
22001,1001.7235329576353
22002,1001.7235329576353
22003,1001.7235329576353
22004,1000.4925198714604
22005,1000.4925198714604
22006,1000.4925198714604
22007,1000.4925198714604
22008,1000.4925198714604
22009,1000.4925198714604
22010,1000.4925198714604
22011,1000.4925198714604
22012,1000.4925198714604
22013,1000.4925198714604
22014,1000.4925198714604
22015,1000.4925198714604
22016,1000.4925198714604
22017,1000.4925198714604
22018,1000.4925198714604
22019,1000.4925198714604
22020,1000.4925198714604
22021,1000.4925198714604
22022,1000.4925198714604
22023,1000.4925198714604
22024,1000.4925198714604
22025,1000.4925198714604
22026,1000.4925198714604
22027,1000.4925198714604
22028,1000.4925198714604
22029,1000.4925198714604
22030,1000.4925198714604
22031,1000.4925198714604
22032,1000.4925198714604
22033,1000.4925198714604
22034,1000.4925198714604
22035,1000.4925198714604
22036,1000.4925198714604
22037,1000.4925198714604
22038,1000.4925198714604
22039,1000.4925198714604
22040,1000.4925198714604
22041,1000.4925198714604
22042,1000.4925198714604
22043,1000.4925198714604
22044,1000.4925198714604
22045,1000.4925198714604
22046,1000.4925198714604
22047,1000.4925198714604
22048,1000.4925198714604
22049,1000.4925198714604
22050,1000.4925198714604
22051,1000.4925198714604
22052,1000.4925198714604
22053,1000.4925198714604
22054,1000.4925198714604
22055,1000.4925198714604
22056,1000.4925198714604
22057,1000.4925198714604
22058,1000.4925198714604
22059,1000.4925198714604
22060,1000.4925198714604
22061,1000.4925198714604
22062,1000.4925198714604
22063,1000.4925198714604
22064,1000.4925198714604
22065,1000.4925198714604
22066,1000.4925198714604
22067,1000.4925198714604
22068,1000.4925198714604
22069,1000.4925198714604
22070,1000.4925198714604
22071,1000.4925198714604
22072,1000.4925198714604
22073,1000.4925198714604
22074,1000.4925198714604
22075,1000.4925198714604
22076,1000.4925198714604
22077,1000.4925198714604
22078,1000.4925198714604
22079,1000.4925198714604
22080,1000.4925198714604
22081,1000.4925198714604
22082,1000.4925198714604
22083,1000.4925198714604
22084,1000.4925198714604
22085,1000.4925198714604
22086,1000.4925198714604
22087,1000.4925198714604
22088,1000.4925198714604
22089,1000.4925198714604
22090,1000.4925198714604
22091,1000.4925198714604
22092,1000.4925198714604
22093,1000.4925198714604
22094,1000.4925198714604
22095,1002.2614771545605
22096,1002.2614771545605
22097,1002.2614771545605
22098,1002.2614771545605
22099,1002.2614771545605
22100,1002.2614771545605
22101,1002.2614771545605
22102,1002.2614771545605
22103,1002.2614771545605
22104,1002.2614771545605
22105,1002.2614771545605
22106,1002.2614771545605
22107,1002.2614771545605
22108,1002.2614771545605
22109,1002.2614771545605
22110,1002.2614771545605
22111,1002.2614771545605
22112,1002.2614771545605
22113,1002.2614771545605
22114,1002.2614771545605
22115,1002.2614771545605
22116,1002.2614771545605
22117,1002.2614771545605
22118,1002.2614771545605
22119,1002.2614771545605
22120,1002.2614771545605
22121,1002.2614771545605
22122,1002.2614771545605
22123,1002.2614771545605
22124,1002.2614771545605
22125,1002.2614771545605
22126,1002.2614771545605
22127,1002.2614771545605
22128,1002.2614771545605
22129,1002.2614771545605
22130,1002.2614771545605
22131,1002.2614771545605
22132,1002.2614771545605
22133,1002.2614771545605
22134,1002.2614771545605
22135,1002.2614771545605
22136,1002.2614771545605
22137,1002.2614771545605
22138,1002.2614771545605
22139,1002.2614771545605
22140,1002.2614771545605
22141,1002.2614771545605
22142,1002.2614771545605
22143,1002.2614771545605
22144,1002.2614771545605
22145,1002.2614771545605
22146,1002.2614771545605
22147,1002.2614771545605
22148,1002.2614771545605
22149,1002.2614771545605
22150,1002.2614771545605
22151,1002.2614771545605
22152,1002.2614771545605
22153,1002.2614771545605
22154,1002.2614771545605
22155,1002.2614771545605
22156,1002.2614771545605
22157,1002.2614771545605
22158,1002.2614771545605
22159,1002.2614771545605
22160,1002.2614771545605
22161,1002.2614771545605
22162,1002.2614771545605
22163,1002.2614771545605
22164,1002.2614771545605
22165,1002.2614771545605
22166,1002.2614771545605
22167,1002.2614771545605
22168,1002.2614771545605
22169,1002.2614771545605
22170,1002.2614771545605
22171,1002.2614771545605
22172,1002.2614771545605
22173,1002.2614771545605
22174,1002.2614771545605
22175,1002.2614771545605
22176,1002.2614771545605
22177,1002.2614771545605
22178,1002.2614771545605
22179,1002.2614771545605
22180,1002.2614771545605
22181,1002.2614771545605
22182,1002.2614771545605
22183,1002.2614771545605
22184,1002.2614771545605
22185,1002.2614771545605
22186,1002.2614771545605
22187,1002.4619625364116
22188,1002.4619625364116
22189,1002.4619625364116
22190,1002.4619625364116
22191,1002.4619625364116
22192,1002.4619625364116
22193,1002.4619625364116
22194,1002.4619625364116
22195,1002.4619625364116
22196,1002.4619625364116
22197,1002.4619625364116
22198,1002.4619625364116
22199,1002.4619625364116
22200,1002.4619625364116
22201,1002.4619625364116
22202,1002.4619625364116
22203,1002.4619625364116
22204,1002.4619625364116
22205,1002.4619625364116
22206,1002.4619625364116
22207,1002.4619625364116
22208,1002.4619625364116
22209,1002.4619625364116
22210,1002.4619625364116
22211,1002.4619625364116
22212,1002.4619625364116
22213,1002.4619625364116
22214,1002.4619625364116
22215,1002.4619625364116
22216,1002.4619625364116
22217,1002.4619625364116
22218,1002.4619625364116
22219,1002.4619625364116
22220,1002.4619625364116
22221,1002.4619625364116
22222,1002.4619625364116
22223,1002.4619625364116
22224,1002.4619625364116
22225,1002.4619625364116
22226,1002.4619625364116
22227,1002.4619625364116
22228,1002.4619625364116
22229,1002.4619625364116
22230,1002.4619625364116
22231,1002.4619625364116
22232,1002.4619625364116
22233,1002.4619625364116
22234,1002.4619625364116
22235,1002.4619625364116
22236,1002.4619625364116
22237,1002.4619625364116
22238,1002.4619625364116
22239,1002.4619625364116
22240,1002.4619625364116
22241,1002.4619625364116
22242,1002.4619625364116
22243,1002.4619625364116
22244,1002.4619625364116
22245,1002.4619625364116
22246,1002.4619625364116
22247,1002.4619625364116
22248,1002.4619625364116
22249,1002.4619625364116
22250,1002.4619625364116
22251,1002.4619625364116
22252,1002.4619625364116
22253,1002.4619625364116
22254,1002.4619625364116
22255,1002.4619625364116
22256,1002.4619625364116
22257,1002.4619625364116
22258,1002.4619625364116
22259,1002.4619625364116
22260,1002.4619625364116
22261,1002.4619625364116
22262,1002.4619625364116
22263,1002.4619625364116
22264,1002.4619625364116
22265,1002.4619625364116
22266,1002.4619625364116
22267,1002.4619625364116
22268,1002.4619625364116
22269,1002.4619625364116
22270,1002.4619625364116
22271,1002.4619625364116
22272,1002.4619625364116
22273,1002.4619625364116
22274,1002.4619625364116
22275,1002.4619625364116
22276,1002.4619625364116
22277,1002.4619625364116
22278,1002.4619625364116
22279,1004.0281396542558
22280,1004.0281396542558
22281,1004.0281396542558
22282,1004.0281396542558
22283,1004.0281396542558
22284,1004.0281396542558
22285,1004.0281396542558
22286,1004.0281396542558
22287,1004.0281396542558
22288,1004.0281396542558
22289,1004.0281396542558
22290,1004.0281396542558
22291,1004.0281396542558
22292,1004.0281396542558
22293,1004.0281396542558
22294,1004.0281396542558
22295,1004.0281396542558
22296,1004.0281396542558
22297,1004.0281396542558
22298,1004.0281396542558
22299,1004.0281396542558
22300,1004.0281396542558
22301,1004.0281396542558
22302,1004.0281396542558
22303,1004.0281396542558
22304,1004.0281396542558
22305,1004.0281396542558
22306,1004.0281396542558
22307,1004.0281396542558
22308,1004.0281396542558
22309,1004.0281396542558
22310,1004.0281396542558
22311,1004.0281396542558
22312,1004.0281396542558
22313,1004.0281396542558
22314,1004.0281396542558
22315,1004.0281396542558
22316,1004.0281396542558
22317,1004.0281396542558
22318,1004.0281396542558
22319,1004.0281396542558
22320,1004.0281396542558
22321,1004.0281396542558
22322,1004.0281396542558
22323,1004.0281396542558
22324,1004.0281396542558
22325,1004.0281396542558
22326,1004.0281396542558
22327,1004.0281396542558
22328,1004.0281396542558
22329,1004.0281396542558
22330,1004.0281396542558
22331,1004.0281396542558
22332,1004.0281396542558
22333,1004.0281396542558
22334,1004.0281396542558
22335,1004.0281396542558
22336,1004.0281396542558
22337,1004.0281396542558
22338,1004.0281396542558
22339,1004.0281396542558
22340,1004.0281396542558
22341,1004.0281396542558
22342,1004.0281396542558
22343,1004.0281396542558
22344,1004.0281396542558
22345,1004.0281396542558
22346,1004.0281396542558
22347,1004.0281396542558
22348,1004.0281396542558
22349,1004.0281396542558
22350,1004.0281396542558
22351,1004.0281396542558
22352,1004.0281396542558
22353,1004.0281396542558
22354,1004.0281396542558
22355,1004.0281396542558
22356,1004.0281396542558
22357,1004.0281396542558
22358,1004.0281396542558
22359,1004.0281396542558
22360,1004.0281396542558
22361,1004.0281396542558
22362,1004.0281396542558
22363,1004.0281396542558
22364,1004.0281396542558
22365,1004.0281396542558
22366,1004.0281396542558
22367,1004.0281396542558
22368,1004.0281396542558
22369,1004.4893979184068
22370,1004.4893979184068
22371,1004.4893979184068
22372,1004.4893979184068
22373,1004.4893979184068
22374,1004.4893979184068
22375,1004.4893979184068
22376,1004.4893979184068
22377,1004.4893979184068
22378,1004.4893979184068
22379,1004.4893979184068
22380,1004.4893979184068
22381,1004.4893979184068
22382,1004.4893979184068
22383,1004.4893979184068
22384,1004.4893979184068
22385,1004.4893979184068
22386,1004.4893979184068
22387,1004.4893979184068
22388,1004.4893979184068
22389,1004.4893979184068
22390,1004.4893979184068
22391,1004.4893979184068
22392,1004.4893979184068
22393,1004.4893979184068
22394,1004.4893979184068
22395,1004.4893979184068
22396,1004.4893979184068
22397,1004.4893979184068
22398,1004.4893979184068
22399,1004.4893979184068
22400,1004.4893979184068
22401,1004.4893979184068
22402,1004.4893979184068
22403,1004.4893979184068
22404,1004.4893979184068
22405,1004.4893979184068
22406,1004.4893979184068
22407,1004.4893979184068
22408,1004.4893979184068
22409,1004.4893979184068
22410,1004.4893979184068
22411,1004.4893979184068
22412,1004.4893979184068
22413,1004.4893979184068
22414,1004.4893979184068
22415,1004.4893979184068
22416,1004.4893979184068
22417,1004.4893979184068
22418,1004.4893979184068
22419,1004.4893979184068
22420,1004.4893979184068
22421,1004.4893979184068
22422,1004.4893979184068
22423,1004.4893979184068
22424,1004.4893979184068
22425,1004.4893979184068
22426,1004.4893979184068
22427,1004.4893979184068
22428,1004.4893979184068
22429,1004.4893979184068
22430,1004.4893979184068
22431,1004.4893979184068
22432,1004.4893979184068
22433,1004.4893979184068
22434,1004.4893979184068
22435,1004.4893979184068
22436,1004.4893979184068
22437,1004.4893979184068
22438,1004.4893979184068
22439,1004.4893979184068
22440,1004.4893979184068
22441,1004.4893979184068
22442,1004.4893979184068
22443,1004.4893979184068
22444,1004.4893979184068
22445,1004.4893979184068
22446,1004.4893979184068
22447,1004.4893979184068
22448,1004.4893979184068
22449,1004.4893979184068
22450,1004.4893979184068
22451,1004.4893979184068
22452,1004.4893979184068
22453,1004.4893979184068
22454,1004.4893979184068
22455,1004.4893979184068
22456,1004.4893979184068
22457,1004.4893979184068
22458,1004.4893979184068
22459,1004.4893979184068
22460,1006.5663560306524
22461,1006.5663560306524
22462,1006.5663560306524
22463,1006.5663560306524
22464,1006.5663560306524
22465,1006.5663560306524
22466,1006.5663560306524
22467,1006.5663560306524
22468,1006.5663560306524
22469,1006.5663560306524
22470,1006.5663560306524
22471,1006.5663560306524
22472,1006.5663560306524
22473,1006.5663560306524
22474,1006.5663560306524
22475,1006.5663560306524
22476,1006.5663560306524
22477,1006.5663560306524
22478,1006.5663560306524
22479,1006.5663560306524
22480,1006.5663560306524
22481,1006.5663560306524
22482,1006.5663560306524
22483,1006.5663560306524
22484,1006.5663560306524
22485,1006.5663560306524
22486,1006.5663560306524
22487,1006.5663560306524
22488,1006.5663560306524
22489,1006.5663560306524
22490,1006.5663560306524
22491,1006.5663560306524
22492,1006.5663560306524
22493,1006.5663560306524
22494,1006.5663560306524
22495,1006.5663560306524
22496,1006.5663560306524
22497,1006.5663560306524
22498,1006.5663560306524
22499,1006.5663560306524
22500,1006.5663560306524
22501,1006.5663560306524
22502,1006.5663560306524
22503,1006.5663560306524
22504,1006.5663560306524
22505,1006.5663560306524
22506,1006.5663560306524
22507,1006.5663560306524
22508,1006.5663560306524
22509,1006.5663560306524
22510,1006.5663560306524
22511,1006.5663560306524
22512,1006.5663560306524
22513,1006.5663560306524
22514,1006.5663560306524
22515,1006.5663560306524
22516,1006.5663560306524
22517,1006.5663560306524
22518,1006.5663560306524
22519,1006.5663560306524
22520,1006.5663560306524
22521,1006.5663560306524
22522,1006.5663560306524
22523,1006.5663560306524
22524,1006.5663560306524
22525,1006.5663560306524
22526,1006.5663560306524
22527,1006.5663560306524
22528,1006.5663560306524
22529,1006.5663560306524
22530,1006.5663560306524
22531,1006.5663560306524
22532,1006.5663560306524
22533,1006.5663560306524
22534,1006.5663560306524
22535,1006.5663560306524
22536,1006.5663560306524
22537,1006.5663560306524
22538,1006.5663560306524
22539,1006.5663560306524
22540,1006.5663560306524
22541,1006.5663560306524
22542,1006.5663560306524
22543,1006.5663560306524
22544,1006.5663560306524
22545,1006.5663560306524
22546,1006.5663560306524
22547,1006.5663560306524
22548,1006.5663560306524
22549,1006.5663560306524
22550,1006.5663560306524
22551,1006.5663560306524
22552,1005.5657404232618
22553,1005.5657404232618
22554,1005.5657404232618
22555,1005.5657404232618
22556,1005.5657404232618
22557,1005.5657404232618
22558,1005.5657404232618
22559,1005.5657404232618
22560,1005.5657404232618
22561,1005.5657404232618
22562,1005.5657404232618
22563,1005.5657404232618
22564,1005.5657404232618
22565,1005.5657404232618
22566,1005.5657404232618
22567,1005.5657404232618
22568,1005.5657404232618
22569,1005.5657404232618
22570,1005.5657404232618
22571,1005.5657404232618
22572,1005.5657404232618
22573,1005.5657404232618
22574,1005.5657404232618
22575,1005.5657404232618
22576,1005.5657404232618
22577,1005.5657404232618
22578,1005.5657404232618
22579,1005.5657404232618
22580,1005.5657404232618
22581,1005.5657404232618
22582,1005.5657404232618
22583,1005.5657404232618
22584,1005.5657404232618
22585,1005.5657404232618
22586,1005.5657404232618
22587,1005.5657404232618
22588,1005.5657404232618
22589,1005.5657404232618
22590,1005.5657404232618
22591,1005.5657404232618
22592,1005.5657404232618
22593,1005.5657404232618
22594,1005.5657404232618
22595,1005.5657404232618
22596,1005.5657404232618
22597,1005.5657404232618
22598,1005.5657404232618
22599,1005.5657404232618
22600,1005.5657404232618
22601,1005.5657404232618
22602,1005.5657404232618
22603,1005.5657404232618
22604,1005.5657404232618
22605,1005.5657404232618
22606,1005.5657404232618
22607,1005.5657404232618
22608,1005.5657404232618
22609,1005.5657404232618
22610,1005.5657404232618
22611,1005.5657404232618
22612,1005.5657404232618
22613,1005.5657404232618
22614,1005.5657404232618
22615,1005.5657404232618
22616,1005.5657404232618
22617,1005.5657404232618
22618,1005.5657404232618
22619,1005.5657404232618
22620,1005.5657404232618
22621,1005.5657404232618
22622,1005.5657404232618
22623,1005.5657404232618
22624,1005.5657404232618
22625,1005.5657404232618
22626,1005.5657404232618
22627,1005.5657404232618
22628,1005.5657404232618
22629,1005.5657404232618
22630,1005.5657404232618
22631,1005.5657404232618
22632,1005.5657404232618
22633,1005.5657404232618
22634,1005.5657404232618
22635,1005.5657404232618
22636,1005.5657404232618
22637,1005.5657404232618
22638,1005.5657404232618
22639,1005.5657404232618
22640,1005.5657404232618
22641,1005.5657404232618
22642,1005.5657404232618
22643,1005.5657404232618
22644,1005.5615411173578
22645,1005.5615411173578
22646,1005.5615411173578
22647,1005.5615411173578
22648,1005.5615411173578
22649,1005.5615411173578
22650,1005.5615411173578
22651,1005.5615411173578
22652,1005.5615411173578
22653,1005.5615411173578
22654,1005.5615411173578
22655,1005.5615411173578
22656,1005.5615411173578
22657,1005.5615411173578
22658,1005.5615411173578
22659,1005.5615411173578
22660,1005.5615411173578
22661,1005.5615411173578
22662,1005.5615411173578
22663,1005.5615411173578
22664,1005.5615411173578
22665,1005.5615411173578
22666,1005.5615411173578
22667,1005.5615411173578
22668,1005.5615411173578
22669,1005.5615411173578
22670,1005.5615411173578
22671,1005.5615411173578
22672,1005.5615411173578
22673,1005.5615411173578
22674,1005.5615411173578
22675,1005.5615411173578
22676,1005.5615411173578
22677,1005.5615411173578
22678,1005.5615411173578
22679,1005.5615411173578
22680,1005.5615411173578
22681,1005.5615411173578
22682,1005.5615411173578
22683,1005.5615411173578
22684,1005.5615411173578
22685,1005.5615411173578
22686,1005.5615411173578
22687,1005.5615411173578
22688,1005.5615411173578
22689,1005.5615411173578
22690,1005.5615411173578
22691,1005.5615411173578
22692,1005.5615411173578
22693,1005.5615411173578
22694,1005.5615411173578
22695,1005.5615411173578
22696,1005.5615411173578
22697,1005.5615411173578
22698,1005.5615411173578
22699,1005.5615411173578
22700,1005.5615411173578
22701,1005.5615411173578
22702,1005.5615411173578
22703,1005.5615411173578
22704,1005.5615411173578
22705,1005.5615411173578
22706,1005.5615411173578
22707,1005.5615411173578
22708,1005.5615411173578
22709,1005.5615411173578
22710,1005.5615411173578
22711,1005.5615411173578
22712,1005.5615411173578
22713,1005.5615411173578
22714,1005.5615411173578
22715,1005.5615411173578
22716,1005.5615411173578
22717,1005.5615411173578
22718,1005.5615411173578
22719,1005.5615411173578
22720,1005.5615411173578
22721,1005.5615411173578
22722,1005.5615411173578
22723,1005.5615411173578
22724,1005.5615411173578
22725,1005.5615411173578
22726,1005.5615411173578
22727,1005.5615411173578
22728,1005.5615411173578
22729,1005.5615411173578
22730,1005.5615411173578
22731,1005.5615411173578
22732,1005.5615411173578
22733,1005.5615411173578
22734,1005.5615411173578
22735,1004.83136069054
22736,1004.83136069054
22737,1004.83136069054
22738,1004.83136069054
22739,1004.83136069054
22740,1004.83136069054
22741,1004.83136069054
22742,1004.83136069054
22743,1004.83136069054
22744,1004.83136069054
22745,1004.83136069054
22746,1004.83136069054
22747,1004.83136069054
22748,1004.83136069054
22749,1004.83136069054
22750,1004.83136069054
22751,1004.83136069054
22752,1004.83136069054
22753,1004.83136069054
22754,1004.83136069054
22755,1004.83136069054
22756,1004.83136069054
22757,1004.83136069054
22758,1004.83136069054
22759,1004.83136069054
22760,1004.83136069054
22761,1004.83136069054
22762,1004.83136069054
22763,1004.83136069054
22764,1004.83136069054
22765,1004.83136069054
22766,1004.83136069054
22767,1004.83136069054
22768,1004.83136069054
22769,1004.83136069054
22770,1004.83136069054
22771,1004.83136069054
22772,1004.83136069054
22773,1004.83136069054
22774,1004.83136069054
22775,1004.83136069054
22776,1004.83136069054
22777,1004.83136069054
22778,1004.83136069054
22779,1004.83136069054
22780,1004.83136069054
22781,1004.83136069054
22782,1004.83136069054
22783,1004.83136069054
22784,1004.83136069054
22785,1004.83136069054
22786,1004.83136069054
22787,1004.83136069054
22788,1004.83136069054
22789,1004.83136069054
22790,1004.83136069054
22791,1004.83136069054
22792,1004.83136069054
22793,1004.83136069054
22794,1004.83136069054
22795,1004.83136069054
22796,1004.83136069054
22797,1004.83136069054
22798,1004.83136069054
22799,1004.83136069054
22800,1004.83136069054
22801,1004.83136069054
22802,1004.83136069054
22803,1004.83136069054
22804,1004.83136069054
22805,1004.83136069054
22806,1004.83136069054
22807,1004.83136069054
22808,1004.83136069054
22809,1004.83136069054
22810,1004.83136069054
22811,1004.83136069054
22812,1004.83136069054
22813,1004.83136069054
22814,1004.83136069054
22815,1004.83136069054
22816,1004.83136069054
22817,1004.83136069054
22818,1004.83136069054
22819,1004.83136069054
22820,1004.83136069054
22821,1004.83136069054
22822,1004.83136069054
22823,1004.83136069054
22824,1004.83136069054
22825,1004.83136069054
22826,1004.6666837351713
22827,1004.6666837351713
22828,1004.6666837351713
22829,1004.6666837351713
22830,1004.6666837351713
22831,1004.6666837351713
22832,1004.6666837351713
22833,1004.6666837351713
22834,1004.6666837351713
22835,1004.6666837351713
22836,1004.6666837351713
22837,1004.6666837351713
22838,1004.6666837351713
22839,1004.6666837351713
22840,1004.6666837351713
22841,1004.6666837351713
22842,1004.6666837351713
22843,1004.6666837351713
22844,1004.6666837351713
22845,1004.6666837351713
22846,1004.6666837351713
22847,1004.6666837351713
22848,1004.6666837351713
22849,1004.6666837351713
22850,1004.6666837351713
22851,1004.6666837351713
22852,1004.6666837351713
22853,1004.6666837351713
22854,1004.6666837351713
22855,1004.6666837351713
22856,1004.6666837351713
22857,1004.6666837351713
22858,1004.6666837351713
22859,1004.6666837351713
22860,1004.6666837351713
22861,1004.6666837351713
22862,1004.6666837351713
22863,1004.6666837351713
22864,1004.6666837351713
22865,1004.6666837351713
22866,1004.6666837351713
22867,1004.6666837351713
22868,1004.6666837351713
22869,1004.6666837351713
22870,1004.6666837351713
22871,1004.6666837351713
22872,1004.6666837351713
22873,1004.6666837351713
22874,1004.6666837351713
22875,1004.6666837351713
22876,1004.6666837351713
22877,1004.6666837351713
22878,1004.6666837351713
22879,1004.6666837351713
22880,1004.6666837351713
22881,1004.6666837351713
22882,1004.6666837351713
22883,1004.6666837351713
22884,1004.6666837351713
22885,1004.6666837351713
22886,1004.6666837351713
22887,1004.6666837351713
22888,1004.6666837351713
22889,1004.6666837351713
22890,1004.6666837351713
22891,1004.6666837351713
22892,1004.6666837351713
22893,1004.6666837351713
22894,1004.6666837351713
22895,1004.6666837351713
22896,1004.6666837351713
22897,1004.6666837351713
22898,1004.6666837351713
22899,1004.6666837351713
22900,1004.6666837351713
22901,1004.6666837351713
22902,1004.6666837351713
22903,1004.6666837351713
22904,1004.6666837351713
22905,1004.6666837351713
22906,1004.6666837351713
22907,1004.6666837351713
22908,1004.6666837351713
22909,1004.6666837351713
22910,1004.6666837351713
22911,1004.6666837351713
22912,1004.6666837351713
22913,1004.6666837351713
22914,1004.6666837351713
22915,1004.6666837351713
22916,1004.6666837351713
22917,1004.6666837351713
22918,1004.6340867245817
22919,1004.6340867245817
22920,1004.6340867245817
22921,1004.6340867245817
22922,1004.6340867245817
22923,1004.6340867245817
22924,1004.6340867245817
22925,1004.6340867245817
22926,1004.6340867245817
22927,1004.6340867245817
22928,1004.6340867245817
22929,1004.6340867245817
22930,1004.6340867245817
22931,1004.6340867245817
22932,1004.6340867245817
22933,1004.6340867245817
22934,1004.6340867245817
22935,1004.6340867245817
22936,1004.6340867245817
22937,1004.6340867245817
22938,1004.6340867245817
22939,1004.6340867245817
22940,1004.6340867245817
22941,1004.6340867245817
22942,1004.6340867245817
22943,1004.6340867245817
22944,1004.6340867245817
22945,1004.6340867245817
22946,1004.6340867245817
22947,1004.6340867245817
22948,1004.6340867245817
22949,1004.6340867245817
22950,1004.6340867245817
22951,1004.6340867245817
22952,1004.6340867245817
22953,1004.6340867245817
22954,1004.6340867245817
22955,1004.6340867245817
22956,1004.6340867245817
22957,1004.6340867245817
22958,1004.6340867245817
22959,1004.6340867245817
22960,1004.6340867245817
22961,1004.6340867245817
22962,1004.6340867245817
22963,1004.6340867245817
22964,1004.6340867245817
22965,1004.6340867245817
22966,1004.6340867245817
22967,1004.6340867245817
22968,1004.6340867245817
22969,1004.6340867245817
22970,1004.6340867245817
22971,1004.6340867245817
22972,1004.6340867245817
22973,1004.6340867245817
22974,1004.6340867245817
22975,1004.6340867245817
22976,1004.6340867245817
22977,1004.6340867245817
22978,1004.6340867245817
22979,1004.6340867245817
22980,1004.6340867245817
22981,1004.6340867245817
22982,1004.6340867245817
22983,1004.6340867245817
22984,1004.6340867245817
22985,1004.6340867245817
22986,1004.6340867245817
22987,1004.6340867245817
22988,1004.6340867245817
22989,1004.6340867245817
22990,1004.6340867245817
22991,1004.6340867245817
22992,1004.6340867245817
22993,1004.6340867245817
22994,1004.6340867245817
22995,1004.6340867245817
22996,1004.6340867245817
22997,1004.6340867245817
22998,1004.6340867245817
22999,1004.6340867245817
23000,1004.6340867245817
23001,1004.6340867245817
23002,1004.6340867245817
23003,1004.6340867245817
23004,1004.6340867245817
23005,1004.6340867245817
23006,1004.6340867245817
23007,1004.6340867245817
23008,1004.6340867245817
23009,1004.6340867245817
23010,1005.1300702858605
23011,1005.1300702858605
23012,1005.1300702858605
23013,1005.1300702858605
23014,1005.1300702858605
23015,1005.1300702858605
23016,1005.1300702858605
23017,1005.1300702858605
23018,1005.1300702858605
23019,1005.1300702858605
23020,1005.1300702858605
23021,1005.1300702858605
23022,1005.1300702858605
23023,1005.1300702858605
23024,1005.1300702858605
23025,1005.1300702858605
23026,1005.1300702858605
23027,1005.1300702858605
23028,1005.1300702858605
23029,1005.1300702858605
23030,1005.1300702858605
23031,1005.1300702858605
23032,1005.1300702858605
23033,1005.1300702858605
23034,1005.1300702858605
23035,1005.1300702858605
23036,1005.1300702858605
23037,1005.1300702858605
23038,1005.1300702858605
23039,1005.1300702858605
23040,1005.1300702858605
23041,1005.1300702858605
23042,1005.1300702858605
23043,1005.1300702858605
23044,1005.1300702858605
23045,1005.1300702858605
23046,1005.1300702858605
23047,1005.1300702858605
23048,1005.1300702858605
23049,1005.1300702858605
23050,1005.1300702858605
23051,1005.1300702858605
23052,1005.1300702858605
23053,1005.1300702858605
23054,1005.1300702858605
23055,1005.1300702858605
23056,1005.1300702858605
23057,1005.1300702858605
23058,1005.1300702858605
23059,1005.1300702858605
23060,1005.1300702858605
23061,1005.1300702858605
23062,1005.1300702858605
23063,1005.1300702858605
23064,1005.1300702858605
23065,1005.1300702858605
23066,1005.1300702858605
23067,1005.1300702858605
23068,1005.1300702858605
23069,1005.1300702858605
23070,1005.1300702858605
23071,1005.1300702858605
23072,1005.1300702858605
23073,1005.1300702858605
23074,1005.1300702858605
23075,1005.1300702858605
23076,1005.1300702858605
23077,1005.1300702858605
23078,1005.1300702858605
23079,1005.1300702858605
23080,1005.1300702858605
23081,1005.1300702858605
23082,1005.1300702858605
23083,1005.1300702858605
23084,1005.1300702858605
23085,1005.1300702858605
23086,1005.1300702858605
23087,1005.1300702858605
23088,1005.1300702858605
23089,1005.1300702858605
23090,1005.1300702858605
23091,1005.1300702858605
23092,1005.1300702858605
23093,1005.1300702858605
23094,1005.1300702858605
23095,1005.1300702858605
23096,1005.1300702858605
23097,1005.1300702858605
23098,1005.1300702858605
23099,1005.1300702858605
23100,1003.0362200272584
23101,1003.0362200272584
23102,1003.0362200272584
23103,1003.0362200272584
23104,1003.0362200272584
23105,1003.0362200272584
23106,1003.0362200272584
23107,1003.0362200272584
23108,1003.0362200272584
23109,1003.0362200272584
23110,1003.0362200272584
23111,1003.0362200272584
23112,1003.0362200272584
23113,1003.0362200272584
23114,1003.0362200272584
23115,1003.0362200272584
23116,1003.0362200272584
23117,1003.0362200272584
23118,1003.0362200272584
23119,1003.0362200272584
23120,1003.0362200272584
23121,1003.0362200272584
23122,1003.0362200272584
23123,1003.0362200272584
23124,1003.0362200272584
23125,1003.0362200272584
23126,1003.0362200272584
23127,1003.0362200272584
23128,1003.0362200272584
23129,1003.0362200272584
23130,1003.0362200272584
23131,1003.0362200272584
23132,1003.0362200272584
23133,1003.0362200272584
23134,1003.0362200272584
23135,1003.0362200272584
23136,1003.0362200272584
23137,1003.0362200272584
23138,1003.0362200272584
23139,1003.0362200272584
23140,1003.0362200272584
23141,1003.0362200272584
23142,1003.0362200272584
23143,1003.0362200272584
23144,1003.0362200272584
23145,1003.0362200272584
23146,1003.0362200272584
23147,1003.0362200272584
23148,1003.0362200272584
23149,1003.0362200272584
23150,1003.0362200272584
23151,1003.0362200272584
23152,1003.0362200272584
23153,1003.0362200272584
23154,1003.0362200272584
23155,1003.0362200272584
23156,1003.0362200272584
23157,1003.0362200272584
23158,1003.0362200272584
23159,1003.0362200272584
23160,1003.0362200272584
23161,1003.0362200272584
23162,1003.0362200272584
23163,1003.0362200272584
23164,1003.0362200272584
23165,1003.0362200272584
23166,1003.0362200272584
23167,1003.0362200272584
23168,1003.0362200272584
