,INJCSP Index_ratio
21663,1220.0908452928727
21664,1220.0908452928727
21665,1220.0908452928727
21666,1220.0908452928727
21667,1220.0908452928727
21668,1220.0908452928727
21669,1220.0908452928727
21670,1220.0908452928727
21671,1220.0908452928727
21672,1220.0908452928727
21673,1220.0908452928727
21674,1220.0908452928727
21675,1220.0908452928727
21676,1220.0908452928727
21677,1220.0908452928727
21678,1220.0908452928727
21679,1220.0908452928727
21680,1220.0908452928727
21681,1220.0908452928727
21682,1220.0908452928727
21683,1220.0908452928727
21684,1220.0908452928727
21685,1220.0908452928727
21686,1220.0908452928727
21687,1220.0908452928727
21688,1220.0908452928727
21689,1220.0908452928727
21690,1220.0908452928727
21691,1220.0908452928727
21692,1220.0908452928727
21693,1220.0908452928727
21694,1220.0908452928727
21695,1220.0908452928727
21696,1220.0908452928727
21697,1220.0908452928727
21698,1220.0908452928727
21699,1220.0908452928727
21700,1220.0908452928727
21701,1220.0908452928727
21702,1220.0908452928727
21703,1220.0908452928727
21704,1220.0908452928727
21705,1220.0908452928727
21706,1220.0908452928727
21707,1220.0908452928727
21708,1220.0908452928727
21709,1220.0908452928727
21710,1220.0908452928727
21711,1220.0908452928727
21712,1220.0908452928727
21713,1220.0908452928727
21714,1220.0908452928727
21715,1220.0908452928727
21716,1220.0908452928727
21717,1220.0908452928727
21718,1220.0908452928727
21719,1220.0908452928727
21720,1220.0908452928727
21721,1220.0908452928727
21722,1220.0908452928727
21723,1220.0908452928727
21724,1220.0908452928727
21725,1220.0908452928727
21726,1220.0908452928727
21727,1220.0908452928727
21728,1220.0908452928727
21729,1220.0908452928727
21730,947.2468912545811
21731,947.2468912545811
21732,947.2468912545811
21733,947.2468912545811
21734,947.2468912545811
21735,947.2468912545811
21736,947.2468912545811
21737,947.2468912545811
21738,947.2468912545811
21739,947.2468912545811
21740,947.2468912545811
21741,947.2468912545811
21742,947.2468912545811
21743,947.2468912545811
21744,947.2468912545811
21745,947.2468912545811
21746,947.2468912545811
21747,947.2468912545811
21748,947.2468912545811
21749,947.2468912545811
21750,947.2468912545811
21751,947.2468912545811
21752,947.2468912545811
21753,947.2468912545811
21754,947.2468912545811
21755,947.2468912545811
21756,947.2468912545811
21757,947.2468912545811
21758,947.2468912545811
21759,947.2468912545811
21760,947.2468912545811
21761,947.2468912545811
21762,947.2468912545811
21763,947.2468912545811
21764,947.2468912545811
21765,947.2468912545811
21766,947.2468912545811
21767,947.2468912545811
21768,947.2468912545811
21769,947.2468912545811
21770,947.2468912545811
21771,947.2468912545811
21772,947.2468912545811
21773,947.2468912545811
21774,947.2468912545811
21775,947.2468912545811
21776,947.2468912545811
21777,947.2468912545811
21778,947.2468912545811
21779,947.2468912545811
21780,947.2468912545811
21781,947.2468912545811
21782,947.2468912545811
21783,947.2468912545811
21784,947.2468912545811
21785,947.2468912545811
21786,947.2468912545811
21787,947.2468912545811
21788,947.2468912545811
21789,947.2468912545811
21790,947.2468912545811
21791,947.2468912545811
21792,947.2468912545811
21793,947.2468912545811
21794,947.2468912545811
21795,947.2468912545811
21796,947.2468912545811
21797,947.2468912545811
21798,947.2468912545811
21799,947.2468912545811
21800,947.2468912545811
21801,947.2468912545811
21802,947.2468912545811
21803,947.2468912545811
21804,947.2468912545811
21805,947.2468912545811
21806,947.2468912545811
21807,947.2468912545811
21808,947.2468912545811
21809,947.2468912545811
21810,947.2468912545811
21811,947.2468912545811
21812,947.2468912545811
21813,947.2468912545811
21814,947.2468912545811
21815,947.2468912545811
21816,947.2468912545811
21817,947.2468912545811
21818,947.2468912545811
21819,947.2468912545811
21820,947.2468912545811
21821,947.2468912545811
21822,903.5010439385311
21823,903.5010439385311
21824,903.5010439385311
21825,903.5010439385311
21826,903.5010439385311
21827,903.5010439385311
21828,903.5010439385311
21829,903.5010439385311
21830,903.5010439385311
21831,903.5010439385311
21832,903.5010439385311
21833,903.5010439385311
21834,903.5010439385311
21835,903.5010439385311
21836,903.5010439385311
21837,903.5010439385311
21838,903.5010439385311
21839,903.5010439385311
21840,903.5010439385311
21841,903.5010439385311
21842,903.5010439385311
21843,903.5010439385311
21844,903.5010439385311
21845,903.5010439385311
21846,903.5010439385311
21847,903.5010439385311
21848,903.5010439385311
21849,903.5010439385311
21850,903.5010439385311
21851,903.5010439385311
21852,903.5010439385311
21853,903.5010439385311
21854,903.5010439385311
21855,903.5010439385311
21856,903.5010439385311
21857,903.5010439385311
21858,903.5010439385311
21859,903.5010439385311
21860,903.5010439385311
21861,903.5010439385311
21862,903.5010439385311
21863,903.5010439385311
21864,903.5010439385311
21865,903.5010439385311
21866,903.5010439385311
21867,903.5010439385311
21868,903.5010439385311
21869,903.5010439385311
21870,903.5010439385311
21871,903.5010439385311
21872,903.5010439385311
21873,903.5010439385311
21874,903.5010439385311
21875,903.5010439385311
21876,903.5010439385311
21877,903.5010439385311
21878,903.5010439385311
21879,903.5010439385311
21880,903.5010439385311
21881,903.5010439385311
21882,903.5010439385311
21883,903.5010439385311
21884,903.5010439385311
21885,903.5010439385311
21886,903.5010439385311
21887,903.5010439385311
21888,903.5010439385311
21889,903.5010439385311
21890,903.5010439385311
21891,903.5010439385311
21892,903.5010439385311
21893,903.5010439385311
21894,903.5010439385311
21895,903.5010439385311
21896,903.5010439385311
21897,903.5010439385311
21898,903.5010439385311
21899,903.5010439385311
21900,903.5010439385311
21901,903.5010439385311
21902,903.5010439385311
21903,903.5010439385311
21904,903.5010439385311
21905,903.5010439385311
21906,903.5010439385311
21907,903.5010439385311
21908,903.5010439385311
21909,903.5010439385311
21910,903.5010439385311
21911,903.5010439385311
21912,903.5010439385311
21913,903.5010439385311
21914,874.0056624560489
21915,874.0056624560489
21916,874.0056624560489
21917,874.0056624560489
21918,874.0056624560489
21919,874.0056624560489
21920,874.0056624560489
21921,874.0056624560489
21922,874.0056624560489
21923,874.0056624560489
21924,874.0056624560489
21925,874.0056624560489
21926,874.0056624560489
21927,874.0056624560489
21928,874.0056624560489
21929,874.0056624560489
21930,874.0056624560489
21931,874.0056624560489
21932,874.0056624560489
21933,874.0056624560489
21934,874.0056624560489
21935,874.0056624560489
21936,874.0056624560489
21937,874.0056624560489
21938,874.0056624560489
21939,874.0056624560489
21940,874.0056624560489
21941,874.0056624560489
21942,874.0056624560489
21943,874.0056624560489
21944,874.0056624560489
21945,874.0056624560489
21946,874.0056624560489
21947,874.0056624560489
21948,874.0056624560489
21949,874.0056624560489
21950,874.0056624560489
21951,874.0056624560489
21952,874.0056624560489
21953,874.0056624560489
21954,874.0056624560489
21955,874.0056624560489
21956,874.0056624560489
21957,874.0056624560489
21958,874.0056624560489
21959,874.0056624560489
21960,874.0056624560489
21961,874.0056624560489
21962,874.0056624560489
21963,874.0056624560489
21964,874.0056624560489
21965,874.0056624560489
21966,874.0056624560489
21967,874.0056624560489
21968,874.0056624560489
21969,874.0056624560489
21970,874.0056624560489
21971,874.0056624560489
21972,874.0056624560489
21973,874.0056624560489
21974,874.0056624560489
21975,874.0056624560489
21976,874.0056624560489
21977,874.0056624560489
21978,874.0056624560489
21979,874.0056624560489
21980,874.0056624560489
21981,874.0056624560489
21982,874.0056624560489
21983,874.0056624560489
21984,874.0056624560489
21985,874.0056624560489
21986,874.0056624560489
21987,874.0056624560489
21988,874.0056624560489
21989,874.0056624560489
21990,874.0056624560489
21991,874.0056624560489
21992,874.0056624560489
21993,874.0056624560489
21994,874.0056624560489
21995,874.0056624560489
21996,874.0056624560489
21997,874.0056624560489
21998,874.0056624560489
21999,874.0056624560489
22000,874.0056624560489
22001,874.0056624560489
22002,874.0056624560489
22003,874.0056624560489
22004,973.2064736920894
22005,973.2064736920894
22006,973.2064736920894
22007,973.2064736920894
22008,973.2064736920894
22009,973.2064736920894
22010,973.2064736920894
22011,973.2064736920894
22012,973.2064736920894
22013,973.2064736920894
22014,973.2064736920894
22015,973.2064736920894
22016,973.2064736920894
22017,973.2064736920894
22018,973.2064736920894
22019,973.2064736920894
22020,973.2064736920894
22021,973.2064736920894
22022,973.2064736920894
22023,973.2064736920894
22024,973.2064736920894
22025,973.2064736920894
22026,973.2064736920894
22027,973.2064736920894
22028,973.2064736920894
22029,973.2064736920894
22030,973.2064736920894
22031,973.2064736920894
22032,973.2064736920894
22033,973.2064736920894
22034,973.2064736920894
22035,973.2064736920894
22036,973.2064736920894
22037,973.2064736920894
22038,973.2064736920894
22039,973.2064736920894
22040,973.2064736920894
22041,973.2064736920894
22042,973.2064736920894
22043,973.2064736920894
22044,973.2064736920894
22045,973.2064736920894
22046,973.2064736920894
22047,973.2064736920894
22048,973.2064736920894
22049,973.2064736920894
22050,973.2064736920894
22051,973.2064736920894
22052,973.2064736920894
22053,973.2064736920894
22054,973.2064736920894
22055,973.2064736920894
22056,973.2064736920894
22057,973.2064736920894
22058,973.2064736920894
22059,973.2064736920894
22060,973.2064736920894
22061,973.2064736920894
22062,973.2064736920894
22063,973.2064736920894
22064,973.2064736920894
22065,973.2064736920894
22066,973.2064736920894
22067,973.2064736920894
22068,973.2064736920894
22069,973.2064736920894
22070,973.2064736920894
22071,973.2064736920894
22072,973.2064736920894
22073,973.2064736920894
22074,973.2064736920894
22075,973.2064736920894
22076,973.2064736920894
22077,973.2064736920894
22078,973.2064736920894
22079,973.2064736920894
22080,973.2064736920894
22081,973.2064736920894
22082,973.2064736920894
22083,973.2064736920894
22084,973.2064736920894
22085,973.2064736920894
22086,973.2064736920894
22087,973.2064736920894
22088,973.2064736920894
22089,973.2064736920894
22090,973.2064736920894
22091,973.2064736920894
22092,973.2064736920894
22093,973.2064736920894
22094,973.2064736920894
22095,962.2886767171
22096,962.2886767171
22097,962.2886767171
22098,962.2886767171
22099,962.2886767171
22100,962.2886767171
22101,962.2886767171
22102,962.2886767171
22103,962.2886767171
22104,962.2886767171
22105,962.2886767171
22106,962.2886767171
22107,962.2886767171
22108,962.2886767171
22109,962.2886767171
22110,962.2886767171
22111,962.2886767171
22112,962.2886767171
22113,962.2886767171
22114,962.2886767171
22115,962.2886767171
22116,962.2886767171
22117,962.2886767171
22118,962.2886767171
22119,962.2886767171
22120,962.2886767171
22121,962.2886767171
22122,962.2886767171
22123,962.2886767171
22124,962.2886767171
22125,962.2886767171
22126,962.2886767171
22127,962.2886767171
22128,962.2886767171
22129,962.2886767171
22130,962.2886767171
22131,962.2886767171
22132,962.2886767171
22133,962.2886767171
22134,962.2886767171
22135,962.2886767171
22136,962.2886767171
22137,962.2886767171
22138,962.2886767171
22139,962.2886767171
22140,962.2886767171
22141,962.2886767171
22142,962.2886767171
22143,962.2886767171
22144,962.2886767171
22145,962.2886767171
22146,962.2886767171
22147,962.2886767171
22148,962.2886767171
22149,962.2886767171
22150,962.2886767171
22151,962.2886767171
22152,962.2886767171
22153,962.2886767171
22154,962.2886767171
22155,962.2886767171
22156,962.2886767171
22157,962.2886767171
22158,962.2886767171
22159,962.2886767171
22160,962.2886767171
22161,962.2886767171
22162,962.2886767171
22163,962.2886767171
22164,962.2886767171
22165,962.2886767171
22166,962.2886767171
22167,962.2886767171
22168,962.2886767171
22169,962.2886767171
22170,962.2886767171
22171,962.2886767171
22172,962.2886767171
22173,962.2886767171
22174,962.2886767171
22175,962.2886767171
22176,962.2886767171
22177,962.2886767171
22178,962.2886767171
22179,962.2886767171
22180,962.2886767171
22181,962.2886767171
22182,962.2886767171
22183,962.2886767171
22184,962.2886767171
22185,962.2886767171
22186,962.2886767171
22187,941.6315372750893
22188,941.6315372750893
22189,941.6315372750893
22190,941.6315372750893
22191,941.6315372750893
22192,941.6315372750893
22193,941.6315372750893
22194,941.6315372750893
22195,941.6315372750893
22196,941.6315372750893
22197,941.6315372750893
22198,941.6315372750893
22199,941.6315372750893
22200,941.6315372750893
22201,941.6315372750893
22202,941.6315372750893
22203,941.6315372750893
22204,941.6315372750893
22205,941.6315372750893
22206,941.6315372750893
22207,941.6315372750893
22208,941.6315372750893
22209,941.6315372750893
22210,941.6315372750893
22211,941.6315372750893
22212,941.6315372750893
22213,941.6315372750893
22214,941.6315372750893
22215,941.6315372750893
22216,941.6315372750893
22217,941.6315372750893
22218,941.6315372750893
22219,941.6315372750893
22220,941.6315372750893
22221,941.6315372750893
22222,941.6315372750893
22223,941.6315372750893
22224,941.6315372750893
22225,941.6315372750893
22226,941.6315372750893
22227,941.6315372750893
22228,941.6315372750893
22229,941.6315372750893
22230,941.6315372750893
22231,941.6315372750893
22232,941.6315372750893
22233,941.6315372750893
22234,941.6315372750893
22235,941.6315372750893
22236,941.6315372750893
22237,941.6315372750893
22238,941.6315372750893
22239,941.6315372750893
22240,941.6315372750893
22241,941.6315372750893
22242,941.6315372750893
22243,941.6315372750893
22244,941.6315372750893
22245,941.6315372750893
22246,941.6315372750893
22247,941.6315372750893
22248,941.6315372750893
22249,941.6315372750893
22250,941.6315372750893
22251,941.6315372750893
22252,941.6315372750893
22253,941.6315372750893
22254,941.6315372750893
22255,941.6315372750893
22256,941.6315372750893
22257,941.6315372750893
22258,941.6315372750893
22259,941.6315372750893
22260,941.6315372750893
22261,941.6315372750893
22262,941.6315372750893
22263,941.6315372750893
22264,941.6315372750893
22265,941.6315372750893
22266,941.6315372750893
22267,941.6315372750893
22268,941.6315372750893
22269,941.6315372750893
22270,941.6315372750893
22271,941.6315372750893
22272,941.6315372750893
22273,941.6315372750893
22274,941.6315372750893
22275,941.6315372750893
22276,941.6315372750893
22277,941.6315372750893
22278,941.6315372750893
22279,910.6872848404536
22280,910.6872848404536
22281,910.6872848404536
22282,910.6872848404536
22283,910.6872848404536
22284,910.6872848404536
22285,910.6872848404536
22286,910.6872848404536
22287,910.6872848404536
22288,910.6872848404536
22289,910.6872848404536
22290,910.6872848404536
22291,910.6872848404536
22292,910.6872848404536
22293,910.6872848404536
22294,910.6872848404536
22295,910.6872848404536
22296,910.6872848404536
22297,910.6872848404536
22298,910.6872848404536
22299,910.6872848404536
22300,910.6872848404536
22301,910.6872848404536
22302,910.6872848404536
22303,910.6872848404536
22304,910.6872848404536
22305,910.6872848404536
22306,910.6872848404536
22307,910.6872848404536
22308,910.6872848404536
22309,910.6872848404536
22310,910.6872848404536
22311,910.6872848404536
22312,910.6872848404536
22313,910.6872848404536
22314,910.6872848404536
22315,910.6872848404536
22316,910.6872848404536
22317,910.6872848404536
22318,910.6872848404536
22319,910.6872848404536
22320,910.6872848404536
22321,910.6872848404536
22322,910.6872848404536
22323,910.6872848404536
22324,910.6872848404536
22325,910.6872848404536
22326,910.6872848404536
22327,910.6872848404536
22328,910.6872848404536
22329,910.6872848404536
22330,910.6872848404536
22331,910.6872848404536
22332,910.6872848404536
22333,910.6872848404536
22334,910.6872848404536
22335,910.6872848404536
22336,910.6872848404536
22337,910.6872848404536
22338,910.6872848404536
22339,910.6872848404536
22340,910.6872848404536
22341,910.6872848404536
22342,910.6872848404536
22343,910.6872848404536
22344,910.6872848404536
22345,910.6872848404536
22346,910.6872848404536
22347,910.6872848404536
22348,910.6872848404536
22349,910.6872848404536
22350,910.6872848404536
22351,910.6872848404536
22352,910.6872848404536
22353,910.6872848404536
22354,910.6872848404536
22355,910.6872848404536
22356,910.6872848404536
22357,910.6872848404536
22358,910.6872848404536
22359,910.6872848404536
22360,910.6872848404536
22361,910.6872848404536
22362,910.6872848404536
22363,910.6872848404536
22364,910.6872848404536
22365,910.6872848404536
22366,910.6872848404536
22367,910.6872848404536
22368,910.6872848404536
22369,977.458316191038
22370,977.458316191038
22371,977.458316191038
22372,977.458316191038
22373,977.458316191038
22374,977.458316191038
22375,977.458316191038
22376,977.458316191038
22377,977.458316191038
22378,977.458316191038
22379,977.458316191038
22380,977.458316191038
22381,977.458316191038
22382,977.458316191038
22383,977.458316191038
22384,977.458316191038
22385,977.458316191038
22386,977.458316191038
22387,977.458316191038
22388,977.458316191038
22389,977.458316191038
22390,977.458316191038
22391,977.458316191038
22392,977.458316191038
22393,977.458316191038
22394,977.458316191038
22395,977.458316191038
22396,977.458316191038
22397,977.458316191038
22398,977.458316191038
22399,977.458316191038
22400,977.458316191038
22401,977.458316191038
22402,977.458316191038
22403,977.458316191038
22404,977.458316191038
22405,977.458316191038
22406,977.458316191038
22407,977.458316191038
22408,977.458316191038
22409,977.458316191038
22410,977.458316191038
22411,977.458316191038
22412,977.458316191038
22413,977.458316191038
22414,977.458316191038
22415,977.458316191038
22416,977.458316191038
22417,977.458316191038
22418,977.458316191038
22419,977.458316191038
22420,977.458316191038
22421,977.458316191038
22422,977.458316191038
22423,977.458316191038
22424,977.458316191038
22425,977.458316191038
22426,977.458316191038
22427,977.458316191038
22428,977.458316191038
22429,977.458316191038
22430,977.458316191038
22431,977.458316191038
22432,977.458316191038
22433,977.458316191038
22434,977.458316191038
22435,977.458316191038
22436,977.458316191038
22437,977.458316191038
22438,977.458316191038
22439,977.458316191038
22440,977.458316191038
22441,977.458316191038
22442,977.458316191038
22443,977.458316191038
22444,977.458316191038
22445,977.458316191038
22446,977.458316191038
22447,977.458316191038
22448,977.458316191038
22449,977.458316191038
22450,977.458316191038
22451,977.458316191038
22452,977.458316191038
22453,977.458316191038
22454,977.458316191038
22455,977.458316191038
22456,977.458316191038
22457,977.458316191038
22458,977.458316191038
22459,977.458316191038
22460,990.2454784955221
22461,990.2454784955221
22462,990.2454784955221
22463,990.2454784955221
22464,990.2454784955221
22465,990.2454784955221
22466,990.2454784955221
22467,990.2454784955221
22468,990.2454784955221
22469,990.2454784955221
22470,990.2454784955221
22471,990.2454784955221
22472,990.2454784955221
22473,990.2454784955221
22474,990.2454784955221
22475,990.2454784955221
22476,990.2454784955221
22477,990.2454784955221
22478,990.2454784955221
22479,990.2454784955221
22480,990.2454784955221
22481,990.2454784955221
22482,990.2454784955221
22483,990.2454784955221
22484,990.2454784955221
22485,990.2454784955221
22486,990.2454784955221
22487,990.2454784955221
22488,990.2454784955221
22489,990.2454784955221
22490,990.2454784955221
22491,990.2454784955221
22492,990.2454784955221
22493,990.2454784955221
22494,990.2454784955221
22495,990.2454784955221
22496,990.2454784955221
22497,990.2454784955221
22498,990.2454784955221
22499,990.2454784955221
22500,990.2454784955221
22501,990.2454784955221
22502,990.2454784955221
22503,990.2454784955221
22504,990.2454784955221
22505,990.2454784955221
22506,990.2454784955221
22507,990.2454784955221
22508,990.2454784955221
22509,990.2454784955221
22510,990.2454784955221
22511,990.2454784955221
22512,990.2454784955221
22513,990.2454784955221
22514,990.2454784955221
22515,990.2454784955221
22516,990.2454784955221
22517,990.2454784955221
22518,990.2454784955221
22519,990.2454784955221
22520,990.2454784955221
22521,990.2454784955221
22522,990.2454784955221
22523,990.2454784955221
22524,990.2454784955221
22525,990.2454784955221
22526,990.2454784955221
22527,990.2454784955221
22528,990.2454784955221
22529,990.2454784955221
22530,990.2454784955221
22531,990.2454784955221
22532,990.2454784955221
22533,990.2454784955221
22534,990.2454784955221
22535,990.2454784955221
22536,990.2454784955221
22537,990.2454784955221
22538,990.2454784955221
22539,990.2454784955221
22540,990.2454784955221
22541,990.2454784955221
22542,990.2454784955221
22543,990.2454784955221
22544,990.2454784955221
22545,990.2454784955221
22546,990.2454784955221
22547,990.2454784955221
22548,990.2454784955221
22549,990.2454784955221
22550,990.2454784955221
22551,990.2454784955221
22552,978.3254278029626
22553,978.3254278029626
22554,978.3254278029626
22555,978.3254278029626
22556,978.3254278029626
22557,978.3254278029626
22558,978.3254278029626
22559,978.3254278029626
22560,978.3254278029626
22561,978.3254278029626
22562,978.3254278029626
22563,978.3254278029626
22564,978.3254278029626
22565,978.3254278029626
22566,978.3254278029626
22567,978.3254278029626
22568,978.3254278029626
22569,978.3254278029626
22570,978.3254278029626
22571,978.3254278029626
22572,978.3254278029626
22573,978.3254278029626
22574,978.3254278029626
22575,978.3254278029626
22576,978.3254278029626
22577,978.3254278029626
22578,978.3254278029626
22579,978.3254278029626
22580,978.3254278029626
22581,978.3254278029626
22582,978.3254278029626
22583,978.3254278029626
22584,978.3254278029626
22585,978.3254278029626
22586,978.3254278029626
22587,978.3254278029626
22588,978.3254278029626
22589,978.3254278029626
22590,978.3254278029626
22591,978.3254278029626
22592,978.3254278029626
22593,978.3254278029626
22594,978.3254278029626
22595,978.3254278029626
22596,978.3254278029626
22597,978.3254278029626
22598,978.3254278029626
22599,978.3254278029626
22600,978.3254278029626
22601,978.3254278029626
22602,978.3254278029626
22603,978.3254278029626
22604,978.3254278029626
22605,978.3254278029626
22606,978.3254278029626
22607,978.3254278029626
22608,978.3254278029626
22609,978.3254278029626
22610,978.3254278029626
22611,978.3254278029626
22612,978.3254278029626
22613,978.3254278029626
22614,978.3254278029626
22615,978.3254278029626
22616,978.3254278029626
22617,978.3254278029626
22618,978.3254278029626
22619,978.3254278029626
22620,978.3254278029626
22621,978.3254278029626
22622,978.3254278029626
22623,978.3254278029626
22624,978.3254278029626
22625,978.3254278029626
22626,978.3254278029626
22627,978.3254278029626
22628,978.3254278029626
22629,978.3254278029626
22630,978.3254278029626
22631,978.3254278029626
22632,978.3254278029626
22633,978.3254278029626
22634,978.3254278029626
22635,978.3254278029626
22636,978.3254278029626
22637,978.3254278029626
22638,978.3254278029626
22639,978.3254278029626
22640,978.3254278029626
22641,978.3254278029626
22642,978.3254278029626
22643,978.3254278029626
22644,933.0443893550689
22645,933.0443893550689
22646,933.0443893550689
22647,933.0443893550689
22648,933.0443893550689
22649,933.0443893550689
22650,933.0443893550689
22651,933.0443893550689
22652,933.0443893550689
22653,933.0443893550689
22654,933.0443893550689
22655,933.0443893550689
22656,933.0443893550689
22657,933.0443893550689
22658,933.0443893550689
22659,933.0443893550689
22660,933.0443893550689
22661,933.0443893550689
22662,933.0443893550689
22663,933.0443893550689
22664,933.0443893550689
22665,933.0443893550689
22666,933.0443893550689
22667,933.0443893550689
22668,933.0443893550689
22669,933.0443893550689
22670,933.0443893550689
22671,933.0443893550689
22672,933.0443893550689
22673,933.0443893550689
22674,933.0443893550689
22675,933.0443893550689
22676,933.0443893550689
22677,933.0443893550689
22678,933.0443893550689
22679,933.0443893550689
22680,933.0443893550689
22681,933.0443893550689
22682,933.0443893550689
22683,933.0443893550689
22684,933.0443893550689
22685,933.0443893550689
22686,933.0443893550689
22687,933.0443893550689
22688,933.0443893550689
22689,933.0443893550689
22690,933.0443893550689
22691,933.0443893550689
22692,933.0443893550689
22693,933.0443893550689
22694,933.0443893550689
22695,933.0443893550689
22696,933.0443893550689
22697,933.0443893550689
22698,933.0443893550689
22699,933.0443893550689
22700,933.0443893550689
22701,933.0443893550689
22702,933.0443893550689
22703,933.0443893550689
22704,933.0443893550689
22705,933.0443893550689
22706,933.0443893550689
22707,933.0443893550689
22708,933.0443893550689
22709,933.0443893550689
22710,933.0443893550689
22711,933.0443893550689
22712,933.0443893550689
22713,933.0443893550689
22714,933.0443893550689
22715,933.0443893550689
22716,933.0443893550689
22717,933.0443893550689
22718,933.0443893550689
22719,933.0443893550689
22720,933.0443893550689
22721,933.0443893550689
22722,933.0443893550689
22723,933.0443893550689
22724,933.0443893550689
22725,933.0443893550689
22726,933.0443893550689
22727,933.0443893550689
22728,933.0443893550689
22729,933.0443893550689
22730,933.0443893550689
22731,933.0443893550689
22732,933.0443893550689
22733,933.0443893550689
22734,933.0443893550689
22735,977.3191346377524
22736,977.3191346377524
22737,977.3191346377524
22738,977.3191346377524
22739,977.3191346377524
22740,977.3191346377524
22741,977.3191346377524
22742,977.3191346377524
22743,977.3191346377524
22744,977.3191346377524
22745,977.3191346377524
22746,977.3191346377524
22747,977.3191346377524
22748,977.3191346377524
22749,977.3191346377524
22750,977.3191346377524
22751,977.3191346377524
22752,977.3191346377524
22753,977.3191346377524
22754,977.3191346377524
22755,977.3191346377524
22756,977.3191346377524
22757,977.3191346377524
22758,977.3191346377524
22759,977.3191346377524
22760,977.3191346377524
22761,977.3191346377524
22762,977.3191346377524
22763,977.3191346377524
22764,977.3191346377524
22765,977.3191346377524
22766,977.3191346377524
22767,977.3191346377524
22768,977.3191346377524
22769,977.3191346377524
22770,977.3191346377524
22771,977.3191346377524
22772,977.3191346377524
22773,977.3191346377524
22774,977.3191346377524
22775,977.3191346377524
22776,977.3191346377524
22777,977.3191346377524
22778,977.3191346377524
22779,977.3191346377524
22780,977.3191346377524
22781,977.3191346377524
22782,977.3191346377524
22783,977.3191346377524
22784,977.3191346377524
22785,977.3191346377524
22786,977.3191346377524
22787,977.3191346377524
22788,977.3191346377524
22789,977.3191346377524
22790,977.3191346377524
22791,977.3191346377524
22792,977.3191346377524
22793,977.3191346377524
22794,977.3191346377524
22795,977.3191346377524
22796,977.3191346377524
22797,977.3191346377524
22798,977.3191346377524
22799,977.3191346377524
22800,977.3191346377524
22801,977.3191346377524
22802,977.3191346377524
22803,977.3191346377524
22804,977.3191346377524
22805,977.3191346377524
22806,977.3191346377524
22807,977.3191346377524
22808,977.3191346377524
22809,977.3191346377524
22810,977.3191346377524
22811,977.3191346377524
22812,977.3191346377524
22813,977.3191346377524
22814,977.3191346377524
22815,977.3191346377524
22816,977.3191346377524
22817,977.3191346377524
22818,977.3191346377524
22819,977.3191346377524
22820,977.3191346377524
22821,977.3191346377524
22822,977.3191346377524
22823,977.3191346377524
22824,977.3191346377524
22825,977.3191346377524
22826,995.4479572294833
22827,995.4479572294833
22828,995.4479572294833
22829,995.4479572294833
22830,995.4479572294833
22831,995.4479572294833
22832,995.4479572294833
22833,995.4479572294833
22834,995.4479572294833
22835,995.4479572294833
22836,995.4479572294833
22837,995.4479572294833
22838,995.4479572294833
22839,995.4479572294833
22840,995.4479572294833
22841,995.4479572294833
22842,995.4479572294833
22843,995.4479572294833
22844,995.4479572294833
22845,995.4479572294833
22846,995.4479572294833
22847,995.4479572294833
22848,995.4479572294833
22849,995.4479572294833
22850,995.4479572294833
22851,995.4479572294833
22852,995.4479572294833
22853,995.4479572294833
22854,995.4479572294833
22855,995.4479572294833
22856,995.4479572294833
22857,995.4479572294833
22858,995.4479572294833
22859,995.4479572294833
22860,995.4479572294833
22861,995.4479572294833
22862,995.4479572294833
22863,995.4479572294833
22864,995.4479572294833
22865,995.4479572294833
22866,995.4479572294833
22867,995.4479572294833
22868,995.4479572294833
22869,995.4479572294833
22870,995.4479572294833
22871,995.4479572294833
22872,995.4479572294833
22873,995.4479572294833
22874,995.4479572294833
22875,995.4479572294833
22876,995.4479572294833
22877,995.4479572294833
22878,995.4479572294833
22879,995.4479572294833
22880,995.4479572294833
22881,995.4479572294833
22882,995.4479572294833
22883,995.4479572294833
22884,995.4479572294833
22885,995.4479572294833
22886,995.4479572294833
22887,995.4479572294833
22888,995.4479572294833
22889,995.4479572294833
22890,995.4479572294833
22891,995.4479572294833
22892,995.4479572294833
22893,995.4479572294833
22894,995.4479572294833
22895,995.4479572294833
22896,995.4479572294833
22897,995.4479572294833
22898,995.4479572294833
22899,995.4479572294833
22900,995.4479572294833
22901,995.4479572294833
22902,995.4479572294833
22903,995.4479572294833
22904,995.4479572294833
22905,995.4479572294833
22906,995.4479572294833
22907,995.4479572294833
22908,995.4479572294833
22909,995.4479572294833
22910,995.4479572294833
22911,995.4479572294833
22912,995.4479572294833
22913,995.4479572294833
22914,995.4479572294833
22915,995.4479572294833
22916,995.4479572294833
22917,995.4479572294833
22918,986.7224660342155
22919,986.7224660342155
22920,986.7224660342155
22921,986.7224660342155
22922,986.7224660342155
22923,986.7224660342155
22924,986.7224660342155
22925,986.7224660342155
22926,986.7224660342155
22927,986.7224660342155
22928,986.7224660342155
22929,986.7224660342155
22930,986.7224660342155
22931,986.7224660342155
22932,986.7224660342155
22933,986.7224660342155
22934,986.7224660342155
22935,986.7224660342155
22936,986.7224660342155
22937,986.7224660342155
22938,986.7224660342155
22939,986.7224660342155
22940,986.7224660342155
22941,986.7224660342155
22942,986.7224660342155
22943,986.7224660342155
22944,986.7224660342155
