Date,GDP PIQQ Index_ratio_annual
1951-01-21,26649.315068493142
1951-01-22,26824.657534246566
1951-01-23,26999.999999999996
1951-01-24,27175.342465753405
1951-01-25,27350.68493150684
1951-01-26,27526.027397260274
1951-01-27,27701.369863013686
1951-01-28,27876.712328767117
1951-01-29,28052.054794520544
1951-01-30,28227.397260273967
1951-01-31,28402.73972602739
1951-02-01,28578.08219178081
1951-02-02,28753.424657534237
1951-02-03,28928.76712328767
1951-02-04,29104.109589041094
1951-02-05,29279.45205479452
1951-02-06,29454.79452054795
1951-02-07,29630.13698630136
1951-02-08,29805.47945205479
1951-02-09,29980.82191780821
1951-02-10,30156.164383561638
1951-02-11,30331.506849315076
1951-02-12,30506.849315068495
1951-02-13,30682.19178082193
1951-02-14,30857.53424657535
1951-02-15,31032.876712328776
1951-02-16,31208.219178082207
1951-02-17,31383.561643835634
1951-02-18,31558.90410958906
1951-02-19,31734.246575342466
1951-02-20,31909.589041095893
1951-02-21,32084.931506849327
1951-02-22,32260.273972602743
1951-02-23,32435.61643835617
1951-02-24,32610.9589041096
1951-02-25,32786.30136986303
1951-02-26,32961.64383561646
1951-02-27,33136.98630136986
1951-02-28,33312.32876712329
1951-03-01,33487.671232876724
1951-03-02,33663.013698630144
1951-03-03,33838.35616438357
1951-03-04,34013.698630137
1951-03-05,34189.041095890425
1951-03-06,34364.38356164385
1951-03-07,34539.726027397264
1951-03-08,34715.06849315069
1951-03-09,34890.41095890412
1951-03-10,35065.75342465754
1951-03-11,35241.095890410965
1951-03-12,35416.43835616439
1951-03-13,35591.78082191782
1951-03-14,35767.123287671246
1951-03-15,35942.46575342466
1951-03-16,36117.808219178085
1951-03-17,36293.15068493151
1951-03-18,36468.49315068494
1951-03-19,36643.835616438366
1951-03-20,36819.17808219179
1951-03-21,36994.52054794522
1951-03-22,37169.86301369865
1951-03-23,37345.20547945205
1951-03-24,37520.54794520548
1951-03-25,37695.890410958906
1951-03-26,37871.23287671233
1951-03-27,38046.57534246577
1951-03-28,38221.91780821918
1951-03-29,38397.26027397261
1951-03-30,38572.60273972603
1951-03-31,38747.94520547946
1951-04-01,46481.570776255714
1951-04-02,57471.939902783924
1951-04-03,74311.15459882583
1951-04-04,103335.46423135465
1951-04-05,165206.55151876117
1951-04-06,388026.8493150686
1951-04-07,-1320543.3789954325
1951-04-08,-252739.72602739697
1951-04-09,-142306.37694851198
1951-04-10,-100256.62100456614
1951-04-11,-78100.27397260272
1951-04-12,-64427.88074133762
1951-04-13,-55154.57466599017
1951-04-14,-48455.20256484988
1951-04-15,-43391.60158750478
1951-04-16,-39432.14611872146
1951-04-17,-36253.06416726748
1951-04-18,-33645.89979358227
1951-04-19,-31470.371327647103
1951-04-20,-29628.60783689072
1951-04-21,-28050.248056275454
1951-04-22,-26683.409436834085
1951-04-23,-25488.995650198005
1951-04-24,-24436.986301369863
1951-04-25,-23503.94774868504
1951-04-26,-22671.320547945204
1951-04-27,-21924.21480285431
1951-04-28,-21250.545959896754
1951-04-29,-20640.403848888465
1951-04-30,-20085.58468656445
1951-05-01,-19579.238964992386
1951-05-02,-19115.603073838956
1951-05-03,-18689.79231109147
1951-05-04,-18297.639501586564
1951-05-05,-17935.56791459819
1951-05-06,-17600.4902667628
1951-05-07,-17289.72777022553
1951-05-08,-17000.944733112898
1951-05-09,-16732.09533461929
1951-05-10,-16481.380010147135
1951-05-11,-16247.209481299067
1951-05-12,-16028.174911766473
1951-05-13,-15823.023005555073
1951-05-14,-15630.635118306358
1951-05-15,-15450.009646922637
1951-05-16,-15280.247112543657
1951-05-17,-15120.537468241711
1951-05-18,-14970.149253731346
1951-05-19,-14828.420290939945
1951-05-20,-14694.749670940379
1951-05-21,-14568.590827873739
1951-05-22,-14449.445531637311
1951-05-23,-14336.858660223828
1951-05-24,-14230.413636160816
1951-05-25,-14129.728430665706
1951-05-26,-14034.452054794518
1951-05-27,-13944.261469718263
1951-05-28,-13858.858858858854
1951-05-29,-13777.96921338794
1951-05-30,-13701.338189880435
1951-05-31,-13628.730204993684
1951-06-01,-13559.9267371313
1951-06-02,-13494.724809324813
1951-06-03,-13432.935631168064
1951-06-04,-13374.383380684387
1951-06-05,-13318.90410958904
1951-06-06,-13266.344757605975
1951-06-07,-13216.562263371648
1951-06-08,-13169.422761061343
1951-06-09,-13124.80085324801
1951-06-10,-13082.57895168567
1951-06-11,-13042.64667872835
1951-06-12,-13004.900322975827
1951-06-13,-12969.242343500198
1951-06-14,-12935.580917669222
1951-06-15,-12903.82952815829
1951-06-16,-12873.906585245086
1951-06-17,-12845.735080919549
1951-06-18,-12819.242271725967
1951-06-19,-12794.359387590646
1951-06-20,-12771.021364184822
1951-06-21,-12749.166596632767
1951-06-22,-12728.736712605221
1951-06-23,-12709.67636304098
1951-06-24,-12691.933028919326
1951-06-25,-12675.456842665246
1951-06-26,-12660.200422910728
1951-06-27,-12646.118721461182
1951-06-28,-12633.168881428033
1951-06-29,-12621.310105588327
1951-06-30,-12610.503534121468
1951-07-01,-12883.676010877572
1951-07-02,-13165.633351839173
1951-07-03,-13456.804702671488
1951-07-04,-13757.647623747847
1951-07-05,-14068.650481486498
1951-07-06,-14390.33508532328
1951-07-07,-14723.259600269475
1951-07-08,-15068.02176925164
1951-07-09,-15425.262484367267
1951-07-10,-15795.669751943718
1951-07-11,-16179.983103011278
1951-07-12,-16578.998508678873
1951-07-13,-16993.5738691577
1951-07-14,-17424.63515608765
1951-07-15,-17873.18330071754
1951-07-16,-18340.301935784544
1951-07-17,-18827.166117135177
1951-07-18,-19335.052172856223
1951-07-19,-19865.34885371566
1951-07-20,-20419.569990020867
1951-07-21,-20999.368897798555
1951-07-22,-21606.554823019767
1951-07-23,-22243.111768368602
1951-07-24,-22911.22011525193
1951-07-25,-23613.281537517872
1951-07-26,-24351.94780675071
1951-07-27,-25130.154217282667
1951-07-28,-25951.15851904308
1951-07-29,-26818.586447003134
1951-07-30,-27736.485189087914
1951-07-31,-28709.386455720614
1951-08-01,-29742.38122467244
1951-08-02,-30841.208763018825
1951-08-03,-32012.3632124215
1951-08-04,-33263.22191780821
1951-08-05,-34602.2008565189
1951-08-06,-36038.944088423756
1951-08-07,-37584.556243707455
1951-08-08,-39251.889903602205
1951-08-09,-41055.9036144578
1951-08-10,-43014.11165416118
1951-08-11,-45147.15420846364
1951-08-12,-47479.52732199303
1951-08-13,-50040.527416998884
1951-08-14,-52865.48775425484
1951-08-15,-55997.41783010194
1951-08-16,-59489.207700851504
1951-08-17,-63406.63818922763
1951-08-18,-67832.56300324162
1951-08-19,-72872.83198210786
1951-08-20,-78664.86421533281
1951-08-21,-85390.36551321165
1951-08-22,-93294.73238243177
1951-08-23,-102717.63795371867
1951-08-24,-114143.11643835608
1951-08-25,-128285.37216208437
1951-08-26,-146244.05305501175
1951-08-27,-169804.8259394242
1951-08-28,-202073.19833234034
1951-08-29,-248970.33789954285
1951-08-30,-323359.4709494565
1951-08-31,-459437.9552288667
1951-09-01,-788295.6621004546
1951-09-02,-2714466.9275929434
1951-09-03,1908347.3972602736
1951-09-04,709841.1973617442
1951-09-05,437454.17185554106
1951-09-06,316889.9618234892
1951-09-07,248879.80330172114
1951-09-08,205210.46863734722
1951-09-09,174798.189823875
1951-09-10,152401.80524583216
1951-09-11,135221.2422593358
1951-09-12,121624.55668543579
1951-09-13,110596.31659056318
1951-09-14,101471.59446491899
1951-09-15,93796.74817564969
1951-09-16,87251.67526537397
1951-09-17,81604.04330534689
1951-09-18,76681.13724476611
1951-09-19,72351.88963373165
1951-09-20,68515.04100426078
1951-09-21,65091.12190046815
1951-09-22,62016.8908634662
1951-09-23,59241.39334637967
1951-09-24,56723.115971781604
1951-09-25,54427.89668949772
1951-09-26,52327.366515218804
1951-09-27,50397.77151471455
1951-09-28,48619.071012438995
1951-09-29,46974.23930173357
1951-09-30,45448.71922189446
1951-10-01,38449.91731457484
1951-10-02,33328.48502981215
1951-10-03,29418.17565148575
1951-10-04,26334.64759305127
1951-10-05,23840.626571380686
1951-10-06,21781.70363674293
1951-10-07,20053.06524436259
1951-10-08,18581.06108144588
1951-10-09,17312.42354445167
1951-10-10,16207.672882072215
1951-10-11,15236.927247204612
1951-10-12,14377.153130789524
1951-10-13,13610.309794477393
1951-10-14,12922.066012167465
1951-10-15,12300.893253483067
1951-10-16,11737.412480974128
1951-10-17,11223.915495555573
1951-10-18,10754.008733980347
1951-10-19,10322.3444655059
1951-10-20,9924.415351977825
1951-10-21,9556.395604395604
1951-10-22,9215.016854943053
1951-10-23,8897.470203939964
1951-10-24,8601.328220908661
1951-10-25,8324.482313127986
1951-10-26,8065.092041627631
1951-10-27,7821.543807640017
1951-10-28,7592.4169487813115
1951-10-29,7376.455739508733
1951-10-30,7172.546130103289
1951-10-31,6979.696314260117
1951-11-01,6797.020409725558
1951-11-02,6623.724685287744
1951-11-03,6459.095882336315
1951-11-04,6302.491268550635
1951-11-05,6153.3301312225
1951-11-06,6011.086472837239
1951-11-07,5875.282715239312
1951-11-08,5745.484253562608
1951-11-09,5621.294729058684
1951-11-10,5502.351912493355
1951-11-11,5388.324108044965
1951-11-12,5278.90700250829
1951-11-13,5173.820896772299
1951-11-14,5072.808266534486
1951-11-15,4975.63160746072
1951-11-16,4882.0715268309095
1951-11-17,4791.925049391947
1951-11-18,4705.004109881559
1951-11-19,4621.134208659233
1951-11-20,4540.153210219658
1951-11-21,4461.910267180122
1951-11-22,4386.26485471604
1951-11-23,4313.085902440461
1951-11-24,4242.251012444436
1951-11-25,4173.645753683853
1951-11-26,4107.1630241556
1951-11-27,4042.702473384694
1951-11-28,3980.169978672348
1951-11-29,3919.477169355367
1951-11-30,3860.540994019583
1951-12-01,3803.2833262096983
1951-12-02,3747.630604699
1951-12-03,3693.513504835686
1951-12-04,3640.8666378782154
1951-12-05,3589.628275577649
1951-12-06,3539.740097567839
1951-12-07,3491.1469593898614
1951-12-08,3443.7966792107295
1951-12-09,3397.639841502057
1951-12-10,3352.6296161258397
1951-12-11,3308.721591434911
1951-12-12,3265.873620137616
1951-12-13,3224.0456768021427
1951-12-14,3183.1997259877994
1951-12-15,3143.299600089955
1951-12-16,3104.3108860739926
1951-12-17,3066.2008203526866
1951-12-18,3028.938191132009
1951-12-19,2992.493247613597
1951-12-20,2956.837615498706
1951-12-21,2921.944218289247
1951-12-22,2887.7872039271692
1951-12-23,2854.3418763544164
1951-12-24,2821.584631612683
1951-12-25,2789.4928981354883
1951-12-26,2758.0450809151257
1951-12-27,2727.220509254288
1951-12-28,2696.999387836669
1951-12-29,2667.3627508731647
1951-12-30,2638.292419100465
1951-12-31,2609.770959427145
1952-01-01,2595.521589209775
1952-01-02,2581.4827869815535
1952-01-03,2560.9329446064144
1952-01-04,2540.68757958097
1952-01-05,2520.7399747213612
1952-01-06,2501.083608988252
1952-01-07,2481.712150379346
1952-01-08,2462.619449128724
1952-01-09,2443.7995311976783
1952-01-10,2425.246592042558
1952-01-11,2406.954990645979
1952-01-12,2388.9192437984925
1952-01-13,2371.1340206185573
1952-01-14,2353.594137299278
1952-01-15,2336.2945520710696
1952-01-16,2319.230360369938
1952-01-17,2302.3967902016684
1952-01-18,2285.7891976927112
1952-01-19,2269.403062819044
1952-01-20,2253.233985304771
1952-01-21,2237.277680682636
1952-01-22,2221.529976509039
1952-01-23,2205.986808726535
1952-01-24,2190.6442181671546
1952-01-25,2175.4983471902233
1952-01-26,2160.545436448691
1952-01-27,2145.781821778262
1952-01-28,2131.2039312039315
1952-01-29,2116.8082820587942
1952-01-30,2102.5914782102295
1952-01-31,2088.5502073888297
1952-02-01,2074.6812386156653
1952-02-02,2060.981419723678
1952-02-03,2047.44767496922
1952-02-04,2034.0770027299252
1952-02-05,2020.8664732852997
1952-02-06,2007.8132266765876
1952-02-07,1994.9144706426255
1952-02-08,1982.1674786285498
1952-02-09,1969.569587864388
1952-02-10,1957.1181975106745
1952-02-11,1944.810766868394
1952-02-12,1932.6448136506506
1952-02-13,1920.617912313599
1952-02-14,1908.7276924442865
1952-02-15,1896.971837203142
1952-02-16,1885.3480818189794
1952-02-17,1873.8542121344387
1952-02-18,1862.48806319993
1952-02-19,1851.2475179141845
1952-02-20,1840.130505709624
1952-02-21,1829.1350012808464
1952-02-22,1818.2590233545645
1952-02-23,1807.5006334994507
1952-02-24,1796.8579349743754
1952-02-25,1786.329071613604
1952-02-26,1775.9122267475682
1952-02-27,1765.605622157916
1952-02-28,1755.4075170655478
1952-02-29,1755.0403420614919
1952-03-01,1744.953413545814
1952-03-02,1734.971565753666
1952-03-03,1725.0931651736787
1952-03-04,1715.3166119778427
1952-03-05,1705.6403391577624
1952-03-06,1696.0628116873577
1952-03-07,1686.5825257110603
1952-03-08,1677.1980077566209
1952-03-09,1667.9078139716498
1952-03-10,1658.7105293830587
1952-03-11,1649.6047671786189
1952-03-12,1640.5891680098541
1952-03-13,1631.6623993155408
1952-03-14,1622.823154665109
1952-03-15,1614.0701531212599
1952-03-16,1605.4021386211498
1952-03-17,1596.8178793755135
1952-03-18,1588.3161672851202
1952-03-19,1579.8958173739845
1952-03-20,1571.5556672387715
1952-03-21,1563.2945765138606
1952-03-22,1555.1114263515492
1952-03-23,1547.0051189169014
1952-03-24,1538.9745768967573
1952-03-25,1531.0187430224505
1952-03-26,1523.136579605781
1952-03-27,1515.3270680878168
1952-03-28,1507.5892086001236
1952-03-29,1499.9220195380044
1952-03-30,1492.3245371453895
1952-03-31,1484.7958151109913
1952-04-01,1459.315856320501
1952-04-02,1434.378962183493
1952-04-03,1409.9679539344822
1952-04-04,1386.0663698023286
1952-04-05,1362.6584279898088
1952-04-06,1339.7289919235066
1952-04-07,1317.263537613227
1952-04-08,1295.2481229730329
1952-04-09,1273.6693589677275
1952-04-10,1252.5143824593058
1952-04-11,1231.7708306376676
1952-04-12,1211.4268169287848
1952-04-13,1191.4709082816753
1952-04-14,1171.8921037429973
1952-04-15,1152.6798142348846
1952-04-16,1133.82384345794
1952-04-17,1115.314369846994
1952-04-18,1097.1419295125581
1952-04-19,1079.2974001057105
1952-04-20,1061.7719855486168
1952-04-21,1044.5572015769856
1952-04-22,1027.6448620445344
1952-04-23,1011.0270659430132
1952-04-24,994.6961850945479
1952-04-25,978.6448524760234
1952-04-26,962.8659511379592
1952-04-27,947.3526036828588
1952-04-28,932.0981622703579
1952-04-29,917.0961991186471
1952-04-30,902.3404974736641
1952-05-01,887.8250430193906
1952-05-02,873.5440157043294
1952-05-03,859.4917819608175
1952-05-04,845.6628872953287
1952-05-05,832.0520492292851
1952-05-06,818.6541505711933
1952-05-07,805.4642330020932
1952-05-08,792.4774909574386
1952-05-09,779.68926578954
1952-05-10,767.09504019568
1952-05-11,754.6904328979003
1952-05-12,742.4711935612925
1952-05-13,730.4331979384182
1952-05-14,718.5724432281997
1952-05-15,706.8850436383126
1952-05-16,695.3672261407461
1952-05-17,684.0153264107885
1952-05-18,672.825784940261
1952-05-19,661.7951433163342
1952-05-20,650.9200406577592
1952-05-21,640.1972102007949
1952-05-22,629.6234760275537
1952-05-23,619.1957499298719
1952-05-24,608.9110284022105
1952-05-25,598.7663897574271
1952-05-26,588.7589913596063
1952-05-27,578.8860669684399
1952-05-28,569.1449241899487
1952-05-29,559.5329420286071
1952-05-30,550.0475685362001
1952-05-31,540.6863185529771
1952-06-01,531.4467715369076
1952-06-02,522.3265694770529
1952-06-03,513.3234148872779
1952-06-04,504.43506887671236
1952-06-05,495.6593492935652
1952-06-06,486.9941289390516
1952-06-07,478.4373338483688
1952-06-08,469.9869416357968
1952-06-09,461.64097990115556
1952-06-10,453.3975246949778
1952-06-11,445.25469903988784
1952-06-12,437.21067150580524
1952-06-13,429.26365483669366
1952-06-14,421.4119046266988
1952-06-15,413.65371804361155
1952-06-16,405.9874325976955
1952-06-17,398.41142495401004
1952-06-18,390.92410978644523
1952-06-19,383.52393867176954
1952-06-20,376.2093990220721
1952-06-21,368.979013054049
1952-06-22,361.83133679366404
1952-06-23,354.7649591147699
1952-06-24,347.7785008103517
1952-06-25,340.8706136951021
1952-06-26,334.0399797381074
1952-06-27,327.285310224469
1952-06-28,320.6053449447421
1952-06-29,313.99885141111935
1952-06-30,307.464624099337
1952-07-01,307.15124618996873
1952-07-02,306.83800177965674
1952-07-03,306.5248907831131
1952-07-04,306.2119131151226
1952-07-05,305.89906869054283
1952-07-06,305.58635742430357
1952-07-07,305.2737792314071
1952-07-08,304.9613340269283
1952-07-09,304.6490217260136
1952-07-10,304.3368422438824
1952-07-11,304.02479549582574
1952-07-12,303.71288139720673
1952-07-13,303.40109986346056
1952-07-14,303.08945081009415
1952-07-15,302.7779341526862
1952-07-16,302.46654980688743
1952-07-17,302.1552976884196
1952-07-18,301.8441777130766
1952-07-19,301.5331897967235
1952-07-20,301.2223338552968
1952-07-21,300.9116098048046
1952-07-22,300.60101756132593
1952-07-23,300.29055704101114
1952-07-24,299.9802281600816
1952-07-25,299.6700308348299
1952-07-26,299.3599649816194
1952-07-27,299.0500305168844
1952-07-28,298.74022735713015
1952-07-29,298.4305554189323
1952-07-30,298.1210146189375
1952-07-31,297.8116048738627
1952-08-01,297.5023261004956
1952-08-02,297.1931782156943
1952-08-03,296.884161136387
1952-08-04,296.57527477957245
1952-08-05,296.26651906231945
1952-08-06,295.9578939017672
1952-08-07,295.6493992151246
1952-08-08,295.34103491967073
1952-08-09,295.0328009327546
1952-08-10,294.724697171795
1952-08-11,294.4167235542804
1952-08-12,294.10887999776924
1952-08-13,293.8011664198893
1952-08-14,293.493582738338
1952-08-15,293.18612887088216
1952-08-16,292.8788047353582
1952-08-17,292.5716102496717
1952-08-18,292.2645453317976
1952-08-19,291.95760989977975
1952-08-20,291.65080387173145
1952-08-21,291.34412716583483
1952-08-22,291.03757970034115
1952-08-23,290.7311613935703
1952-08-24,290.424872163911
1952-08-25,290.11871192982113
1952-08-26,289.8126806098268
1952-08-27,289.50677812252286
1952-08-28,289.2010043865727
1952-08-29,288.89535932070817
1952-08-30,288.5898428437294
1952-08-31,288.28445487450506
1952-09-01,287.9791953319718
1952-09-02,287.67406413513453
1952-09-03,287.36906120306634
1952-09-04,287.0641864549082
1952-09-05,286.7594398098693
1952-09-06,286.45482118722623
1952-09-07,286.15033050632377
1952-09-08,285.8459676865744
1952-09-09,285.54173264745816
1952-09-10,285.2376253085228
1952-09-11,284.9336455893834
1952-09-12,284.6297934097226
1952-09-13,284.32606868929065
1952-09-14,284.0224713479046
1952-09-15,283.71900130544947
1952-09-16,283.4156584818765
1952-09-17,283.11244279720506
1952-09-18,282.8093541715206
1952-09-19,282.5063925249763
1952-09-20,282.20355777779184
1952-09-21,281.90084985025356
1952-09-22,281.5982686627151
1952-09-23,281.29581413559623
1952-09-24,280.99348618938365
1952-09-25,280.6912847446305
1952-09-26,280.3892097219564
1952-09-27,280.08726104204726
1952-09-28,279.78543862565556
1952-09-29,279.4837423935998
1952-09-30,279.18217226676506
1952-10-01,280.4859105852468
1952-10-02,281.79631297243617
1952-10-03,283.11343065441423
1952-10-04,284.43731538363767
1952-10-05,285.76801944571685
1952-10-06,287.1055956663
1952-10-07,288.4500974180628
1952-10-08,289.8015786278081
1952-10-09,291.1600937836758
1952-10-10,292.5256979424655
1952-10-11,293.8984467370747
1952-10-12,295.278396384054
1952-10-13,296.6656036912804
1952-10-14,298.06012606575337
1952-10-15,299.4620215215138
1952-10-16,300.87134868768925
1952-10-17,302.2881668166673
1952-10-18,303.7125357923996
1952-10-19,305.14451613883887
1952-10-20,306.584169028512
1952-10-21,308.03155629123086
1952-10-22,309.4867404229443
1952-10-23,310.9497845947328
1952-10-24,312.4207526619504
1952-10-25,313.8997091735145
1952-10-26,315.3867193813484
1952-10-27,316.8818492499775
1952-10-28,318.3851654662842
1952-10-29,319.89673544942235
1952-10-30,321.41662736089626
1952-10-31,322.94491011480653
1952-11-01,324.4816533882661
1952-11-02,326.026927631989
1952-11-03,327.5808040810569
1952-11-04,329.1433547658657
1952-11-05,330.71465252325504
1952-11-06,332.2947710078277
1952-11-07,333.88378470345674
1952-11-08,335.48176893499044
1952-11-09,337.088799880154
1952-11-10,338.70495458165567
1952-11-11,340.33031095949866
1952-11-12,341.9649478235038
1952-11-13,343.6089448860479
1952-11-14,345.262382775021
1952-11-15,346.925343047008
1952-11-16,348.59790820069895
1952-11-17,350.28016169053103
1952-11-18,351.97218794057
1952-11-19,353.6740723586326
1952-11-20,355.38590135065806
1952-11-21,357.10776233533136
1952-11-22,358.83974375896446
1952-11-23,360.58193511064104
1952-11-24,362.33442693762925
1952-11-25,364.0973108610691
1952-11-26,365.8706795919403
1952-11-27,367.6546269473143
1952-11-28,369.4492478668998
1952-11-29,371.25463842988444
1952-11-30,373.0708958720821
1952-12-01,374.8981186033905
1952-12-02,376.7364062255645
1952-12-03,378.5858595503153
1952-12-04,380.44658061773913
1952-12-05,382.3186727150839
1952-12-06,384.20224039586174
1952-12-07,386.0973894993136
1952-12-08,388.0042271702336
1952-12-09,389.9228618791618
1952-12-10,391.8534034429528
1952-12-11,393.79596304572874
1952-12-12,395.7506532602242
1952-12-13,397.7175880695333
1952-12-14,399.69688288926505
1952-12-15,401.68865459011914
1952-12-16,403.6930215208904
1952-12-17,405.7101035319089
1952-12-18,407.7400219989301
1952-12-19,409.78289984748017
1952-12-20,411.8388615776711
1952-12-21,413.90803328949346
1952-12-22,415.9905427085971
1952-12-23,418.0865192125745
1952-12-24,420.1960938577526
1952-12-25,422.3193994065104
1952-12-26,424.4565703551301
1952-12-27,426.6077429621974
1952-12-28,428.7730552775589
1952-12-29,430.95264717185535
1952-12-30,433.1466603666398
1952-12-31,435.3552384650954
1953-01-01,433.7583954681252
1953-01-02,432.1599535204503
1953-01-03,430.55991021927605
1953-01-04,428.95826315699065
1953-01-05,427.3550099211538
1953-01-06,425.7501480944843
1953-01-07,424.1436752548478
1953-01-08,422.5355889752444
1953-01-09,420.9258868237972
1953-01-10,419.3145663637391
1953-01-11,417.7016251534011
1953-01-12,416.0870607461999
1953-01-13,414.4708706906252
1953-01-14,412.853052530228
1953-01-15,411.2336038036071
1953-01-16,409.61252204439756
1953-01-17,407.9898047812578
1953-01-18,406.365449537857
1953-01-19,404.7394538328627
1953-01-20,403.11181517992765
1953-01-21,401.4825310876782
1953-01-22,399.8515990597002
1953-01-23,398.2190165945274
1953-01-24,396.5847811856281
1953-01-25,394.9488903213923
1953-01-26,393.3113414851194
1953-01-27,391.6721321550042
1953-01-28,390.03125980412534
1953-01-29,388.3887219004311
1953-01-30,386.7445159067272
1953-01-31,385.0986392806631
1953-02-01,383.4510894747194
1953-02-02,381.8018639361946
1953-02-03,380.1509601071917
1953-02-04,378.49837542460494
1953-02-05,376.8441073201069
1953-02-06,375.18815322013506
1953-02-07,373.53051054587826
1953-02-08,371.8711767132633
1953-02-09,370.2101491329419
1953-02-10,368.5474252102768
1953-02-11,366.88300234532846
1953-02-12,365.2168779328418
1953-02-13,363.5490493622317
1953-02-14,361.8795140175704
1953-02-15,360.20826927757315
1953-02-16,358.5353125155849
1953-02-17,356.8606410995661
1953-02-18,355.18425239207954
1953-02-19,353.50614375027556
1953-02-20,351.8263125258794
1953-02-21,350.14475606517584
1953-02-22,348.4614717089966
1953-02-23,346.7764567927056
1953-02-24,345.0897086461844
1953-02-25,343.40122459381934
1953-02-26,341.7110019544868
1953-02-27,340.0190380415383
1953-02-28,338.3253301627875
1953-03-01,335.09051395323365
1953-03-02,333.38656590927746
1953-03-03,331.6808632733731
1953-03-04,329.9734033340133
1953-03-05,328.2641833741005
1953-03-06,326.5532006709324
1953-03-07,324.84045249618856
1953-03-08,323.1259361159145
1953-03-09,321.4096487905086
1953-03-10,319.6915877747063
1953-03-11,317.971750317566
1953-03-12,316.25013366245446
1953-03-13,314.5267350470317
1953-03-14,312.8015517032368
1953-03-15,311.07458085727257
1953-03-16,309.3458197295906
1953-03-17,307.61526553487704
1953-03-18,305.88291548203676
1953-03-19,304.1487667741792
1953-03-20,302.4128166086027
1953-03-21,300.67506217677953
1953-03-22,298.9355006643409
1953-03-23,297.1941292510618
1953-03-24,295.45094511084534
1953-03-25,293.70594541170806
1953-03-26,291.9591273157641
1953-03-27,290.2104879792103
1953-03-28,288.4600245523102
1953-03-29,286.7077341793788
1953-03-30,284.9536139987673
1953-03-31,283.1976611428472
1953-04-01,285.03862868337717
1953-04-02,286.9036877885462
1953-04-03,288.7933144793904
1953-04-04,290.7079974009132
1953-04-05,292.64823824335934
1953-04-06,294.61455218047195
1953-04-07,296.6074683255375
1953-04-08,298.62753020606607
1953-04-09,300.67529625800086
1953-04-10,302.7513403404038
1953-04-11,304.85625227160847
1953-04-12,306.9906383878987
1953-04-13,309.15512212581956
1953-04-14,311.3503446292973
1953-04-15,313.5769653828118
1953-04-16,315.83566287193116
1953-04-17,318.1271352726024
1953-04-18,320.4521011706664
1953-04-19,322.81130031315604
1953-04-20,325.2054943930268
1953-04-21,327.6354678690694
1953-04-22,330.10202882285813
1953-04-23,332.60600985470086
1953-04-24,335.14826902067847
1953-04-25,337.7296908129882
1953-04-26,340.35118718594435
1953-04-27,343.01369863013707
1953-04-28,345.7181952974047
1953-04-29,348.46567817945026
1953-04-30,351.2571803431073
1953-05-01,354.0937682254576
1953-05-02,356.97654299221387
1953-05-03,359.9066419629992
1953-05-04,362.8852401074018
1953-05-05,365.9135516159374
1953-05-06,368.992831550333
1953-05-07,372.1243775778429
1953-05-08,375.30953179463364
1953-05-09,378.5496826436192
1953-05-10,381.84626693250516
1953-05-11,385.2007719582023
1953-05-12,388.6147377442119
1953-05-13,392.0897593980494
1953-05-14,395.6274895962936
1953-05-15,399.2296412053915
1953-05-16,402.89799004695163
1953-05-17,406.63437781690635
1953-05-18,410.4407151686236
1953-05-19,414.3189849708144
1953-05-20,418.2712457519066
1953-05-21,422.2996353434553
1953-05-22,426.406374736141
1953-05-23,430.5937721629671
1953-05-24,434.8642274254308
1953-05-25,439.2202364797033
1953-05-26,443.6643963012374
1953-05-27,448.19941004772113
1953-05-28,452.82809254194933
1953-05-29,457.55337609797687
1953-05-30,462.37831671589765
1953-05-31,467.3061006727476
1953-06-01,472.3400515394005
1953-06-02,477.4836376559319
1953-06-03,482.7404801007798
1953-06-04,488.11436119218575
1953-06-05,493.60923356385496
1953-06-06,499.2292298606055
1953-06-07,504.9786731039828
1953-06-08,510.8620877824838
1953-06-09,516.8842117261795
1953-06-10,523.0500088312369
1953-06-11,529.3646827061635
1953-06-12,535.8336913186209
1953-06-13,542.4627627294582
1953-06-14,549.2579120092965
1953-06-15,556.2254594426762
1953-06-16,563.3720501355626
1953-06-17,570.7046751540753
1953-06-18,578.2306943357833
1953-06-19,585.9578609300318
1953-06-20,593.8943482407064
1953-06-21,602.0487784639002
1953-06-22,610.4302539343772
1953-06-23,619.0483910188864
1953-06-24,627.9133569216523
1953-06-25,637.0359096982088
1953-06-26,646.4274418086646
1953-06-27,656.1000275811346
1953-06-28,666.0664750011094
1953-06-29,676.3403822938565
1953-06-30,686.936199825473
1953-07-01,686.681343394367
1953-07-02,686.4260752879368
1953-07-03,686.1703945078933
1953-07-04,685.9143000527174
1953-07-05,685.6577909176467
1953-07-06,685.4008660946616
1953-07-07,685.1435245724733
1953-07-08,684.8857653365098
1953-07-09,684.6275873689029
1953-07-10,684.3689896484746
1953-07-11,684.1099711507231
1953-07-12,683.850530847811
1953-07-13,683.5906677085494
1953-07-14,683.3303806983862
1953-07-15,683.0696687793909
1953-07-16,682.8085309102419
1953-07-17,682.5469660462124
1953-07-18,682.284973139156
1953-07-19,682.0225511374927
1953-07-20,681.7596989861955
1953-07-21,681.4964156267757
1953-07-22,681.2326999972689
1953-07-23,680.9685510322208
1953-07-24,680.7039676626723
1953-07-25,680.4389488161461
