,GBPUSD Curncy_ratio
11216,1043.1742281033396
11217,1043.1742281033396
11218,1043.1742281033396
11219,1043.1742281033396
11220,1043.1742281033396
11221,1043.1742281033396
11222,1043.1742281033396
11223,1043.1742281033396
11224,1043.1742281033396
11225,1043.1742281033396
11226,1043.1742281033396
11227,1043.1742281033396
11228,1043.1742281033396
11229,1043.1742281033396
11230,1002.5004827936012
11231,1002.5004827936012
11232,1002.5004827936012
11233,1002.5004827936012
11234,1002.5004827936012
11235,1002.5004827936012
11236,1002.5004827936012
11237,1002.5004827936012
11238,1002.5004827936012
11239,1002.5004827936012
11240,1002.5004827936012
11241,1002.5004827936012
11242,1002.5004827936012
11243,1002.5004827936012
11244,1002.5004827936012
11245,1002.5004827936012
11246,1002.5004827936012
11247,1002.5004827936012
11248,1002.5004827936012
11249,1002.5004827936012
11250,1002.5004827936012
11251,1002.5004827936012
11252,1002.5004827936012
11253,1002.5004827936012
11254,1002.5004827936012
11255,1002.5004827936012
11256,1002.5004827936012
11257,1002.5004827936012
11258,1002.5004827936012
11259,1002.5004827936012
11260,1002.5004827936012
11261,1002.5004827936012
11262,1002.5004827936012
11263,1002.5004827936012
11264,1002.5004827936012
11265,1002.5004827936012
11266,1002.5004827936012
11267,1002.5004827936012
11268,1002.5004827936012
11269,1002.5004827936012
11270,1002.5004827936012
11271,1002.5004827936012
11272,1002.5004827936012
11273,1002.5004827936012
11274,1002.5004827936012
11275,1002.5004827936012
11276,1002.5004827936012
11277,1002.5004827936012
11278,1002.5004827936012
11279,1002.5004827936012
11280,1002.5004827936012
11281,1002.5004827936012
11282,1002.5004827936012
11283,1002.5004827936012
11284,1002.5004827936012
11285,1002.5004827936012
11286,1002.5004827936012
11287,1002.5004827936012
11288,1002.5004827936012
11289,1002.5004827936012
11290,1002.5004827936012
11291,1002.5004827936012
11292,1002.5004827936012
11293,1002.5004827936012
11294,1002.5004827936012
11295,1002.5004827936012
11296,1002.5004827936012
11297,1002.5004827936012
11298,1002.5004827936012
11299,1002.5004827936012
11300,1002.5004827936012
11301,1002.5004827936012
11302,1002.5004827936012
11303,1002.5004827936012
11304,1002.5004827936012
11305,1002.5004827936012
11306,1002.5004827936012
11307,1002.5004827936012
11308,1002.5004827936012
11309,1002.5004827936012
11310,1002.5004827936012
11311,1002.5004827936012
11312,1002.5004827936012
11313,1002.5004827936012
11314,1002.5004827936012
11315,1002.5004827936012
11316,1002.5004827936012
11317,1002.5004827936012
11318,1002.5004827936012
11319,1002.5004827936012
11320,1002.5004827936012
11321,1002.5004827936012
11322,967.484541321964
11323,967.484541321964
11324,967.484541321964
11325,967.484541321964
11326,967.484541321964
11327,967.484541321964
11328,967.484541321964
11329,967.484541321964
11330,967.484541321964
11331,967.484541321964
11332,967.484541321964
11333,967.484541321964
11334,967.484541321964
11335,967.484541321964
11336,967.484541321964
11337,967.484541321964
11338,967.484541321964
11339,967.484541321964
11340,967.484541321964
11341,967.484541321964
11342,967.484541321964
11343,967.484541321964
11344,967.484541321964
11345,967.484541321964
11346,967.484541321964
11347,967.484541321964
11348,967.484541321964
11349,967.484541321964
11350,967.484541321964
11351,967.484541321964
11352,967.484541321964
11353,967.484541321964
11354,967.484541321964
11355,967.484541321964
11356,967.484541321964
11357,967.484541321964
11358,967.484541321964
11359,967.484541321964
11360,967.484541321964
11361,967.484541321964
11362,967.484541321964
11363,967.484541321964
11364,967.484541321964
11365,967.484541321964
11366,967.484541321964
11367,967.484541321964
11368,967.484541321964
11369,967.484541321964
11370,967.484541321964
11371,967.484541321964
11372,967.484541321964
11373,967.484541321964
11374,967.484541321964
11375,967.484541321964
11376,967.484541321964
11377,967.484541321964
11378,967.484541321964
11379,967.484541321964
11380,967.484541321964
11381,967.484541321964
11382,967.484541321964
11383,967.484541321964
11384,967.484541321964
11385,967.484541321964
11386,967.484541321964
11387,967.484541321964
11388,967.484541321964
11389,967.484541321964
11390,967.484541321964
11391,967.484541321964
11392,967.484541321964
11393,967.484541321964
11394,967.484541321964
11395,967.484541321964
11396,967.484541321964
11397,967.484541321964
11398,967.484541321964
11399,967.484541321964
11400,967.484541321964
11401,967.484541321964
11402,967.484541321964
11403,967.484541321964
11404,967.484541321964
11405,967.484541321964
11406,967.484541321964
11407,967.484541321964
11408,967.484541321964
11409,967.484541321964
11410,967.484541321964
11411,967.484541321964
11412,899.8355305501968
11413,899.8355305501968
11414,899.8355305501968
11415,899.8355305501968
11416,899.8355305501968
11417,899.8355305501968
11418,899.8355305501968
11419,899.8355305501968
11420,899.8355305501968
11421,899.8355305501968
11422,899.8355305501968
11423,899.8355305501968
11424,899.8355305501968
11425,899.8355305501968
11426,899.8355305501968
11427,899.8355305501968
11428,899.8355305501968
11429,899.8355305501968
11430,899.8355305501968
11431,899.8355305501968
11432,899.8355305501968
11433,899.8355305501968
11434,899.8355305501968
11435,899.8355305501968
11436,899.8355305501968
11437,899.8355305501968
11438,899.8355305501968
11439,899.8355305501968
11440,899.8355305501968
11441,899.8355305501968
11442,899.8355305501968
11443,899.8355305501968
11444,899.8355305501968
11445,899.8355305501968
11446,899.8355305501968
11447,899.8355305501968
11448,899.8355305501968
11449,899.8355305501968
11450,899.8355305501968
11451,899.8355305501968
11452,899.8355305501968
11453,899.8355305501968
11454,899.8355305501968
11455,899.8355305501968
11456,899.8355305501968
11457,899.8355305501968
11458,899.8355305501968
11459,899.8355305501968
11460,899.8355305501968
11461,899.8355305501968
11462,899.8355305501968
11463,899.8355305501968
11464,899.8355305501968
11465,899.8355305501968
11466,899.8355305501968
11467,899.8355305501968
11468,899.8355305501968
11469,899.8355305501968
11470,899.8355305501968
11471,899.8355305501968
11472,899.8355305501968
11473,899.8355305501968
11474,899.8355305501968
11475,899.8355305501968
11476,899.8355305501968
11477,899.8355305501968
11478,899.8355305501968
11479,899.8355305501968
11480,899.8355305501968
11481,899.8355305501968
11482,899.8355305501968
11483,899.8355305501968
11484,899.8355305501968
11485,899.8355305501968
11486,899.8355305501968
11487,899.8355305501968
11488,899.8355305501968
11489,899.8355305501968
11490,899.8355305501968
11491,899.8355305501968
11492,899.8355305501968
11493,899.8355305501968
11494,899.8355305501968
11495,899.8355305501968
11496,899.8355305501968
11497,899.8355305501968
11498,899.8355305501968
11499,899.8355305501968
11500,899.8355305501968
11501,899.8355305501968
11502,899.8355305501968
11503,884.72221931608
11504,884.72221931608
11505,884.72221931608
11506,884.72221931608
11507,884.72221931608
11508,884.72221931608
11509,884.72221931608
11510,884.72221931608
11511,884.72221931608
11512,884.72221931608
11513,884.72221931608
11514,884.72221931608
11515,884.72221931608
11516,884.72221931608
11517,884.72221931608
11518,884.72221931608
11519,884.72221931608
11520,884.72221931608
11521,884.72221931608
11522,884.72221931608
11523,884.72221931608
11524,884.72221931608
11525,884.72221931608
11526,884.72221931608
11527,884.72221931608
11528,884.72221931608
11529,884.72221931608
11530,884.72221931608
11531,884.72221931608
11532,884.72221931608
11533,884.72221931608
11534,884.72221931608
11535,884.72221931608
11536,884.72221931608
11537,884.72221931608
11538,884.72221931608
11539,884.72221931608
11540,884.72221931608
11541,884.72221931608
11542,884.72221931608
11543,884.72221931608
11544,884.72221931608
11545,884.72221931608
11546,884.72221931608
11547,884.72221931608
11548,884.72221931608
11549,884.72221931608
11550,884.72221931608
11551,884.72221931608
11552,884.72221931608
11553,884.72221931608
11554,884.72221931608
11555,884.72221931608
11556,884.72221931608
11557,884.72221931608
11558,884.72221931608
11559,884.72221931608
11560,884.72221931608
11561,884.72221931608
11562,884.72221931608
11563,884.72221931608
11564,884.72221931608
11565,884.72221931608
11566,884.72221931608
11567,884.72221931608
11568,884.72221931608
11569,884.72221931608
11570,884.72221931608
11571,884.72221931608
11572,884.72221931608
11573,884.72221931608
11574,884.72221931608
11575,884.72221931608
11576,884.72221931608
11577,884.72221931608
11578,884.72221931608
11579,884.72221931608
11580,884.72221931608
11581,884.72221931608
11582,884.72221931608
11583,884.72221931608
11584,884.72221931608
11585,884.72221931608
11586,884.72221931608
11587,884.72221931608
11588,884.72221931608
11589,884.72221931608
11590,884.72221931608
11591,884.72221931608
11592,884.72221931608
11593,884.72221931608
11594,884.72221931608
11595,1023.7659109507072
11596,1023.7659109507072
11597,1023.7659109507072
11598,1023.7659109507072
11599,1023.7659109507072
11600,1023.7659109507072
11601,1023.7659109507072
11602,1023.7659109507072
11603,1023.7659109507072
11604,1023.7659109507072
11605,1023.7659109507072
11606,1023.7659109507072
11607,1023.7659109507072
11608,1023.7659109507072
11609,1023.7659109507072
11610,1023.7659109507072
11611,1023.7659109507072
11612,1023.7659109507072
11613,1023.7659109507072
11614,1023.7659109507072
11615,1023.7659109507072
11616,1023.7659109507072
11617,1023.7659109507072
11618,1023.7659109507072
11619,1023.7659109507072
11620,1023.7659109507072
11621,1023.7659109507072
11622,1023.7659109507072
11623,1023.7659109507072
11624,1023.7659109507072
11625,1023.7659109507072
11626,1023.7659109507072
11627,1023.7659109507072
11628,1023.7659109507072
11629,1023.7659109507072
11630,1023.7659109507072
11631,1023.7659109507072
11632,1023.7659109507072
11633,1023.7659109507072
11634,1023.7659109507072
11635,1023.7659109507072
11636,1023.7659109507072
11637,1023.7659109507072
11638,1023.7659109507072
11639,1023.7659109507072
11640,1023.7659109507072
11641,1023.7659109507072
11642,1023.7659109507072
11643,1023.7659109507072
11644,1023.7659109507072
11645,1023.7659109507072
11646,1023.7659109507072
11647,1023.7659109507072
11648,1023.7659109507072
11649,1023.7659109507072
11650,1023.7659109507072
11651,1023.7659109507072
11652,1023.7659109507072
11653,1023.7659109507072
11654,1023.7659109507072
11655,1023.7659109507072
11656,1023.7659109507072
11657,1023.7659109507072
11658,1023.7659109507072
11659,1023.7659109507072
11660,1023.7659109507072
11661,1023.7659109507072
11662,1023.7659109507072
11663,1023.7659109507072
11664,1023.7659109507072
11665,1023.7659109507072
11666,1023.7659109507072
11667,1023.7659109507072
11668,1023.7659109507072
11669,1023.7659109507072
11670,1023.7659109507072
11671,1023.7659109507072
11672,1023.7659109507072
11673,1023.7659109507072
11674,1023.7659109507072
11675,1023.7659109507072
11676,1023.7659109507072
11677,1023.7659109507072
11678,1023.7659109507072
11679,1023.7659109507072
11680,1023.7659109507072
11681,1023.7659109507072
11682,1023.7659109507072
11683,1023.7659109507072
11684,1023.7659109507072
11685,1023.7659109507072
11686,1023.7659109507072
11687,981.3287992624436
11688,981.3287992624436
11689,981.3287992624436
11690,981.3287992624436
11691,981.3287992624436
11692,981.3287992624436
11693,981.3287992624436
11694,981.3287992624436
11695,981.3287992624436
11696,981.3287992624436
11697,981.3287992624436
11698,981.3287992624436
11699,981.3287992624436
11700,981.3287992624436
11701,981.3287992624436
11702,981.3287992624436
11703,981.3287992624436
11704,981.3287992624436
11705,981.3287992624436
11706,981.3287992624436
11707,981.3287992624436
11708,981.3287992624436
11709,981.3287992624436
11710,981.3287992624436
11711,981.3287992624436
11712,981.3287992624436
11713,981.3287992624436
11714,981.3287992624436
11715,981.3287992624436
11716,981.3287992624436
11717,981.3287992624436
11718,981.3287992624436
11719,981.3287992624436
11720,981.3287992624436
11721,981.3287992624436
11722,981.3287992624436
11723,981.3287992624436
11724,981.3287992624436
11725,981.3287992624436
11726,981.3287992624436
11727,981.3287992624436
11728,981.3287992624436
11729,981.3287992624436
11730,981.3287992624436
11731,981.3287992624436
11732,981.3287992624436
11733,981.3287992624436
11734,981.3287992624436
11735,981.3287992624436
11736,981.3287992624436
11737,981.3287992624436
11738,981.3287992624436
11739,981.3287992624436
11740,981.3287992624436
11741,981.3287992624436
11742,981.3287992624436
11743,981.3287992624436
11744,981.3287992624436
11745,981.3287992624436
11746,981.3287992624436
11747,981.3287992624436
11748,981.3287992624436
11749,981.3287992624436
11750,981.3287992624436
11751,981.3287992624436
11752,981.3287992624436
11753,981.3287992624436
11754,981.3287992624436
11755,981.3287992624436
11756,981.3287992624436
11757,981.3287992624436
11758,981.3287992624436
11759,981.3287992624436
11760,981.3287992624436
11761,981.3287992624436
11762,981.3287992624436
11763,981.3287992624436
11764,981.3287992624436
11765,981.3287992624436
11766,981.3287992624436
11767,981.3287992624436
11768,981.3287992624436
11769,981.3287992624436
11770,981.3287992624436
11771,981.3287992624436
11772,981.3287992624436
11773,981.3287992624436
11774,981.3287992624436
11775,981.3287992624436
11776,981.3287992624436
11777,963.2102004753937
11778,963.2102004753937
11779,963.2102004753937
11780,963.2102004753937
11781,963.2102004753937
11782,963.2102004753937
11783,963.2102004753937
11784,963.2102004753937
11785,963.2102004753937
11786,963.2102004753937
11787,963.2102004753937
11788,963.2102004753937
11789,963.2102004753937
11790,963.2102004753937
11791,963.2102004753937
11792,963.2102004753937
11793,963.2102004753937
11794,963.2102004753937
11795,963.2102004753937
11796,963.2102004753937
11797,963.2102004753937
11798,963.2102004753937
11799,963.2102004753937
11800,963.2102004753937
11801,963.2102004753937
11802,963.2102004753937
11803,963.2102004753937
11804,963.2102004753937
11805,963.2102004753937
11806,963.2102004753937
11807,963.2102004753937
11808,963.2102004753937
11809,963.2102004753937
11810,963.2102004753937
11811,963.2102004753937
11812,963.2102004753937
11813,963.2102004753937
11814,963.2102004753937
11815,963.2102004753937
11816,963.2102004753937
11817,963.2102004753937
11818,963.2102004753937
11819,963.2102004753937
11820,963.2102004753937
11821,963.2102004753937
11822,963.2102004753937
11823,963.2102004753937
11824,963.2102004753937
11825,963.2102004753937
11826,963.2102004753937
11827,963.2102004753937
11828,963.2102004753937
11829,963.2102004753937
11830,963.2102004753937
11831,963.2102004753937
11832,963.2102004753937
11833,963.2102004753937
11834,963.2102004753937
11835,963.2102004753937
11836,963.2102004753937
11837,963.2102004753937
11838,963.2102004753937
11839,963.2102004753937
11840,963.2102004753937
11841,963.2102004753937
11842,963.2102004753937
11843,963.2102004753937
11844,963.2102004753937
11845,963.2102004753937
11846,963.2102004753937
11847,963.2102004753937
11848,963.2102004753937
11849,963.2102004753937
11850,963.2102004753937
11851,963.2102004753937
11852,963.2102004753937
11853,963.2102004753937
11854,963.2102004753937
11855,963.2102004753937
11856,963.2102004753937
11857,963.2102004753937
11858,963.2102004753937
11859,963.2102004753937
11860,963.2102004753937
11861,963.2102004753937
11862,963.2102004753937
11863,963.2102004753937
11864,963.2102004753937
11865,963.2102004753937
11866,963.2102004753937
11867,963.2102004753937
11868,969.6050966735196
11869,969.6050966735196
11870,969.6050966735196
11871,969.6050966735196
11872,969.6050966735196
11873,969.6050966735196
