,USDMXN Curncy_ratio
20615,1055.0241429998682
20616,1055.0241429998682
20617,1055.0241429998682
20618,1055.0241429998682
20619,1055.0241429998682
20620,1055.0241429998682
20621,1055.0241429998682
20622,1055.0241429998682
20623,1055.0241429998682
20624,1055.0241429998682
20625,1055.0241429998682
20626,1055.0241429998682
20627,1055.0241429998682
20628,1055.0241429998682
20629,1055.0241429998682
20630,1055.0241429998682
20631,1055.0241429998682
20632,1055.0241429998682
20633,1055.0241429998682
20634,979.4677708016053
20635,979.4677708016053
20636,979.4677708016053
20637,979.4677708016053
20638,979.4677708016053
20639,979.4677708016053
20640,979.4677708016053
20641,979.4677708016053
20642,979.4677708016053
20643,979.4677708016053
20644,979.4677708016053
20645,979.4677708016053
20646,979.4677708016053
20647,979.4677708016053
20648,979.4677708016053
20649,979.4677708016053
20650,979.4677708016053
20651,979.4677708016053
20652,979.4677708016053
20653,979.4677708016053
20654,979.4677708016053
20655,979.4677708016053
20656,979.4677708016053
20657,979.4677708016053
20658,979.4677708016053
20659,979.4677708016053
20660,979.4677708016053
20661,979.4677708016053
20662,979.4677708016053
20663,979.4677708016053
20664,979.4677708016053
20665,979.4677708016053
20666,979.4677708016053
20667,979.4677708016053
20668,979.4677708016053
20669,979.4677708016053
20670,979.4677708016053
20671,979.4677708016053
20672,979.4677708016053
20673,979.4677708016053
20674,979.4677708016053
20675,979.4677708016053
20676,979.4677708016053
20677,979.4677708016053
20678,979.4677708016053
20679,979.4677708016053
20680,979.4677708016053
20681,979.4677708016053
20682,979.4677708016053
20683,979.4677708016053
20684,979.4677708016053
20685,979.4677708016053
20686,979.4677708016053
20687,979.4677708016053
20688,979.4677708016053
20689,979.4677708016053
20690,979.4677708016053
20691,979.4677708016053
20692,979.4677708016053
20693,979.4677708016053
20694,979.4677708016053
20695,979.4677708016053
20696,979.4677708016053
20697,979.4677708016053
20698,979.4677708016053
20699,979.4677708016053
20700,979.4677708016053
20701,979.4677708016053
20702,979.4677708016053
20703,979.4677708016053
20704,979.4677708016053
20705,979.4677708016053
20706,979.4677708016053
20707,979.4677708016053
20708,979.4677708016053
20709,979.4677708016053
20710,979.4677708016053
20711,979.4677708016053
20712,979.4677708016053
20713,979.4677708016053
20714,979.4677708016053
20715,979.4677708016053
20716,979.4677708016053
20717,979.4677708016053
20718,979.4677708016053
20719,979.4677708016053
20720,979.4677708016053
20721,979.4677708016053
20722,979.4677708016053
20723,979.4677708016053
20724,979.4677708016053
20725,979.4677708016053
20726,994.4127168783317
20727,994.4127168783317
20728,994.4127168783317
20729,994.4127168783317
20730,994.4127168783317
20731,994.4127168783317
20732,994.4127168783317
20733,994.4127168783317
20734,994.4127168783317
20735,994.4127168783317
20736,994.4127168783317
20737,994.4127168783317
20738,994.4127168783317
20739,994.4127168783317
20740,994.4127168783317
20741,994.4127168783317
20742,994.4127168783317
20743,994.4127168783317
20744,994.4127168783317
20745,994.4127168783317
20746,994.4127168783317
20747,994.4127168783317
20748,994.4127168783317
20749,994.4127168783317
20750,994.4127168783317
20751,994.4127168783317
20752,994.4127168783317
20753,994.4127168783317
20754,994.4127168783317
20755,994.4127168783317
20756,994.4127168783317
20757,994.4127168783317
20758,994.4127168783317
20759,994.4127168783317
20760,994.4127168783317
20761,994.4127168783317
20762,994.4127168783317
20763,994.4127168783317
20764,994.4127168783317
20765,994.4127168783317
20766,994.4127168783317
20767,994.4127168783317
20768,994.4127168783317
20769,994.4127168783317
20770,994.4127168783317
20771,994.4127168783317
20772,994.4127168783317
20773,994.4127168783317
20774,994.4127168783317
20775,994.4127168783317
20776,994.4127168783317
20777,994.4127168783317
20778,994.4127168783317
20779,994.4127168783317
20780,994.4127168783317
20781,994.4127168783317
20782,994.4127168783317
20783,994.4127168783317
20784,994.4127168783317
20785,994.4127168783317
20786,994.4127168783317
20787,994.4127168783317
20788,994.4127168783317
20789,994.4127168783317
20790,994.4127168783317
20791,994.4127168783317
20792,994.4127168783317
20793,994.4127168783317
20794,994.4127168783317
20795,994.4127168783317
20796,994.4127168783317
20797,994.4127168783317
20798,994.4127168783317
20799,994.4127168783317
20800,994.4127168783317
20801,994.4127168783317
20802,994.4127168783317
20803,994.4127168783317
20804,994.4127168783317
20805,994.4127168783317
20806,994.4127168783317
20807,994.4127168783317
20808,994.4127168783317
20809,994.4127168783317
20810,994.4127168783317
20811,994.4127168783317
20812,994.4127168783317
20813,994.4127168783317
20814,994.4127168783317
20815,994.4127168783317
20816,994.4127168783317
20817,994.4127168783317
20818,1012.4501812058334
20819,1012.4501812058334
20820,1012.4501812058334
20821,1012.4501812058334
20822,1012.4501812058334
20823,1012.4501812058334
20824,1012.4501812058334
20825,1012.4501812058334
20826,1012.4501812058334
20827,1012.4501812058334
20828,1012.4501812058334
20829,1012.4501812058334
20830,1012.4501812058334
20831,1012.4501812058334
20832,1012.4501812058334
20833,1012.4501812058334
20834,1012.4501812058334
20835,1012.4501812058334
20836,1012.4501812058334
20837,1012.4501812058334
20838,1012.4501812058334
20839,1012.4501812058334
20840,1012.4501812058334
20841,1012.4501812058334
20842,1012.4501812058334
20843,1012.4501812058334
20844,1012.4501812058334
20845,1012.4501812058334
20846,1012.4501812058334
20847,1012.4501812058334
20848,1012.4501812058334
20849,1012.4501812058334
20850,1012.4501812058334
20851,1012.4501812058334
20852,1012.4501812058334
20853,1012.4501812058334
20854,1012.4501812058334
20855,1012.4501812058334
20856,1012.4501812058334
20857,1012.4501812058334
20858,1012.4501812058334
20859,1012.4501812058334
20860,1012.4501812058334
20861,1012.4501812058334
20862,1012.4501812058334
20863,1012.4501812058334
20864,1012.4501812058334
20865,1012.4501812058334
20866,1012.4501812058334
20867,1012.4501812058334
20868,1012.4501812058334
20869,1012.4501812058334
20870,1012.4501812058334
20871,1012.4501812058334
20872,1012.4501812058334
20873,1012.4501812058334
20874,1012.4501812058334
20875,1012.4501812058334
20876,1012.4501812058334
20877,1012.4501812058334
20878,1012.4501812058334
20879,1012.4501812058334
20880,1012.4501812058334
20881,1012.4501812058334
20882,1012.4501812058334
20883,1012.4501812058334
20884,1012.4501812058334
20885,1012.4501812058334
20886,1012.4501812058334
20887,1012.4501812058334
20888,1012.4501812058334
20889,1012.4501812058334
20890,1012.4501812058334
20891,1012.4501812058334
20892,1012.4501812058334
20893,1012.4501812058334
20894,1012.4501812058334
20895,1012.4501812058334
20896,1012.4501812058334
20897,1012.4501812058334
20898,1012.4501812058334
20899,1012.4501812058334
20900,1012.4501812058334
20901,1012.4501812058334
20902,1012.4501812058334
20903,1012.4501812058334
20904,1012.4501812058334
20905,1012.4501812058334
20906,1012.4501812058334
20907,1012.4501812058334
20908,986.5652804073309
20909,986.5652804073309
20910,986.5652804073309
20911,986.5652804073309
20912,986.5652804073309
20913,986.5652804073309
20914,986.5652804073309
20915,986.5652804073309
20916,986.5652804073309
20917,986.5652804073309
20918,986.5652804073309
20919,986.5652804073309
20920,986.5652804073309
20921,986.5652804073309
20922,986.5652804073309
20923,986.5652804073309
20924,986.5652804073309
20925,986.5652804073309
20926,986.5652804073309
20927,986.5652804073309
20928,986.5652804073309
20929,986.5652804073309
20930,986.5652804073309
20931,986.5652804073309
20932,986.5652804073309
20933,986.5652804073309
20934,986.5652804073309
20935,986.5652804073309
20936,986.5652804073309
20937,986.5652804073309
20938,986.5652804073309
20939,986.5652804073309
20940,986.5652804073309
20941,986.5652804073309
20942,986.5652804073309
20943,986.5652804073309
20944,986.5652804073309
20945,986.5652804073309
20946,986.5652804073309
20947,986.5652804073309
20948,986.5652804073309
20949,986.5652804073309
20950,986.5652804073309
20951,986.5652804073309
20952,986.5652804073309
20953,986.5652804073309
20954,986.5652804073309
20955,986.5652804073309
20956,986.5652804073309
20957,986.5652804073309
20958,986.5652804073309
20959,986.5652804073309
20960,986.5652804073309
20961,986.5652804073309
20962,986.5652804073309
20963,986.5652804073309
20964,986.5652804073309
20965,986.5652804073309
20966,986.5652804073309
20967,986.5652804073309
20968,986.5652804073309
20969,986.5652804073309
20970,986.5652804073309
20971,986.5652804073309
20972,986.5652804073309
20973,986.5652804073309
20974,986.5652804073309
20975,986.5652804073309
20976,986.5652804073309
20977,986.5652804073309
20978,986.5652804073309
20979,986.5652804073309
20980,986.5652804073309
20981,986.5652804073309
20982,986.5652804073309
20983,986.5652804073309
20984,986.5652804073309
20985,986.5652804073309
20986,986.5652804073309
20987,986.5652804073309
20988,986.5652804073309
20989,986.5652804073309
20990,986.5652804073309
20991,986.5652804073309
20992,986.5652804073309
20993,986.5652804073309
20994,986.5652804073309
20995,986.5652804073309
20996,986.5652804073309
20997,986.5652804073309
20998,986.5652804073309
20999,1008.0361492277269
21000,1008.0361492277269
21001,1008.0361492277269
21002,1008.0361492277269
21003,1008.0361492277269
21004,1008.0361492277269
21005,1008.0361492277269
21006,1008.0361492277269
21007,1008.0361492277269
21008,1008.0361492277269
21009,1008.0361492277269
21010,1008.0361492277269
21011,1008.0361492277269
21012,1008.0361492277269
21013,1008.0361492277269
21014,1008.0361492277269
21015,1008.0361492277269
21016,1008.0361492277269
21017,1008.0361492277269
21018,1008.0361492277269
21019,1008.0361492277269
21020,1008.0361492277269
21021,1008.0361492277269
21022,1008.0361492277269
21023,1008.0361492277269
21024,1008.0361492277269
21025,1008.0361492277269
21026,1008.0361492277269
21027,1008.0361492277269
21028,1008.0361492277269
21029,1008.0361492277269
21030,1008.0361492277269
21031,1008.0361492277269
21032,1008.0361492277269
21033,1008.0361492277269
21034,1008.0361492277269
21035,1008.0361492277269
21036,1008.0361492277269
21037,1008.0361492277269
21038,1008.0361492277269
21039,1008.0361492277269
21040,1008.0361492277269
21041,1008.0361492277269
21042,1008.0361492277269
21043,1008.0361492277269
21044,1008.0361492277269
21045,1008.0361492277269
21046,1008.0361492277269
21047,1008.0361492277269
21048,1008.0361492277269
21049,1008.0361492277269
21050,1008.0361492277269
21051,1008.0361492277269
21052,1008.0361492277269
21053,1008.0361492277269
21054,1008.0361492277269
21055,1008.0361492277269
21056,1008.0361492277269
21057,1008.0361492277269
21058,1008.0361492277269
21059,1008.0361492277269
21060,1008.0361492277269
21061,1008.0361492277269
21062,1008.0361492277269
21063,1008.0361492277269
21064,1008.0361492277269
21065,1008.0361492277269
21066,1008.0361492277269
21067,1008.0361492277269
21068,1008.0361492277269
21069,1008.0361492277269
21070,1008.0361492277269
21071,1008.0361492277269
21072,1008.0361492277269
21073,1008.0361492277269
21074,1008.0361492277269
21075,1008.0361492277269
21076,1008.0361492277269
21077,1008.0361492277269
21078,1008.0361492277269
21079,1008.0361492277269
21080,1008.0361492277269
21081,1008.0361492277269
21082,1008.0361492277269
21083,1008.0361492277269
21084,1008.0361492277269
21085,1008.0361492277269
21086,1008.0361492277269
21087,1008.0361492277269
21088,1008.0361492277269
21089,1008.0361492277269
21090,1008.0361492277269
21091,989.5464213995892
21092,989.5464213995892
21093,989.5464213995892
21094,989.5464213995892
21095,989.5464213995892
21096,989.5464213995892
21097,989.5464213995892
21098,989.5464213995892
21099,989.5464213995892
21100,989.5464213995892
21101,989.5464213995892
21102,989.5464213995892
21103,989.5464213995892
21104,989.5464213995892
21105,989.5464213995892
21106,989.5464213995892
21107,989.5464213995892
21108,989.5464213995892
21109,989.5464213995892
21110,989.5464213995892
21111,989.5464213995892
21112,989.5464213995892
21113,989.5464213995892
21114,989.5464213995892
21115,989.5464213995892
21116,989.5464213995892
21117,989.5464213995892
21118,989.5464213995892
21119,989.5464213995892
21120,989.5464213995892
21121,989.5464213995892
21122,989.5464213995892
21123,989.5464213995892
21124,989.5464213995892
21125,989.5464213995892
21126,989.5464213995892
21127,989.5464213995892
21128,989.5464213995892
21129,989.5464213995892
21130,989.5464213995892
21131,989.5464213995892
21132,989.5464213995892
21133,989.5464213995892
21134,989.5464213995892
21135,989.5464213995892
21136,989.5464213995892
21137,989.5464213995892
21138,989.5464213995892
21139,989.5464213995892
21140,989.5464213995892
21141,989.5464213995892
21142,989.5464213995892
21143,989.5464213995892
21144,989.5464213995892
21145,989.5464213995892
21146,989.5464213995892
21147,989.5464213995892
21148,989.5464213995892
21149,989.5464213995892
21150,989.5464213995892
21151,989.5464213995892
21152,989.5464213995892
21153,989.5464213995892
21154,989.5464213995892
21155,989.5464213995892
21156,989.5464213995892
21157,989.5464213995892
21158,989.5464213995892
21159,989.5464213995892
21160,989.5464213995892
21161,989.5464213995892
21162,989.5464213995892
21163,989.5464213995892
21164,989.5464213995892
21165,989.5464213995892
21166,989.5464213995892
21167,989.5464213995892
21168,989.5464213995892
21169,989.5464213995892
21170,989.5464213995892
21171,989.5464213995892
21172,989.5464213995892
21173,989.5464213995892
21174,989.5464213995892
21175,989.5464213995892
21176,989.5464213995892
21177,989.5464213995892
21178,989.5464213995892
21179,989.5464213995892
21180,989.5464213995892
21181,989.5464213995892
21182,989.5464213995892
21183,996.025671194627
21184,996.025671194627
21185,996.025671194627
21186,996.025671194627
21187,996.025671194627
21188,996.025671194627
21189,996.025671194627
21190,996.025671194627
21191,996.025671194627
21192,996.025671194627
21193,996.025671194627
21194,996.025671194627
21195,996.025671194627
21196,996.025671194627
21197,996.025671194627
21198,996.025671194627
21199,996.025671194627
21200,996.025671194627
21201,996.025671194627
21202,996.025671194627
21203,996.025671194627
21204,996.025671194627
21205,996.025671194627
21206,996.025671194627
21207,996.025671194627
21208,996.025671194627
21209,996.025671194627
21210,996.025671194627
21211,996.025671194627
21212,996.025671194627
21213,996.025671194627
21214,996.025671194627
21215,996.025671194627
21216,996.025671194627
21217,996.025671194627
21218,996.025671194627
21219,996.025671194627
21220,996.025671194627
21221,996.025671194627
21222,996.025671194627
21223,996.025671194627
21224,996.025671194627
21225,996.025671194627
21226,996.025671194627
21227,996.025671194627
21228,996.025671194627
21229,996.025671194627
21230,996.025671194627
21231,996.025671194627
21232,996.025671194627
21233,996.025671194627
21234,996.025671194627
21235,996.025671194627
21236,996.025671194627
21237,996.025671194627
21238,996.025671194627
21239,996.025671194627
21240,996.025671194627
21241,996.025671194627
21242,996.025671194627
21243,996.025671194627
21244,996.025671194627
21245,996.025671194627
21246,996.025671194627
21247,996.025671194627
21248,996.025671194627
21249,996.025671194627
21250,996.025671194627
21251,996.025671194627
21252,996.025671194627
21253,996.025671194627
21254,996.025671194627
21255,996.025671194627
21256,996.025671194627
21257,996.025671194627
21258,996.025671194627
21259,996.025671194627
21260,996.025671194627
21261,996.025671194627
21262,996.025671194627
21263,996.025671194627
21264,996.025671194627
21265,996.025671194627
21266,996.025671194627
21267,996.025671194627
21268,996.025671194627
21269,996.025671194627
21270,996.025671194627
21271,996.025671194627
21272,996.025671194627
21273,996.025671194627
21274,964.7165094671069
21275,964.7165094671069
21276,964.7165094671069
21277,964.7165094671069
21278,964.7165094671069
21279,964.7165094671069
21280,964.7165094671069
21281,964.7165094671069
21282,964.7165094671069
21283,964.7165094671069
21284,964.7165094671069
21285,964.7165094671069
21286,964.7165094671069
21287,964.7165094671069
21288,964.7165094671069
21289,964.7165094671069
21290,964.7165094671069
21291,964.7165094671069
21292,964.7165094671069
21293,964.7165094671069
21294,964.7165094671069
21295,964.7165094671069
21296,964.7165094671069
21297,964.7165094671069
21298,964.7165094671069
21299,964.7165094671069
21300,964.7165094671069
21301,964.7165094671069
21302,964.7165094671069
21303,964.7165094671069
21304,964.7165094671069
21305,964.7165094671069
21306,964.7165094671069
21307,964.7165094671069
21308,964.7165094671069
21309,964.7165094671069
21310,964.7165094671069
21311,964.7165094671069
21312,964.7165094671069
21313,964.7165094671069
21314,964.7165094671069
21315,964.7165094671069
21316,964.7165094671069
21317,964.7165094671069
21318,964.7165094671069
21319,964.7165094671069
21320,964.7165094671069
21321,964.7165094671069
21322,964.7165094671069
21323,964.7165094671069
21324,964.7165094671069
21325,964.7165094671069
21326,964.7165094671069
21327,964.7165094671069
21328,964.7165094671069
21329,964.7165094671069
21330,964.7165094671069
21331,964.7165094671069
21332,964.7165094671069
21333,964.7165094671069
21334,964.7165094671069
21335,964.7165094671069
21336,964.7165094671069
21337,964.7165094671069
21338,964.7165094671069
21339,964.7165094671069
21340,964.7165094671069
21341,964.7165094671069
21342,964.7165094671069
21343,964.7165094671069
21344,964.7165094671069
21345,964.7165094671069
21346,964.7165094671069
21347,964.7165094671069
21348,964.7165094671069
21349,964.7165094671069
21350,964.7165094671069
21351,964.7165094671069
21352,964.7165094671069
21353,964.7165094671069
21354,964.7165094671069
21355,964.7165094671069
21356,964.7165094671069
21357,964.7165094671069
21358,964.7165094671069
21359,964.7165094671069
21360,964.7165094671069
21361,964.7165094671069
21362,964.7165094671069
21363,964.7165094671069
21364,964.7165094671069
21365,990.1441798398695
21366,990.1441798398695
21367,990.1441798398695
21368,990.1441798398695
21369,990.1441798398695
21370,990.1441798398695
21371,990.1441798398695
21372,990.1441798398695
21373,990.1441798398695
21374,990.1441798398695
21375,990.1441798398695
21376,990.1441798398695
21377,990.1441798398695
21378,990.1441798398695
21379,990.1441798398695
21380,990.1441798398695
21381,990.1441798398695
21382,990.1441798398695
21383,990.1441798398695
21384,990.1441798398695
21385,990.1441798398695
21386,990.1441798398695
21387,990.1441798398695
21388,990.1441798398695
21389,990.1441798398695
21390,990.1441798398695
21391,990.1441798398695
21392,990.1441798398695
21393,990.1441798398695
21394,990.1441798398695
21395,990.1441798398695
21396,990.1441798398695
21397,990.1441798398695
21398,990.1441798398695
21399,990.1441798398695
21400,990.1441798398695
21401,990.1441798398695
21402,990.1441798398695
21403,990.1441798398695
21404,990.1441798398695
21405,990.1441798398695
21406,990.1441798398695
21407,990.1441798398695
21408,990.1441798398695
21409,990.1441798398695
21410,990.1441798398695
21411,990.1441798398695
21412,990.1441798398695
21413,990.1441798398695
21414,990.1441798398695
21415,990.1441798398695
21416,990.1441798398695
21417,990.1441798398695
21418,990.1441798398695
21419,990.1441798398695
21420,990.1441798398695
21421,990.1441798398695
21422,990.1441798398695
21423,990.1441798398695
21424,990.1441798398695
21425,990.1441798398695
21426,990.1441798398695
21427,990.1441798398695
21428,990.1441798398695
21429,990.1441798398695
21430,990.1441798398695
21431,990.1441798398695
21432,990.1441798398695
21433,990.1441798398695
21434,990.1441798398695
21435,990.1441798398695
21436,990.1441798398695
21437,990.1441798398695
21438,990.1441798398695
21439,990.1441798398695
21440,990.1441798398695
21441,990.1441798398695
21442,990.1441798398695
21443,990.1441798398695
21444,990.1441798398695
21445,990.1441798398695
21446,990.1441798398695
21447,990.1441798398695
21448,990.1441798398695
21449,990.1441798398695
21450,990.1441798398695
21451,990.1441798398695
21452,990.1441798398695
21453,990.1441798398695
21454,990.1441798398695
21455,990.1441798398695
21456,990.1441798398695
21457,1267.3852015028472
21458,1267.3852015028472
21459,1267.3852015028472
21460,1267.3852015028472
21461,1267.3852015028472
21462,1267.3852015028472
21463,1267.3852015028472
21464,1267.3852015028472
21465,1267.3852015028472
21466,1267.3852015028472
21467,1267.3852015028472
21468,1267.3852015028472
21469,1267.3852015028472
21470,1267.3852015028472
21471,1267.3852015028472
21472,1267.3852015028472
21473,1267.3852015028472
21474,1267.3852015028472
21475,1267.3852015028472
21476,1267.3852015028472
21477,1267.3852015028472
21478,1267.3852015028472
21479,1267.3852015028472
21480,1267.3852015028472
21481,1267.3852015028472
21482,1267.3852015028472
21483,1267.3852015028472
21484,1267.3852015028472
21485,1267.3852015028472
21486,1267.3852015028472
21487,1267.3852015028472
21488,1267.3852015028472
21489,1267.3852015028472
21490,1267.3852015028472
21491,1267.3852015028472
21492,1267.3852015028472
21493,1267.3852015028472
21494,1267.3852015028472
21495,1267.3852015028472
21496,1267.3852015028472
21497,1267.3852015028472
21498,1267.3852015028472
21499,1267.3852015028472
21500,1267.3852015028472
21501,1267.3852015028472
21502,1267.3852015028472
21503,1267.3852015028472
21504,1267.3852015028472
21505,1267.3852015028472
21506,1267.3852015028472
21507,1267.3852015028472
21508,1267.3852015028472
21509,1267.3852015028472
21510,1267.3852015028472
21511,1267.3852015028472
21512,1267.3852015028472
21513,1267.3852015028472
21514,1267.3852015028472
21515,1267.3852015028472
21516,1267.3852015028472
21517,1267.3852015028472
21518,1267.3852015028472
21519,1267.3852015028472
21520,1267.3852015028472
21521,1267.3852015028472
21522,1267.3852015028472
21523,1267.3852015028472
21524,1267.3852015028472
21525,1267.3852015028472
21526,1267.3852015028472
21527,1267.3852015028472
21528,1267.3852015028472
21529,1267.3852015028472
21530,1267.3852015028472
21531,1267.3852015028472
21532,1267.3852015028472
21533,1267.3852015028472
21534,1267.3852015028472
21535,1267.3852015028472
21536,1267.3852015028472
21537,1267.3852015028472
21538,1267.3852015028472
21539,1267.3852015028472
21540,1267.3852015028472
21541,1267.3852015028472
21542,1267.3852015028472
21543,1267.3852015028472
21544,1267.3852015028472
21545,1267.3852015028472
21546,1267.3852015028472
21547,1267.3852015028472
21548,1267.3852015028472
21549,1098.490003642713
21550,1098.490003642713
21551,1098.490003642713
21552,1098.490003642713
21553,1098.490003642713
21554,1098.490003642713
21555,1098.490003642713
21556,1098.490003642713
21557,1098.490003642713
21558,1098.490003642713
21559,1098.490003642713
21560,1098.490003642713
21561,1098.490003642713
21562,1098.490003642713
21563,1098.490003642713
21564,1098.490003642713
21565,1098.490003642713
21566,1098.490003642713
21567,1098.490003642713
21568,1098.490003642713
21569,1098.490003642713
21570,1098.490003642713
21571,1098.490003642713
21572,1098.490003642713
21573,1098.490003642713
21574,1098.490003642713
21575,1098.490003642713
21576,1098.490003642713
21577,1098.490003642713
21578,1098.490003642713
21579,1098.490003642713
21580,1098.490003642713
21581,1098.490003642713
21582,1098.490003642713
21583,1098.490003642713
21584,1098.490003642713
21585,1098.490003642713
21586,1098.490003642713
21587,1098.490003642713
21588,1098.490003642713
21589,1098.490003642713
21590,1098.490003642713
21591,1098.490003642713
21592,1098.490003642713
21593,1098.490003642713
21594,1098.490003642713
21595,1098.490003642713
21596,1098.490003642713
21597,1098.490003642713
21598,1098.490003642713
21599,1098.490003642713
21600,1098.490003642713
21601,1098.490003642713
21602,1098.490003642713
21603,1098.490003642713
21604,1098.490003642713
21605,1098.490003642713
21606,1098.490003642713
21607,1098.490003642713
21608,1098.490003642713
21609,1098.490003642713
21610,1098.490003642713
21611,1098.490003642713
21612,1098.490003642713
21613,1098.490003642713
21614,1098.490003642713
21615,1098.490003642713
21616,1098.490003642713
21617,1098.490003642713
21618,1098.490003642713
21619,1098.490003642713
21620,1098.490003642713
21621,1098.490003642713
21622,1098.490003642713
21623,1098.490003642713
21624,1098.490003642713
21625,1098.490003642713
21626,1098.490003642713
21627,1098.490003642713
21628,1098.490003642713
21629,1098.490003642713
21630,1098.490003642713
21631,1098.490003642713
21632,1098.490003642713
21633,1098.490003642713
21634,1098.490003642713
21635,1098.490003642713
21636,1098.490003642713
21637,1098.490003642713
21638,1098.490003642713
21639,926.2590648943112
21640,926.2590648943112
21641,926.2590648943112
21642,926.2590648943112
21643,926.2590648943112
21644,926.2590648943112
21645,926.2590648943112
21646,926.2590648943112
21647,926.2590648943112
21648,926.2590648943112
21649,926.2590648943112
21650,926.2590648943112
21651,926.2590648943112
21652,926.2590648943112
21653,926.2590648943112
21654,926.2590648943112
21655,926.2590648943112
21656,926.2590648943112
21657,926.2590648943112
21658,926.2590648943112
21659,926.2590648943112
21660,926.2590648943112
21661,926.2590648943112
21662,926.2590648943112
21663,926.2590648943112
21664,926.2590648943112
21665,926.2590648943112
21666,926.2590648943112
21667,926.2590648943112
21668,926.2590648943112
21669,926.2590648943112
21670,926.2590648943112
21671,926.2590648943112
21672,926.2590648943112
21673,926.2590648943112
21674,926.2590648943112
21675,926.2590648943112
21676,926.2590648943112
21677,926.2590648943112
21678,926.2590648943112
21679,926.2590648943112
21680,926.2590648943112
21681,926.2590648943112
21682,926.2590648943112
21683,926.2590648943112
21684,926.2590648943112
21685,926.2590648943112
21686,926.2590648943112
21687,926.2590648943112
21688,926.2590648943112
21689,926.2590648943112
21690,926.2590648943112
21691,926.2590648943112
21692,926.2590648943112
21693,926.2590648943112
21694,926.2590648943112
21695,926.2590648943112
21696,926.2590648943112
21697,926.2590648943112
21698,926.2590648943112
21699,926.2590648943112
21700,926.2590648943112
21701,926.2590648943112
21702,926.2590648943112
21703,926.2590648943112
21704,926.2590648943112
21705,926.2590648943112
21706,926.2590648943112
21707,926.2590648943112
21708,926.2590648943112
21709,926.2590648943112
21710,926.2590648943112
21711,926.2590648943112
21712,926.2590648943112
21713,926.2590648943112
21714,926.2590648943112
21715,926.2590648943112
21716,926.2590648943112
21717,926.2590648943112
21718,926.2590648943112
21719,926.2590648943112
21720,926.2590648943112
21721,926.2590648943112
21722,926.2590648943112
21723,926.2590648943112
21724,926.2590648943112
21725,926.2590648943112
21726,926.2590648943112
21727,926.2590648943112
21728,926.2590648943112
21729,926.2590648943112
21730,996.3493117684882
21731,996.3493117684882
21732,996.3493117684882
21733,996.3493117684882
21734,996.3493117684882
21735,996.3493117684882
21736,996.3493117684882
21737,996.3493117684882
21738,996.3493117684882
21739,996.3493117684882
21740,996.3493117684882
21741,996.3493117684882
21742,996.3493117684882
21743,996.3493117684882
21744,996.3493117684882
21745,996.3493117684882
21746,996.3493117684882
21747,996.3493117684882
21748,996.3493117684882
21749,996.3493117684882
21750,996.3493117684882
21751,996.3493117684882
21752,996.3493117684882
21753,996.3493117684882
21754,996.3493117684882
21755,996.3493117684882
21756,996.3493117684882
21757,996.3493117684882
21758,996.3493117684882
21759,996.3493117684882
21760,996.3493117684882
21761,996.3493117684882
21762,996.3493117684882
21763,996.3493117684882
21764,996.3493117684882
21765,996.3493117684882
21766,996.3493117684882
21767,996.3493117684882
21768,996.3493117684882
21769,996.3493117684882
21770,996.3493117684882
21771,996.3493117684882
21772,996.3493117684882
21773,996.3493117684882
21774,996.3493117684882
21775,996.3493117684882
21776,996.3493117684882
21777,996.3493117684882
21778,996.3493117684882
21779,996.3493117684882
21780,996.3493117684882
21781,996.3493117684882
21782,996.3493117684882
21783,996.3493117684882
21784,996.3493117684882
21785,996.3493117684882
21786,996.3493117684882
21787,996.3493117684882
21788,996.3493117684882
21789,996.3493117684882
21790,996.3493117684882
21791,996.3493117684882
21792,996.3493117684882
21793,996.3493117684882
21794,996.3493117684882
21795,996.3493117684882
21796,996.3493117684882
21797,996.3493117684882
21798,996.3493117684882
21799,996.3493117684882
21800,996.3493117684882
21801,996.3493117684882
21802,996.3493117684882
21803,996.3493117684882
21804,996.3493117684882
21805,996.3493117684882
21806,996.3493117684882
21807,996.3493117684882
21808,996.3493117684882
21809,996.3493117684882
21810,996.3493117684882
21811,996.3493117684882
21812,996.3493117684882
21813,996.3493117684882
21814,996.3493117684882
21815,996.3493117684882
21816,996.3493117684882
21817,996.3493117684882
21818,996.3493117684882
21819,996.3493117684882
21820,996.3493117684882
21821,996.3493117684882
21822,985.152672296886
21823,985.152672296886
21824,985.152672296886
21825,985.152672296886
21826,985.152672296886
21827,985.152672296886
21828,985.152672296886
21829,985.152672296886
21830,985.152672296886
21831,985.152672296886
21832,985.152672296886
21833,985.152672296886
21834,985.152672296886
21835,985.152672296886
21836,985.152672296886
21837,985.152672296886
21838,985.152672296886
21839,985.152672296886
21840,985.152672296886
21841,985.152672296886
21842,985.152672296886
21843,985.152672296886
21844,985.152672296886
21845,985.152672296886
21846,985.152672296886
21847,985.152672296886
21848,985.152672296886
21849,985.152672296886
21850,985.152672296886
21851,985.152672296886
21852,985.152672296886
21853,985.152672296886
21854,985.152672296886
21855,985.152672296886
21856,985.152672296886
21857,985.152672296886
21858,985.152672296886
21859,985.152672296886
21860,985.152672296886
21861,985.152672296886
21862,985.152672296886
21863,985.152672296886
21864,985.152672296886
21865,985.152672296886
21866,985.152672296886
21867,985.152672296886
21868,985.152672296886
21869,985.152672296886
21870,985.152672296886
21871,985.152672296886
