,AUDUSD Curncy_ratio
11264,1006.9391378034762
11265,1006.9391378034762
11266,1006.9391378034762
11267,1006.9391378034762
11268,1006.9391378034762
11269,1006.9391378034762
11270,1006.9391378034762
11271,1006.9391378034762
11272,1006.9391378034762
11273,1006.9391378034762
11274,1006.9391378034762
11275,1006.9391378034762
11276,1006.9391378034762
11277,1006.9391378034762
11278,1006.9391378034762
11279,1006.9391378034762
11280,1006.9391378034762
11281,1006.9391378034762
11282,1006.9391378034762
11283,1006.9391378034762
11284,1006.9391378034762
11285,1006.9391378034762
11286,1006.9391378034762
11287,1006.9391378034762
11288,1006.9391378034762
11289,1006.9391378034762
11290,1006.9391378034762
11291,1006.9391378034762
11292,1006.9391378034762
11293,1006.9391378034762
11294,1006.9391378034762
11295,1006.9391378034762
11296,1006.9391378034762
11297,1006.9391378034762
11298,1006.9391378034762
11299,1006.9391378034762
11300,1006.9391378034762
11301,1006.9391378034762
11302,1006.9391378034762
11303,1006.9391378034762
11304,1006.9391378034762
11305,1006.9391378034762
11306,1006.9391378034762
11307,1006.9391378034762
11308,1006.9391378034762
11309,1006.9391378034762
11310,1006.9391378034762
11311,1006.9391378034762
11312,1006.9391378034762
11313,1006.9391378034762
11314,1006.9391378034762
11315,1006.9391378034762
11316,1006.9391378034762
11317,1006.9391378034762
11318,1006.9391378034762
11319,1006.9391378034762
11320,1006.9391378034762
11321,1006.9391378034762
11322,999.1499355774107
11323,999.1499355774107
11324,999.1499355774107
11325,999.1499355774107
11326,999.1499355774107
11327,999.1499355774107
11328,999.1499355774107
11329,999.1499355774107
11330,999.1499355774107
11331,999.1499355774107
11332,999.1499355774107
11333,999.1499355774107
11334,999.1499355774107
11335,999.1499355774107
11336,999.1499355774107
11337,999.1499355774107
11338,999.1499355774107
11339,999.1499355774107
11340,999.1499355774107
11341,999.1499355774107
11342,999.1499355774107
11343,999.1499355774107
11344,999.1499355774107
11345,999.1499355774107
11346,999.1499355774107
11347,999.1499355774107
11348,999.1499355774107
11349,999.1499355774107
11350,999.1499355774107
11351,999.1499355774107
11352,999.1499355774107
11353,999.1499355774107
11354,999.1499355774107
11355,999.1499355774107
11356,999.1499355774107
11357,999.1499355774107
11358,999.1499355774107
11359,999.1499355774107
11360,999.1499355774107
11361,999.1499355774107
11362,999.1499355774107
11363,999.1499355774107
11364,999.1499355774107
11365,999.1499355774107
11366,999.1499355774107
11367,999.1499355774107
11368,999.1499355774107
11369,999.1499355774107
11370,999.1499355774107
11371,999.1499355774107
11372,999.1499355774107
11373,999.1499355774107
11374,999.1499355774107
11375,999.1499355774107
11376,999.1499355774107
11377,999.1499355774107
11378,999.1499355774107
11379,999.1499355774107
11380,999.1499355774107
11381,999.1499355774107
11382,999.1499355774107
11383,999.1499355774107
11384,999.1499355774107
11385,999.1499355774107
11386,999.1499355774107
11387,999.1499355774107
11388,999.1499355774107
11389,999.1499355774107
11390,999.1499355774107
11391,999.1499355774107
11392,999.1499355774107
11393,999.1499355774107
11394,999.1499355774107
11395,999.1499355774107
11396,999.1499355774107
11397,999.1499355774107
11398,999.1499355774107
11399,999.1499355774107
11400,999.1499355774107
11401,999.1499355774107
11402,999.1499355774107
11403,999.1499355774107
11404,999.1499355774107
11405,999.1499355774107
11406,999.1499355774107
11407,999.1499355774107
11408,999.1499355774107
11409,999.1499355774107
11410,999.1499355774107
11411,999.1499355774107
11412,979.0755110838401
11413,979.0755110838401
11414,979.0755110838401
11415,979.0755110838401
11416,979.0755110838401
11417,979.0755110838401
11418,979.0755110838401
11419,979.0755110838401
11420,979.0755110838401
11421,979.0755110838401
11422,979.0755110838401
11423,979.0755110838401
11424,979.0755110838401
11425,979.0755110838401
11426,979.0755110838401
11427,979.0755110838401
11428,979.0755110838401
11429,979.0755110838401
11430,979.0755110838401
11431,979.0755110838401
11432,979.0755110838401
11433,979.0755110838401
11434,979.0755110838401
11435,979.0755110838401
11436,979.0755110838401
11437,979.0755110838401
11438,979.0755110838401
11439,979.0755110838401
11440,979.0755110838401
11441,979.0755110838401
11442,979.0755110838401
11443,979.0755110838401
11444,979.0755110838401
11445,979.0755110838401
11446,979.0755110838401
11447,979.0755110838401
11448,979.0755110838401
11449,979.0755110838401
11450,979.0755110838401
11451,979.0755110838401
11452,979.0755110838401
11453,979.0755110838401
11454,979.0755110838401
11455,979.0755110838401
11456,979.0755110838401
11457,979.0755110838401
11458,979.0755110838401
11459,979.0755110838401
11460,979.0755110838401
11461,979.0755110838401
11462,979.0755110838401
11463,979.0755110838401
11464,979.0755110838401
11465,979.0755110838401
11466,979.0755110838401
11467,979.0755110838401
11468,979.0755110838401
11469,979.0755110838401
11470,979.0755110838401
11471,979.0755110838401
11472,979.0755110838401
11473,979.0755110838401
11474,979.0755110838401
11475,979.0755110838401
11476,979.0755110838401
11477,979.0755110838401
11478,979.0755110838401
11479,979.0755110838401
11480,979.0755110838401
11481,979.0755110838401
11482,979.0755110838401
11483,979.0755110838401
11484,979.0755110838401
11485,979.0755110838401
11486,979.0755110838401
11487,979.0755110838401
11488,979.0755110838401
11489,979.0755110838401
11490,979.0755110838401
11491,979.0755110838401
11492,979.0755110838401
11493,979.0755110838401
11494,979.0755110838401
11495,979.0755110838401
11496,979.0755110838401
11497,979.0755110838401
11498,979.0755110838401
11499,979.0755110838401
11500,979.0755110838401
11501,979.0755110838401
11502,979.0755110838401
11503,999.343611829904
11504,999.343611829904
11505,999.343611829904
11506,999.343611829904
11507,999.343611829904
11508,999.343611829904
11509,999.343611829904
11510,999.343611829904
11511,999.343611829904
11512,999.343611829904
11513,999.343611829904
11514,999.343611829904
11515,999.343611829904
11516,999.343611829904
11517,999.343611829904
11518,999.343611829904
11519,999.343611829904
11520,999.343611829904
11521,999.343611829904
11522,999.343611829904
11523,999.343611829904
11524,999.343611829904
11525,999.343611829904
11526,999.343611829904
11527,999.343611829904
11528,999.343611829904
11529,999.343611829904
11530,999.343611829904
11531,999.343611829904
11532,999.343611829904
11533,999.343611829904
11534,999.343611829904
11535,999.343611829904
11536,999.343611829904
11537,999.343611829904
11538,999.343611829904
11539,999.343611829904
11540,999.343611829904
11541,999.343611829904
11542,999.343611829904
11543,999.343611829904
11544,999.343611829904
11545,999.343611829904
11546,999.343611829904
11547,999.343611829904
11548,999.343611829904
11549,999.343611829904
11550,999.343611829904
11551,999.343611829904
11552,999.343611829904
11553,999.343611829904
11554,999.343611829904
11555,999.343611829904
11556,999.343611829904
11557,999.343611829904
11558,999.343611829904
11559,999.343611829904
11560,999.343611829904
11561,999.343611829904
11562,999.343611829904
11563,999.343611829904
11564,999.343611829904
11565,999.343611829904
11566,999.343611829904
11567,999.343611829904
11568,999.343611829904
11569,999.343611829904
11570,999.343611829904
11571,999.343611829904
11572,999.343611829904
11573,999.343611829904
11574,999.343611829904
11575,999.343611829904
11576,999.343611829904
11577,999.343611829904
11578,999.343611829904
11579,999.343611829904
11580,999.343611829904
11581,999.343611829904
11582,999.343611829904
11583,999.343611829904
11584,999.343611829904
11585,999.343611829904
11586,999.343611829904
11587,999.343611829904
11588,999.343611829904
11589,999.343611829904
11590,999.343611829904
11591,999.343611829904
11592,999.343611829904
11593,999.343611829904
11594,999.343611829904
11595,997.2321935887228
11596,997.2321935887228
11597,997.2321935887228
11598,997.2321935887228
11599,997.2321935887228
11600,997.2321935887228
11601,997.2321935887228
11602,997.2321935887228
11603,997.2321935887228
11604,997.2321935887228
11605,997.2321935887228
11606,997.2321935887228
11607,997.2321935887228
11608,997.2321935887228
11609,997.2321935887228
11610,997.2321935887228
11611,997.2321935887228
11612,997.2321935887228
11613,997.2321935887228
11614,997.2321935887228
11615,997.2321935887228
11616,997.2321935887228
11617,997.2321935887228
11618,997.2321935887228
11619,997.2321935887228
11620,997.2321935887228
11621,997.2321935887228
11622,997.2321935887228
11623,997.2321935887228
11624,997.2321935887228
11625,997.2321935887228
11626,997.2321935887228
11627,997.2321935887228
11628,997.2321935887228
11629,997.2321935887228
11630,997.2321935887228
11631,997.2321935887228
11632,997.2321935887228
11633,997.2321935887228
11634,997.2321935887228
11635,997.2321935887228
11636,997.2321935887228
11637,997.2321935887228
11638,997.2321935887228
11639,997.2321935887228
11640,997.2321935887228
11641,997.2321935887228
11642,997.2321935887228
11643,997.2321935887228
11644,997.2321935887228
11645,997.2321935887228
11646,997.2321935887228
11647,997.2321935887228
11648,997.2321935887228
11649,997.2321935887228
11650,997.2321935887228
11651,997.2321935887228
11652,997.2321935887228
11653,997.2321935887228
11654,997.2321935887228
11655,997.2321935887228
11656,997.2321935887228
11657,997.2321935887228
11658,997.2321935887228
11659,997.2321935887228
11660,997.2321935887228
11661,997.2321935887228
11662,997.2321935887228
11663,997.2321935887228
11664,997.2321935887228
11665,997.2321935887228
11666,997.2321935887228
11667,997.2321935887228
11668,997.2321935887228
11669,997.2321935887228
11670,997.2321935887228
11671,997.2321935887228
11672,997.2321935887228
11673,997.2321935887228
11674,997.2321935887228
11675,997.2321935887228
11676,997.2321935887228
11677,997.2321935887228
11678,997.2321935887228
11679,997.2321935887228
11680,997.2321935887228
11681,997.2321935887228
11682,997.2321935887228
11683,997.2321935887228
11684,997.2321935887228
11685,997.2321935887228
11686,997.2321935887228
11687,952.3488538154894
11688,952.3488538154894
11689,952.3488538154894
11690,952.3488538154894
11691,952.3488538154894
11692,952.3488538154894
11693,952.3488538154894
11694,952.3488538154894
11695,952.3488538154894
11696,952.3488538154894
11697,952.3488538154894
11698,952.3488538154894
11699,952.3488538154894
11700,952.3488538154894
11701,952.3488538154894
11702,952.3488538154894
11703,952.3488538154894
11704,952.3488538154894
11705,952.3488538154894
11706,952.3488538154894
11707,952.3488538154894
11708,952.3488538154894
11709,952.3488538154894
11710,952.3488538154894
11711,952.3488538154894
11712,952.3488538154894
11713,952.3488538154894
11714,952.3488538154894
11715,952.3488538154894
11716,952.3488538154894
11717,952.3488538154894
11718,952.3488538154894
11719,952.3488538154894
11720,952.3488538154894
11721,952.3488538154894
11722,952.3488538154894
11723,952.3488538154894
11724,952.3488538154894
11725,952.3488538154894
11726,952.3488538154894
11727,952.3488538154894
11728,952.3488538154894
11729,952.3488538154894
11730,952.3488538154894
11731,952.3488538154894
11732,952.3488538154894
11733,952.3488538154894
11734,952.3488538154894
11735,952.3488538154894
11736,952.3488538154894
11737,952.3488538154894
11738,952.3488538154894
11739,952.3488538154894
11740,952.3488538154894
11741,952.3488538154894
11742,952.3488538154894
11743,952.3488538154894
11744,952.3488538154894
11745,952.3488538154894
11746,952.3488538154894
11747,952.3488538154894
11748,952.3488538154894
11749,952.3488538154894
11750,952.3488538154894
11751,952.3488538154894
11752,952.3488538154894
11753,952.3488538154894
11754,952.3488538154894
11755,952.3488538154894
11756,952.3488538154894
11757,952.3488538154894
11758,952.3488538154894
11759,952.3488538154894
11760,952.3488538154894
11761,952.3488538154894
11762,952.3488538154894
11763,952.3488538154894
11764,952.3488538154894
11765,952.3488538154894
11766,952.3488538154894
11767,952.3488538154894
11768,952.3488538154894
11769,952.3488538154894
11770,952.3488538154894
11771,952.3488538154894
11772,952.3488538154894
11773,952.3488538154894
11774,952.3488538154894
11775,952.3488538154894
11776,952.3488538154894
11777,964.3060446595716
11778,964.3060446595716
11779,964.3060446595716
11780,964.3060446595716
11781,964.3060446595716
11782,964.3060446595716
11783,964.3060446595716
11784,964.3060446595716
11785,964.3060446595716
11786,964.3060446595716
11787,964.3060446595716
11788,964.3060446595716
11789,964.3060446595716
11790,964.3060446595716
11791,964.3060446595716
11792,964.3060446595716
11793,964.3060446595716
11794,964.3060446595716
11795,964.3060446595716
11796,964.3060446595716
11797,964.3060446595716
11798,964.3060446595716
11799,964.3060446595716
11800,964.3060446595716
11801,964.3060446595716
11802,964.3060446595716
11803,964.3060446595716
11804,964.3060446595716
11805,964.3060446595716
11806,964.3060446595716
11807,964.3060446595716
11808,964.3060446595716
11809,964.3060446595716
11810,964.3060446595716
11811,964.3060446595716
11812,964.3060446595716
11813,964.3060446595716
11814,964.3060446595716
11815,964.3060446595716
11816,964.3060446595716
11817,964.3060446595716
11818,964.3060446595716
11819,964.3060446595716
11820,964.3060446595716
11821,964.3060446595716
11822,964.3060446595716
11823,964.3060446595716
11824,964.3060446595716
11825,964.3060446595716
11826,964.3060446595716
11827,964.3060446595716
11828,964.3060446595716
11829,964.3060446595716
11830,964.3060446595716
11831,964.3060446595716
11832,964.3060446595716
11833,964.3060446595716
11834,964.3060446595716
11835,964.3060446595716
11836,964.3060446595716
11837,964.3060446595716
11838,964.3060446595716
11839,964.3060446595716
11840,964.3060446595716
11841,964.3060446595716
11842,964.3060446595716
11843,964.3060446595716
11844,964.3060446595716
11845,964.3060446595716
11846,964.3060446595716
11847,964.3060446595716
11848,964.3060446595716
11849,964.3060446595716
11850,964.3060446595716
11851,964.3060446595716
11852,964.3060446595716
11853,964.3060446595716
11854,964.3060446595716
11855,964.3060446595716
11856,964.3060446595716
11857,964.3060446595716
11858,964.3060446595716
11859,964.3060446595716
11860,964.3060446595716
11861,964.3060446595716
11862,964.3060446595716
11863,964.3060446595716
11864,964.3060446595716
11865,964.3060446595716
11866,964.3060446595716
11867,964.3060446595716
11868,938.2939865559191
11869,938.2939865559191
11870,938.2939865559191
11871,938.2939865559191
11872,938.2939865559191
11873,938.2939865559191
11874,938.2939865559191
11875,938.2939865559191
11876,938.2939865559191
11877,938.2939865559191
11878,938.2939865559191
11879,938.2939865559191
11880,938.2939865559191
11881,938.2939865559191
11882,938.2939865559191
11883,938.2939865559191
11884,938.2939865559191
11885,938.2939865559191
11886,938.2939865559191
11887,938.2939865559191
11888,938.2939865559191
11889,938.2939865559191
11890,938.2939865559191
11891,938.2939865559191
11892,938.2939865559191
