,NHSLTOT Index_ratio
22921,1028.5469681761822
22922,1028.5469681761822
22923,1028.5469681761822
22924,1028.5469681761822
22925,1028.5469681761822
22926,1028.5469681761822
22927,1028.5469681761822
22928,1028.5469681761822
22929,1028.5469681761822
22930,1028.5469681761822
22931,1028.5469681761822
22932,1028.5469681761822
22933,1028.5469681761822
22934,1028.5469681761822
22935,1028.5469681761822
22936,1028.5469681761822
22937,1028.5469681761822
22938,1028.5469681761822
22939,1028.5469681761822
22940,1028.5469681761822
22941,1028.5469681761822
22942,1028.5469681761822
22943,1028.5469681761822
22944,1028.5469681761822
22945,1028.5469681761822
22946,1028.5469681761822
22947,1028.5469681761822
22948,1028.5469681761822
22949,1028.5469681761822
22950,1028.5469681761822
22951,1028.5469681761822
22952,1028.5469681761822
22953,1028.5469681761822
22954,1028.5469681761822
22955,1028.5469681761822
22956,1028.5469681761822
22957,1028.5469681761822
22958,1028.5469681761822
22959,1028.5469681761822
22960,1028.5469681761822
22961,1028.5469681761822
22962,1028.5469681761822
22963,1028.5469681761822
22964,1028.5469681761822
22965,1028.5469681761822
22966,1028.5469681761822
22967,1028.5469681761822
22968,1028.5469681761822
22969,1028.5469681761822
22970,1028.5469681761822
22971,1028.5469681761822
22972,1028.5469681761822
22973,1028.5469681761822
22974,1028.5469681761822
22975,1028.5469681761822
22976,1028.5469681761822
22977,1028.5469681761822
22978,1028.5469681761822
22979,1028.5469681761822
22980,1028.5469681761822
22981,1028.5469681761822
22982,1028.5469681761822
22983,1028.5469681761822
22984,1028.5469681761822
22985,1028.5469681761822
22986,1028.5469681761822
22987,1028.5469681761822
22988,1028.5469681761822
22989,1028.5469681761822
22990,1028.5469681761822
22991,1028.5469681761822
22992,1028.5469681761822
22993,1028.5469681761822
22994,1028.5469681761822
22995,1028.5469681761822
22996,1028.5469681761822
22997,1028.5469681761822
22998,1028.5469681761822
22999,1028.5469681761822
23000,1028.5469681761822
23001,1028.5469681761822
23002,1028.5469681761822
23003,1028.5469681761822
23004,1028.5469681761822
23005,1028.5469681761822
23006,1028.5469681761822
23007,1028.5469681761822
23008,1028.5469681761822
23009,1028.5469681761822
23010,1126.7593416441039
23011,1126.7593416441039
23012,1126.7593416441039
23013,1126.7593416441039
23014,1126.7593416441039
23015,1126.7593416441039
23016,1126.7593416441039
23017,1126.7593416441039
23018,1126.7593416441039
23019,1126.7593416441039
23020,1126.7593416441039
23021,1126.7593416441039
23022,1126.7593416441039
23023,1126.7593416441039
23024,1126.7593416441039
23025,1126.7593416441039
23026,1126.7593416441039
23027,1126.7593416441039
23028,1126.7593416441039
23029,1126.7593416441039
23030,1126.7593416441039
23031,1126.7593416441039
23032,1126.7593416441039
23033,1126.7593416441039
23034,1126.7593416441039
23035,1126.7593416441039
23036,1126.7593416441039
23037,1126.7593416441039
23038,1126.7593416441039
23039,1126.7593416441039
23040,1126.7593416441039
23041,1126.7593416441039
23042,1126.7593416441039
23043,1126.7593416441039
23044,1126.7593416441039
23045,1126.7593416441039
23046,1126.7593416441039
23047,1126.7593416441039
23048,1126.7593416441039
23049,1126.7593416441039
23050,1126.7593416441039
23051,1126.7593416441039
23052,1126.7593416441039
23053,1126.7593416441039
23054,1126.7593416441039
23055,1126.7593416441039
23056,1126.7593416441039
23057,1126.7593416441039
23058,1126.7593416441039
23059,1126.7593416441039
23060,1126.7593416441039
23061,1126.7593416441039
23062,1126.7593416441039
23063,1126.7593416441039
23064,1126.7593416441039
23065,1126.7593416441039
23066,1126.7593416441039
23067,1126.7593416441039
23068,1126.7593416441039
23069,1126.7593416441039
23070,1126.7593416441039
23071,1126.7593416441039
23072,1126.7593416441039
23073,1126.7593416441039
23074,1126.7593416441039
23075,1126.7593416441039
23076,1126.7593416441039
23077,1126.7593416441039
23078,1126.7593416441039
23079,1126.7593416441039
23080,1126.7593416441039
23081,1126.7593416441039
23082,1126.7593416441039
23083,1126.7593416441039
23084,1126.7593416441039
23085,1126.7593416441039
23086,1126.7593416441039
23087,1126.7593416441039
23088,1126.7593416441039
23089,1126.7593416441039
23090,1126.7593416441039
23091,1126.7593416441039
23092,1126.7593416441039
23093,1126.7593416441039
23094,1126.7593416441039
23095,1126.7593416441039
23096,1126.7593416441039
23097,1126.7593416441039
23098,1126.7593416441039
23099,1126.7593416441039
23100,1039.512253187912
23101,1039.512253187912
23102,1039.512253187912
23103,1039.512253187912
23104,1039.512253187912
23105,1039.512253187912
23106,1039.512253187912
23107,1039.512253187912
23108,1039.512253187912
23109,1039.512253187912
23110,1039.512253187912
23111,1039.512253187912
23112,1039.512253187912
23113,1039.512253187912
23114,1039.512253187912
23115,1039.512253187912
23116,1039.512253187912
23117,1039.512253187912
23118,1039.512253187912
23119,1039.512253187912
23120,1039.512253187912
23121,1039.512253187912
23122,1039.512253187912
23123,1039.512253187912
23124,1039.512253187912
23125,1039.512253187912
23126,1039.512253187912
23127,1039.512253187912
23128,1039.512253187912
23129,1039.512253187912
23130,1039.512253187912
23131,1039.512253187912
23132,1039.512253187912
23133,1039.512253187912
23134,1039.512253187912
23135,1039.512253187912
23136,1039.512253187912
23137,1039.512253187912
23138,1039.512253187912
23139,1039.512253187912
23140,1039.512253187912
23141,1039.512253187912
23142,1039.512253187912
23143,1039.512253187912
23144,1039.512253187912
23145,1039.512253187912
23146,1039.512253187912
23147,1039.512253187912
23148,1039.512253187912
23149,1039.512253187912
23150,1039.512253187912
23151,1039.512253187912
23152,1039.512253187912
23153,1039.512253187912
23154,1039.512253187912
23155,1039.512253187912
23156,1039.512253187912
23157,1039.512253187912
23158,1039.512253187912
23159,1039.512253187912
23160,1039.512253187912
23161,1039.512253187912
23162,1039.512253187912
23163,1039.512253187912
23164,1039.512253187912
23165,1039.512253187912
23166,1039.512253187912
23167,1039.512253187912
23168,1039.512253187912
23169,1039.512253187912
23170,1039.512253187912
23171,1039.512253187912
23172,1039.512253187912
23173,1039.512253187912
23174,1039.512253187912
23175,1039.512253187912
23176,1039.512253187912
23177,1039.512253187912
23178,1039.512253187912
23179,1039.512253187912
23180,1039.512253187912
23181,1039.512253187912
23182,1039.512253187912
23183,1039.512253187912
23184,1039.512253187912
23185,1039.512253187912
23186,1039.512253187912
23187,1039.512253187912
23188,1039.512253187912
23189,1039.512253187912
23190,1039.512253187912
23191,915.1263740110621
23192,915.1263740110621
23193,915.1263740110621
23194,915.1263740110621
23195,915.1263740110621
23196,915.1263740110621
23197,915.1263740110621
23198,915.1263740110621
23199,915.1263740110621
23200,915.1263740110621
23201,915.1263740110621
23202,915.1263740110621
23203,915.1263740110621
23204,915.1263740110621
23205,915.1263740110621
23206,915.1263740110621
23207,915.1263740110621
23208,915.1263740110621
23209,915.1263740110621
23210,915.1263740110621
23211,915.1263740110621
23212,915.1263740110621
23213,915.1263740110621
23214,915.1263740110621
23215,915.1263740110621
23216,915.1263740110621
23217,915.1263740110621
23218,915.1263740110621
23219,915.1263740110621
23220,915.1263740110621
23221,915.1263740110621
23222,915.1263740110621
23223,915.1263740110621
23224,915.1263740110621
23225,915.1263740110621
23226,915.1263740110621
23227,915.1263740110621
23228,915.1263740110621
23229,915.1263740110621
23230,915.1263740110621
23231,915.1263740110621
23232,915.1263740110621
23233,915.1263740110621
23234,915.1263740110621
23235,915.1263740110621
23236,915.1263740110621
23237,915.1263740110621
23238,915.1263740110621
23239,915.1263740110621
23240,915.1263740110621
23241,915.1263740110621
23242,915.1263740110621
23243,915.1263740110621
23244,915.1263740110621
23245,915.1263740110621
23246,915.1263740110621
23247,915.1263740110621
23248,915.1263740110621
23249,915.1263740110621
23250,915.1263740110621
23251,915.1263740110621
23252,915.1263740110621
23253,915.1263740110621
23254,915.1263740110621
23255,915.1263740110621
23256,915.1263740110621
23257,915.1263740110621
23258,915.1263740110621
23259,915.1263740110621
23260,915.1263740110621
23261,915.1263740110621
23262,915.1263740110621
23263,915.1263740110621
23264,915.1263740110621
23265,915.1263740110621
23266,915.1263740110621
23267,915.1263740110621
23268,915.1263740110621
23269,915.1263740110621
23270,915.1263740110621
23271,915.1263740110621
23272,915.1263740110621
23273,915.1263740110621
23274,915.1263740110621
23275,915.1263740110621
23276,915.1263740110621
23277,915.1263740110621
23278,915.1263740110621
23279,915.1263740110621
23280,915.1263740110621
23281,915.1263740110621
23282,915.1263740110621
23283,1059.2314901593252
23284,1059.2314901593252
23285,1059.2314901593252
23286,1059.2314901593252
23287,1059.2314901593252
23288,1059.2314901593252
23289,1059.2314901593252
23290,1059.2314901593252
23291,1059.2314901593252
23292,1059.2314901593252
23293,1059.2314901593252
23294,1059.2314901593252
23295,1059.2314901593252
23296,1059.2314901593252
23297,1059.2314901593252
23298,1059.2314901593252
23299,1059.2314901593252
23300,1059.2314901593252
23301,1059.2314901593252
23302,1059.2314901593252
23303,1059.2314901593252
23304,1059.2314901593252
23305,1059.2314901593252
23306,1059.2314901593252
23307,1059.2314901593252
23308,1059.2314901593252
23309,1059.2314901593252
23310,1059.2314901593252
23311,1059.2314901593252
23312,1059.2314901593252
23313,1059.2314901593252
23314,1059.2314901593252
23315,1059.2314901593252
23316,1059.2314901593252
23317,1059.2314901593252
23318,1059.2314901593252
23319,1059.2314901593252
23320,1059.2314901593252
23321,1059.2314901593252
23322,1059.2314901593252
23323,1059.2314901593252
23324,1059.2314901593252
23325,1059.2314901593252
23326,1059.2314901593252
23327,1059.2314901593252
23328,1059.2314901593252
23329,1059.2314901593252
23330,1059.2314901593252
23331,1059.2314901593252
23332,1059.2314901593252
23333,1059.2314901593252
23334,1059.2314901593252
23335,1059.2314901593252
23336,1059.2314901593252
23337,1059.2314901593252
23338,1059.2314901593252
23339,1059.2314901593252
23340,1059.2314901593252
23341,1059.2314901593252
23342,1059.2314901593252
23343,1059.2314901593252
23344,1059.2314901593252
23345,1059.2314901593252
23346,1059.2314901593252
23347,1059.2314901593252
23348,1059.2314901593252
23349,1059.2314901593252
23350,1059.2314901593252
23351,1059.2314901593252
23352,1059.2314901593252
23353,1059.2314901593252
23354,1059.2314901593252
23355,1059.2314901593252
23356,1059.2314901593252
23357,1059.2314901593252
23358,1059.2314901593252
23359,1059.2314901593252
23360,1059.2314901593252
23361,1059.2314901593252
23362,1059.2314901593252
23363,1059.2314901593252
23364,1059.2314901593252
23365,1059.2314901593252
23366,1059.2314901593252
23367,1059.2314901593252
23368,1059.2314901593252
23369,1059.2314901593252
23370,1059.2314901593252
23371,1059.2314901593252
23372,1059.2314901593252
23373,1059.2314901593252
23374,1059.2314901593252
23375,1014.77979736695
23376,1014.77979736695
23377,1014.77979736695
23378,1014.77979736695
23379,1014.77979736695
23380,1014.77979736695
23381,1014.77979736695
23382,1014.77979736695
23383,1014.77979736695
23384,1014.77979736695
23385,1014.77979736695
23386,1014.77979736695
23387,1014.77979736695
23388,1014.77979736695
23389,1014.77979736695
23390,1014.77979736695
23391,1014.77979736695
23392,1014.77979736695
23393,1014.77979736695
23394,1014.77979736695
23395,1014.77979736695
23396,1014.77979736695
23397,1014.77979736695
23398,1014.77979736695
23399,1014.77979736695
23400,1014.77979736695
23401,1014.77979736695
23402,1014.77979736695
23403,1014.77979736695
23404,1014.77979736695
23405,1014.77979736695
23406,1014.77979736695
23407,1014.77979736695
23408,1014.77979736695
23409,1014.77979736695
23410,1014.77979736695
23411,1014.77979736695
23412,1014.77979736695
23413,1014.77979736695
23414,1014.77979736695
23415,1014.77979736695
23416,1014.77979736695
23417,1014.77979736695
23418,1014.77979736695
23419,1014.77979736695
23420,1014.77979736695
23421,1014.77979736695
23422,1014.77979736695
23423,1014.77979736695
23424,1014.77979736695
23425,1014.77979736695
23426,1014.77979736695
23427,1014.77979736695
23428,1014.77979736695
23429,1014.77979736695
23430,1014.77979736695
23431,1014.77979736695
23432,1014.77979736695
23433,1014.77979736695
23434,1014.77979736695
23435,1014.77979736695
23436,1014.77979736695
23437,1014.77979736695
23438,1014.77979736695
23439,1014.77979736695
23440,1014.77979736695
23441,1014.77979736695
23442,1014.77979736695
23443,1014.77979736695
23444,1014.77979736695
23445,1014.77979736695
23446,1014.77979736695
23447,1014.77979736695
23448,1014.77979736695
23449,1014.77979736695
23450,1014.77979736695
23451,1014.77979736695
23452,1014.77979736695
23453,1014.77979736695
23454,1014.77979736695
23455,1014.77979736695
23456,1014.77979736695
23457,1014.77979736695
23458,1014.77979736695
23459,1014.77979736695
23460,1014.77979736695
23461,1014.77979736695
23462,1014.77979736695
23463,1014.77979736695
23464,1014.77979736695
23465,964.530643666858
23466,964.530643666858
23467,964.530643666858
23468,964.530643666858
23469,964.530643666858
23470,964.530643666858
23471,964.530643666858
23472,964.530643666858
23473,964.530643666858
23474,964.530643666858
23475,964.530643666858
23476,964.530643666858
23477,964.530643666858
23478,964.530643666858
23479,964.530643666858
23480,964.530643666858
23481,964.530643666858
23482,964.530643666858
23483,964.530643666858
23484,964.530643666858
23485,964.530643666858
23486,964.530643666858
23487,964.530643666858
23488,964.530643666858
23489,964.530643666858
23490,964.530643666858
23491,964.530643666858
23492,964.530643666858
23493,964.530643666858
23494,964.530643666858
23495,964.530643666858
23496,964.530643666858
23497,964.530643666858
23498,964.530643666858
23499,964.530643666858
23500,964.530643666858
23501,964.530643666858
23502,964.530643666858
23503,964.530643666858
23504,964.530643666858
23505,964.530643666858
23506,964.530643666858
23507,964.530643666858
23508,964.530643666858
23509,964.530643666858
23510,964.530643666858
23511,964.530643666858
23512,964.530643666858
23513,964.530643666858
23514,964.530643666858
23515,964.530643666858
23516,964.530643666858
23517,964.530643666858
23518,964.530643666858
23519,964.530643666858
23520,964.530643666858
23521,964.530643666858
23522,964.530643666858
23523,964.530643666858
23524,964.530643666858
23525,964.530643666858
23526,964.530643666858
23527,964.530643666858
23528,964.530643666858
23529,964.530643666858
23530,964.530643666858
23531,964.530643666858
23532,964.530643666858
23533,964.530643666858
23534,964.530643666858
23535,964.530643666858
23536,964.530643666858
23537,964.530643666858
23538,964.530643666858
23539,964.530643666858
23540,964.530643666858
23541,964.530643666858
23542,964.530643666858
23543,964.530643666858
23544,964.530643666858
23545,964.530643666858
23546,964.530643666858
23547,964.530643666858
23548,964.530643666858
23549,964.530643666858
23550,964.530643666858
23551,964.530643666858
23552,964.530643666858
23553,964.530643666858
23554,964.530643666858
23555,964.530643666858
23556,1004.1364347985027
23557,1004.1364347985027
23558,1004.1364347985027
23559,1004.1364347985027
23560,1004.1364347985027
23561,1004.1364347985027
23562,1004.1364347985027
23563,1004.1364347985027
23564,1004.1364347985027
23565,1004.1364347985027
23566,1004.1364347985027
23567,1004.1364347985027
23568,1004.1364347985027
23569,1004.1364347985027
23570,1004.1364347985027
23571,1004.1364347985027
23572,1004.1364347985027
23573,1004.1364347985027
23574,1004.1364347985027
23575,1004.1364347985027
23576,1004.1364347985027
23577,1004.1364347985027
23578,1004.1364347985027
23579,1004.1364347985027
23580,1004.1364347985027
23581,1004.1364347985027
23582,1004.1364347985027
23583,1004.1364347985027
23584,1004.1364347985027
23585,1004.1364347985027
23586,1004.1364347985027
23587,1004.1364347985027
23588,1004.1364347985027
23589,1004.1364347985027
23590,1004.1364347985027
23591,1004.1364347985027
23592,1004.1364347985027
23593,1004.1364347985027
23594,1004.1364347985027
23595,1004.1364347985027
23596,1004.1364347985027
23597,1004.1364347985027
23598,1004.1364347985027
23599,1004.1364347985027
23600,1004.1364347985027
23601,1004.1364347985027
23602,1004.1364347985027
23603,1004.1364347985027
23604,1004.1364347985027
23605,1004.1364347985027
23606,1004.1364347985027
23607,1004.1364347985027
23608,1004.1364347985027
23609,1004.1364347985027
23610,1004.1364347985027
23611,1004.1364347985027
23612,1004.1364347985027
23613,1004.1364347985027
23614,1004.1364347985027
23615,1004.1364347985027
23616,1004.1364347985027
23617,1004.1364347985027
23618,1004.1364347985027
23619,1004.1364347985027
23620,1004.1364347985027
23621,1004.1364347985027
23622,1004.1364347985027
23623,1004.1364347985027
23624,1004.1364347985027
23625,1004.1364347985027
23626,1004.1364347985027
23627,1004.1364347985027
23628,1004.1364347985027
23629,1004.1364347985027
23630,1004.1364347985027
23631,1004.1364347985027
23632,1004.1364347985027
23633,1004.1364347985027
23634,1004.1364347985027
23635,1004.1364347985027
23636,1004.1364347985027
23637,1004.1364347985027
23638,1004.1364347985027
23639,1004.1364347985027
23640,1004.1364347985027
23641,1004.1364347985027
23642,1004.1364347985027
23643,1004.1364347985027
23644,1004.1364347985027
23645,1004.1364347985027
23646,1004.1364347985027
23647,1004.1364347985027
23648,1093.6262153402954
23649,1093.6262153402954
23650,1093.6262153402954
23651,1093.6262153402954
23652,1093.6262153402954
23653,1093.6262153402954
23654,1093.6262153402954
23655,1093.6262153402954
23656,1093.6262153402954
23657,1093.6262153402954
23658,1093.6262153402954
23659,1093.6262153402954
23660,1093.6262153402954
23661,1093.6262153402954
23662,1093.6262153402954
23663,1093.6262153402954
23664,1093.6262153402954
23665,1093.6262153402954
23666,1093.6262153402954
23667,1093.6262153402954
23668,1093.6262153402954
23669,1093.6262153402954
23670,1093.6262153402954
23671,1093.6262153402954
23672,1093.6262153402954
23673,1093.6262153402954
23674,1093.6262153402954
23675,1093.6262153402954
23676,1093.6262153402954
23677,1093.6262153402954
23678,1093.6262153402954
23679,1093.6262153402954
23680,1093.6262153402954
23681,1093.6262153402954
23682,1093.6262153402954
23683,1093.6262153402954
23684,1093.6262153402954
23685,1093.6262153402954
23686,1093.6262153402954
23687,1093.6262153402954
23688,1093.6262153402954
23689,1093.6262153402954
23690,1093.6262153402954
23691,1093.6262153402954
23692,1093.6262153402954
23693,1093.6262153402954
23694,1093.6262153402954
23695,1093.6262153402954
23696,1093.6262153402954
23697,1093.6262153402954
23698,1093.6262153402954
23699,1093.6262153402954
23700,1093.6262153402954
23701,1093.6262153402954
23702,1093.6262153402954
23703,1093.6262153402954
23704,1093.6262153402954
23705,1093.6262153402954
23706,1093.6262153402954
23707,1093.6262153402954
23708,1093.6262153402954
23709,1093.6262153402954
23710,1093.6262153402954
23711,1093.6262153402954
23712,1093.6262153402954
23713,1093.6262153402954
23714,1093.6262153402954
23715,1093.6262153402954
23716,1093.6262153402954
23717,1093.6262153402954
23718,1093.6262153402954
23719,1093.6262153402954
23720,1093.6262153402954
23721,1093.6262153402954
23722,1093.6262153402954
23723,1093.6262153402954
23724,1093.6262153402954
23725,1093.6262153402954
23726,1093.6262153402954
23727,1093.6262153402954
23728,1093.6262153402954
23729,1093.6262153402954
23730,1093.6262153402954
23731,1093.6262153402954
23732,1093.6262153402954
23733,1093.6262153402954
23734,1093.6262153402954
23735,1093.6262153402954
23736,1093.6262153402954
23737,1093.6262153402954
23738,1093.6262153402954
23739,1093.6262153402954
23740,1127.6708949412275
23741,1127.6708949412275
23742,1127.6708949412275
23743,1127.6708949412275
23744,1127.6708949412275
23745,1127.6708949412275
23746,1127.6708949412275
23747,1127.6708949412275
23748,1127.6708949412275
23749,1127.6708949412275
23750,1127.6708949412275
23751,1127.6708949412275
23752,1127.6708949412275
23753,1127.6708949412275
23754,1127.6708949412275
23755,1127.6708949412275
23756,1127.6708949412275
23757,1127.6708949412275
23758,1127.6708949412275
23759,1127.6708949412275
23760,1127.6708949412275
23761,1127.6708949412275
23762,1127.6708949412275
23763,1127.6708949412275
23764,1127.6708949412275
23765,1127.6708949412275
23766,1127.6708949412275
23767,1127.6708949412275
23768,1127.6708949412275
23769,1127.6708949412275
23770,1127.6708949412275
23771,1127.6708949412275
23772,1127.6708949412275
23773,1127.6708949412275
23774,1127.6708949412275
23775,1127.6708949412275
23776,1127.6708949412275
23777,1127.6708949412275
23778,1127.6708949412275
23779,1127.6708949412275
23780,1127.6708949412275
23781,1127.6708949412275
23782,1127.6708949412275
23783,1127.6708949412275
23784,1127.6708949412275
23785,1127.6708949412275
23786,1127.6708949412275
23787,1127.6708949412275
23788,1127.6708949412275
23789,1127.6708949412275
23790,1127.6708949412275
23791,1127.6708949412275
23792,1127.6708949412275
23793,1127.6708949412275
23794,1127.6708949412275
23795,1127.6708949412275
23796,1127.6708949412275
23797,1127.6708949412275
23798,1127.6708949412275
23799,1127.6708949412275
23800,1127.6708949412275
23801,1127.6708949412275
23802,1127.6708949412275
23803,1127.6708949412275
23804,1127.6708949412275
23805,1127.6708949412275
23806,1127.6708949412275
23807,1127.6708949412275
23808,1127.6708949412275
23809,1127.6708949412275
23810,1127.6708949412275
23811,1127.6708949412275
23812,1127.6708949412275
23813,1127.6708949412275
23814,1127.6708949412275
23815,1127.6708949412275
23816,1127.6708949412275
23817,1127.6708949412275
23818,1127.6708949412275
23819,1127.6708949412275
23820,1127.6708949412275
23821,1127.6708949412275
23822,1127.6708949412275
23823,1127.6708949412275
23824,1127.6708949412275
23825,1127.6708949412275
23826,1127.6708949412275
23827,1127.6708949412275
23828,1127.6708949412275
23829,1127.6708949412275
23830,949.812382739212
23831,949.812382739212
23832,949.812382739212
23833,949.812382739212
23834,949.812382739212
23835,949.812382739212
23836,949.812382739212
23837,949.812382739212
23838,949.812382739212
23839,949.812382739212
23840,949.812382739212
23841,949.812382739212
23842,949.812382739212
23843,949.812382739212
23844,949.812382739212
23845,949.812382739212
23846,949.812382739212
23847,949.812382739212
23848,949.812382739212
23849,949.812382739212
23850,949.812382739212
23851,949.812382739212
23852,949.812382739212
23853,949.812382739212
23854,949.812382739212
23855,949.812382739212
23856,949.812382739212
23857,949.812382739212
23858,949.812382739212
23859,949.812382739212
23860,949.812382739212
23861,949.812382739212
23862,949.812382739212
23863,949.812382739212
23864,949.812382739212
23865,949.812382739212
23866,949.812382739212
23867,949.812382739212
23868,949.812382739212
23869,949.812382739212
23870,949.812382739212
23871,949.812382739212
23872,949.812382739212
23873,949.812382739212
23874,949.812382739212
23875,949.812382739212
23876,949.812382739212
23877,949.812382739212
23878,949.812382739212
23879,949.812382739212
23880,949.812382739212
23881,949.812382739212
23882,949.812382739212
23883,949.812382739212
23884,949.812382739212
23885,949.812382739212
23886,949.812382739212
23887,949.812382739212
23888,949.812382739212
23889,949.812382739212
23890,949.812382739212
23891,949.812382739212
23892,949.812382739212
23893,949.812382739212
23894,949.812382739212
23895,949.812382739212
23896,949.812382739212
23897,949.812382739212
23898,949.812382739212
23899,949.812382739212
23900,949.812382739212
23901,949.812382739212
23902,949.812382739212
23903,949.812382739212
23904,949.812382739212
23905,949.812382739212
23906,949.812382739212
23907,949.812382739212
23908,949.812382739212
23909,949.812382739212
23910,949.812382739212
23911,949.812382739212
23912,949.812382739212
23913,949.812382739212
23914,949.812382739212
23915,949.812382739212
23916,949.812382739212
23917,949.812382739212
23918,949.812382739212
23919,949.812382739212
23920,949.812382739212
23921,1000.636802810716
23922,1000.636802810716
23923,1000.636802810716
23924,1000.636802810716
23925,1000.636802810716
23926,1000.636802810716
23927,1000.636802810716
23928,1000.636802810716
23929,1000.636802810716
23930,1000.636802810716
23931,1000.636802810716
23932,1000.636802810716
23933,1000.636802810716
23934,1000.636802810716
23935,1000.636802810716
23936,1000.636802810716
23937,1000.636802810716
23938,1000.636802810716
23939,1000.636802810716
23940,1000.636802810716
23941,1000.636802810716
23942,1000.636802810716
23943,1000.636802810716
23944,1000.636802810716
23945,1000.636802810716
23946,1000.636802810716
23947,1000.636802810716
23948,1000.636802810716
23949,1000.636802810716
23950,1000.636802810716
23951,1000.636802810716
23952,1000.636802810716
23953,1000.636802810716
23954,1000.636802810716
23955,1000.636802810716
23956,1000.636802810716
23957,1000.636802810716
23958,1000.636802810716
23959,1000.636802810716
23960,1000.636802810716
23961,1000.636802810716
23962,1000.636802810716
23963,1000.636802810716
23964,1000.636802810716
23965,1000.636802810716
23966,1000.636802810716
23967,1000.636802810716
23968,1000.636802810716
23969,1000.636802810716
23970,1000.636802810716
23971,1000.636802810716
23972,1000.636802810716
23973,1000.636802810716
23974,1000.636802810716
23975,1000.636802810716
23976,1000.636802810716
23977,1000.636802810716
23978,1000.636802810716
23979,1000.636802810716
23980,1000.636802810716
23981,1000.636802810716
23982,1000.636802810716
23983,1000.636802810716
23984,1000.636802810716
23985,1000.636802810716
23986,1000.636802810716
23987,1000.636802810716
23988,1000.636802810716
23989,1000.636802810716
23990,1000.636802810716
23991,1000.636802810716
23992,1000.636802810716
23993,1000.636802810716
23994,1000.636802810716
23995,1000.636802810716
23996,1000.636802810716
23997,1000.636802810716
23998,1000.636802810716
23999,1000.636802810716
24000,1000.636802810716
24001,1000.636802810716
24002,1000.636802810716
24003,1000.636802810716
24004,1000.636802810716
24005,1000.636802810716
24006,1000.636802810716
24007,1000.636802810716
24008,1000.636802810716
24009,1000.636802810716
24010,1000.636802810716
24011,1000.636802810716
24012,1000.636802810716
24013,978.1649805789023
24014,978.1649805789023
24015,978.1649805789023
24016,978.1649805789023
24017,978.1649805789023
24018,978.1649805789023
24019,978.1649805789023
24020,978.1649805789023
24021,978.1649805789023
24022,978.1649805789023
24023,978.1649805789023
24024,978.1649805789023
24025,978.1649805789023
24026,978.1649805789023
24027,978.1649805789023
24028,978.1649805789023
24029,978.1649805789023
24030,978.1649805789023
24031,978.1649805789023
24032,978.1649805789023
24033,978.1649805789023
24034,978.1649805789023
24035,978.1649805789023
24036,978.1649805789023
24037,978.1649805789023
24038,978.1649805789023
24039,978.1649805789023
24040,978.1649805789023
24041,978.1649805789023
24042,978.1649805789023
24043,978.1649805789023
24044,978.1649805789023
24045,978.1649805789023
24046,978.1649805789023
24047,978.1649805789023
24048,978.1649805789023
24049,978.1649805789023
24050,978.1649805789023
24051,978.1649805789023
24052,978.1649805789023
24053,978.1649805789023
24054,978.1649805789023
24055,978.1649805789023
24056,978.1649805789023
24057,978.1649805789023
24058,978.1649805789023
24059,978.1649805789023
24060,978.1649805789023
24061,978.1649805789023
24062,978.1649805789023
24063,978.1649805789023
24064,978.1649805789023
24065,978.1649805789023
24066,978.1649805789023
24067,978.1649805789023
24068,978.1649805789023
24069,978.1649805789023
24070,978.1649805789023
24071,978.1649805789023
24072,978.1649805789023
24073,978.1649805789023
24074,978.1649805789023
24075,978.1649805789023
24076,978.1649805789023
24077,978.1649805789023
24078,978.1649805789023
24079,978.1649805789023
24080,978.1649805789023
24081,978.1649805789023
24082,978.1649805789023
24083,978.1649805789023
24084,978.1649805789023
24085,978.1649805789023
24086,978.1649805789023
24087,978.1649805789023
24088,978.1649805789023
24089,978.1649805789023
24090,978.1649805789023
24091,978.1649805789023
24092,978.1649805789023
24093,978.1649805789023
24094,978.1649805789023
24095,978.1649805789023
24096,978.1649805789023
24097,978.1649805789023
24098,978.1649805789023
24099,978.1649805789023
24100,978.1649805789023
24101,978.1649805789023
24102,978.1649805789023
24103,978.1649805789023
24104,978.1649805789023
24105,1087.9687907551684
24106,1087.9687907551684
24107,1087.9687907551684
24108,1087.9687907551684
24109,1087.9687907551684
24110,1087.9687907551684
24111,1087.9687907551684
24112,1087.9687907551684
24113,1087.9687907551684
24114,1087.9687907551684
24115,1087.9687907551684
24116,1087.9687907551684
24117,1087.9687907551684
24118,1087.9687907551684
24119,1087.9687907551684
24120,1087.9687907551684
24121,1087.9687907551684
24122,1087.9687907551684
24123,1087.9687907551684
24124,1087.9687907551684
24125,1087.9687907551684
24126,1087.9687907551684
24127,1087.9687907551684
24128,1087.9687907551684
24129,1087.9687907551684
24130,1087.9687907551684
24131,1087.9687907551684
24132,1087.9687907551684
24133,1087.9687907551684
24134,1087.9687907551684
24135,1087.9687907551684
24136,1087.9687907551684
24137,1087.9687907551684
24138,1087.9687907551684
24139,1087.9687907551684
24140,1087.9687907551684
24141,1087.9687907551684
24142,1087.9687907551684
24143,1087.9687907551684
24144,1087.9687907551684
24145,1087.9687907551684
24146,1087.9687907551684
24147,1087.9687907551684
24148,1087.9687907551684
24149,1087.9687907551684
24150,1087.9687907551684
24151,1087.9687907551684
24152,1087.9687907551684
24153,1087.9687907551684
