,PCE DEFY Index_ratio
22025,964.9143229651705
22026,964.9143229651705
22027,964.9143229651705
22028,964.9143229651705
22029,964.9143229651705
22030,964.9143229651705
22031,964.9143229651705
22032,964.9143229651705
22033,964.9143229651705
22034,964.9143229651705
22035,964.9143229651705
22036,964.9143229651705
22037,964.9143229651705
22038,964.9143229651705
22039,964.9143229651705
22040,964.9143229651705
22041,964.9143229651705
22042,964.9143229651705
22043,964.9143229651705
22044,964.9143229651705
22045,964.9143229651705
22046,964.9143229651705
22047,964.9143229651705
22048,964.9143229651705
22049,964.9143229651705
22050,964.9143229651705
22051,964.9143229651705
22052,964.9143229651705
22053,964.9143229651705
22054,964.9143229651705
22055,964.9143229651705
22056,964.9143229651705
22057,964.9143229651705
22058,964.9143229651705
22059,964.9143229651705
22060,964.9143229651705
22061,964.9143229651705
22062,964.9143229651705
22063,964.9143229651705
22064,964.9143229651705
22065,964.9143229651705
22066,964.9143229651705
22067,964.9143229651705
22068,964.9143229651705
22069,964.9143229651705
22070,964.9143229651705
22071,964.9143229651705
22072,964.9143229651705
22073,964.9143229651705
22074,964.9143229651705
22075,964.9143229651705
22076,964.9143229651705
22077,964.9143229651705
22078,964.9143229651705
22079,964.9143229651705
22080,964.9143229651705
22081,964.9143229651705
22082,964.9143229651705
22083,964.9143229651705
22084,964.9143229651705
22085,964.9143229651705
22086,964.9143229651705
22087,964.9143229651705
22088,964.9143229651705
22089,964.9143229651705
22090,964.9143229651705
22091,964.9143229651705
22092,964.9143229651705
22093,964.9143229651705
22094,964.9143229651705
22095,707.7491384600862
22096,707.7491384600862
22097,707.7491384600862
22098,707.7491384600862
22099,707.7491384600862
22100,707.7491384600862
22101,707.7491384600862
22102,707.7491384600862
22103,707.7491384600862
22104,707.7491384600862
22105,707.7491384600862
22106,707.7491384600862
22107,707.7491384600862
22108,707.7491384600862
22109,707.7491384600862
22110,707.7491384600862
22111,707.7491384600862
22112,707.7491384600862
22113,707.7491384600862
22114,707.7491384600862
22115,707.7491384600862
22116,707.7491384600862
22117,707.7491384600862
22118,707.7491384600862
22119,707.7491384600862
22120,707.7491384600862
22121,707.7491384600862
22122,707.7491384600862
22123,707.7491384600862
22124,707.7491384600862
22125,707.7491384600862
22126,707.7491384600862
22127,707.7491384600862
22128,707.7491384600862
22129,707.7491384600862
22130,707.7491384600862
22131,707.7491384600862
22132,707.7491384600862
22133,707.7491384600862
22134,707.7491384600862
22135,707.7491384600862
22136,707.7491384600862
22137,707.7491384600862
22138,707.7491384600862
22139,707.7491384600862
22140,707.7491384600862
22141,707.7491384600862
22142,707.7491384600862
22143,707.7491384600862
22144,707.7491384600862
22145,707.7491384600862
22146,707.7491384600862
22147,707.7491384600862
22148,707.7491384600862
22149,707.7491384600862
22150,707.7491384600862
22151,707.7491384600862
22152,707.7491384600862
22153,707.7491384600862
22154,707.7491384600862
22155,707.7491384600862
22156,707.7491384600862
22157,707.7491384600862
22158,707.7491384600862
22159,707.7491384600862
22160,707.7491384600862
22161,707.7491384600862
22162,707.7491384600862
22163,707.7491384600862
22164,707.7491384600862
22165,707.7491384600862
22166,707.7491384600862
22167,707.7491384600862
22168,707.7491384600862
22169,707.7491384600862
22170,707.7491384600862
22171,707.7491384600862
22172,707.7491384600862
22173,707.7491384600862
22174,707.7491384600862
22175,707.7491384600862
22176,707.7491384600862
22177,707.7491384600862
22178,707.7491384600862
22179,707.7491384600862
22180,707.7491384600862
22181,707.7491384600862
22182,707.7491384600862
22183,707.7491384600862
22184,707.7491384600862
22185,707.7491384600862
22186,707.7491384600862
22187,884.6737481031863
22188,884.6737481031863
22189,884.6737481031863
22190,884.6737481031863
22191,884.6737481031863
22192,884.6737481031863
22193,884.6737481031863
22194,884.6737481031863
22195,884.6737481031863
22196,884.6737481031863
22197,884.6737481031863
22198,884.6737481031863
22199,884.6737481031863
22200,884.6737481031863
22201,884.6737481031863
22202,884.6737481031863
22203,884.6737481031863
22204,884.6737481031863
22205,884.6737481031863
22206,884.6737481031863
22207,884.6737481031863
22208,884.6737481031863
22209,884.6737481031863
22210,884.6737481031863
22211,884.6737481031863
22212,884.6737481031863
22213,884.6737481031863
22214,884.6737481031863
22215,884.6737481031863
22216,884.6737481031863
22217,884.6737481031863
22218,884.6737481031863
22219,884.6737481031863
22220,884.6737481031863
22221,884.6737481031863
22222,884.6737481031863
22223,884.6737481031863
22224,884.6737481031863
22225,884.6737481031863
22226,884.6737481031863
22227,884.6737481031863
22228,884.6737481031863
22229,884.6737481031863
22230,884.6737481031863
22231,884.6737481031863
22232,884.6737481031863
22233,884.6737481031863
22234,884.6737481031863
22235,884.6737481031863
22236,884.6737481031863
22237,884.6737481031863
22238,884.6737481031863
22239,884.6737481031863
22240,884.6737481031863
22241,884.6737481031863
22242,884.6737481031863
22243,884.6737481031863
22244,884.6737481031863
22245,884.6737481031863
22246,884.6737481031863
22247,884.6737481031863
22248,884.6737481031863
22249,884.6737481031863
22250,884.6737481031863
22251,884.6737481031863
22252,884.6737481031863
22253,884.6737481031863
22254,884.6737481031863
22255,884.6737481031863
22256,884.6737481031863
22257,884.6737481031863
22258,884.6737481031863
22259,884.6737481031863
22260,884.6737481031863
22261,884.6737481031863
22262,884.6737481031863
22263,884.6737481031863
22264,884.6737481031863
22265,884.6737481031863
22266,884.6737481031863
22267,884.6737481031863
22268,884.6737481031863
22269,884.6737481031863
22270,884.6737481031863
22271,884.6737481031863
22272,884.6737481031863
22273,884.6737481031863
22274,884.6737481031863
22275,884.6737481031863
22276,884.6737481031863
22277,884.6737481031863
22278,884.6737481031863
22279,1191.4236706689535
22280,1191.4236706689535
22281,1191.4236706689535
22282,1191.4236706689535
22283,1191.4236706689535
22284,1191.4236706689535
22285,1191.4236706689535
22286,1191.4236706689535
22287,1191.4236706689535
22288,1191.4236706689535
22289,1191.4236706689535
22290,1191.4236706689535
22291,1191.4236706689535
22292,1191.4236706689535
22293,1191.4236706689535
22294,1191.4236706689535
22295,1191.4236706689535
22296,1191.4236706689535
22297,1191.4236706689535
22298,1191.4236706689535
22299,1191.4236706689535
22300,1191.4236706689535
22301,1191.4236706689535
22302,1191.4236706689535
22303,1191.4236706689535
22304,1191.4236706689535
22305,1191.4236706689535
22306,1191.4236706689535
22307,1191.4236706689535
22308,1191.4236706689535
22309,1191.4236706689535
22310,1191.4236706689535
22311,1191.4236706689535
22312,1191.4236706689535
22313,1191.4236706689535
22314,1191.4236706689535
22315,1191.4236706689535
22316,1191.4236706689535
22317,1191.4236706689535
22318,1191.4236706689535
22319,1191.4236706689535
22320,1191.4236706689535
22321,1191.4236706689535
22322,1191.4236706689535
22323,1191.4236706689535
22324,1191.4236706689535
22325,1191.4236706689535
22326,1191.4236706689535
22327,1191.4236706689535
22328,1191.4236706689535
22329,1191.4236706689535
22330,1191.4236706689535
22331,1191.4236706689535
22332,1191.4236706689535
22333,1191.4236706689535
22334,1191.4236706689535
22335,1191.4236706689535
22336,1191.4236706689535
22337,1191.4236706689535
22338,1191.4236706689535
22339,1191.4236706689535
22340,1191.4236706689535
22341,1191.4236706689535
22342,1191.4236706689535
22343,1191.4236706689535
22344,1191.4236706689535
22345,1191.4236706689535
22346,1191.4236706689535
22347,1191.4236706689535
22348,1191.4236706689535
22349,1191.4236706689535
22350,1191.4236706689535
22351,1191.4236706689535
22352,1191.4236706689535
22353,1191.4236706689535
22354,1191.4236706689535
22355,1191.4236706689535
22356,1191.4236706689535
22357,1191.4236706689535
22358,1191.4236706689535
22359,1191.4236706689535
22360,1191.4236706689535
22361,1191.4236706689535
22362,1191.4236706689535
22363,1191.4236706689535
22364,1191.4236706689535
22365,1191.4236706689535
22366,1191.4236706689535
22367,1191.4236706689535
22368,1191.4236706689535
22369,1572.665744851175
22370,1572.665744851175
22371,1572.665744851175
22372,1572.665744851175
22373,1572.665744851175
22374,1572.665744851175
22375,1572.665744851175
22376,1572.665744851175
22377,1572.665744851175
22378,1572.665744851175
22379,1572.665744851175
22380,1572.665744851175
22381,1572.665744851175
22382,1572.665744851175
22383,1572.665744851175
22384,1572.665744851175
22385,1572.665744851175
22386,1572.665744851175
22387,1572.665744851175
22388,1572.665744851175
22389,1572.665744851175
22390,1572.665744851175
22391,1572.665744851175
22392,1572.665744851175
22393,1572.665744851175
22394,1572.665744851175
22395,1572.665744851175
22396,1572.665744851175
22397,1572.665744851175
22398,1572.665744851175
22399,1572.665744851175
22400,1572.665744851175
22401,1572.665744851175
22402,1572.665744851175
22403,1572.665744851175
22404,1572.665744851175
22405,1572.665744851175
22406,1572.665744851175
22407,1572.665744851175
22408,1572.665744851175
22409,1572.665744851175
22410,1572.665744851175
22411,1572.665744851175
22412,1572.665744851175
22413,1572.665744851175
22414,1572.665744851175
22415,1572.665744851175
22416,1572.665744851175
22417,1572.665744851175
22418,1572.665744851175
22419,1572.665744851175
22420,1572.665744851175
22421,1572.665744851175
22422,1572.665744851175
22423,1572.665744851175
22424,1572.665744851175
22425,1572.665744851175
22426,1572.665744851175
22427,1572.665744851175
22428,1572.665744851175
22429,1572.665744851175
22430,1572.665744851175
22431,1572.665744851175
22432,1572.665744851175
22433,1572.665744851175
22434,1572.665744851175
22435,1572.665744851175
22436,1572.665744851175
22437,1572.665744851175
22438,1572.665744851175
22439,1572.665744851175
22440,1572.665744851175
22441,1572.665744851175
22442,1572.665744851175
22443,1572.665744851175
22444,1572.665744851175
22445,1572.665744851175
22446,1572.665744851175
22447,1572.665744851175
22448,1572.665744851175
22449,1572.665744851175
22450,1572.665744851175
22451,1572.665744851175
22452,1572.665744851175
22453,1572.665744851175
22454,1572.665744851175
22455,1572.665744851175
22456,1572.665744851175
22457,1572.665744851175
22458,1572.665744851175
22459,1572.665744851175
22460,1179.5414763696358
22461,1179.5414763696358
22462,1179.5414763696358
22463,1179.5414763696358
22464,1179.5414763696358
22465,1179.5414763696358
22466,1179.5414763696358
22467,1179.5414763696358
22468,1179.5414763696358
22469,1179.5414763696358
22470,1179.5414763696358
22471,1179.5414763696358
22472,1179.5414763696358
22473,1179.5414763696358
22474,1179.5414763696358
22475,1179.5414763696358
22476,1179.5414763696358
22477,1179.5414763696358
22478,1179.5414763696358
22479,1179.5414763696358
22480,1179.5414763696358
22481,1179.5414763696358
22482,1179.5414763696358
22483,1179.5414763696358
22484,1179.5414763696358
22485,1179.5414763696358
22486,1179.5414763696358
22487,1179.5414763696358
22488,1179.5414763696358
22489,1179.5414763696358
22490,1179.5414763696358
22491,1179.5414763696358
22492,1179.5414763696358
22493,1179.5414763696358
22494,1179.5414763696358
22495,1179.5414763696358
22496,1179.5414763696358
22497,1179.5414763696358
22498,1179.5414763696358
22499,1179.5414763696358
22500,1179.5414763696358
22501,1179.5414763696358
22502,1179.5414763696358
22503,1179.5414763696358
22504,1179.5414763696358
22505,1179.5414763696358
22506,1179.5414763696358
22507,1179.5414763696358
22508,1179.5414763696358
22509,1179.5414763696358
22510,1179.5414763696358
22511,1179.5414763696358
22512,1179.5414763696358
22513,1179.5414763696358
22514,1179.5414763696358
22515,1179.5414763696358
22516,1179.5414763696358
22517,1179.5414763696358
22518,1179.5414763696358
22519,1179.5414763696358
22520,1179.5414763696358
22521,1179.5414763696358
22522,1179.5414763696358
22523,1179.5414763696358
22524,1179.5414763696358
22525,1179.5414763696358
22526,1179.5414763696358
22527,1179.5414763696358
22528,1179.5414763696358
22529,1179.5414763696358
22530,1179.5414763696358
22531,1179.5414763696358
22532,1179.5414763696358
22533,1179.5414763696358
22534,1179.5414763696358
22535,1179.5414763696358
22536,1179.5414763696358
22537,1179.5414763696358
22538,1179.5414763696358
22539,1179.5414763696358
22540,1179.5414763696358
22541,1179.5414763696358
22542,1179.5414763696358
22543,1179.5414763696358
22544,1179.5414763696358
22545,1179.5414763696358
22546,1179.5414763696358
22547,1179.5414763696358
22548,1179.5414763696358
22549,1179.5414763696358
22550,1179.5414763696358
22551,1179.5414763696358
22552,986.4183158711679
22553,986.4183158711679
22554,986.4183158711679
22555,986.4183158711679
22556,986.4183158711679
22557,986.4183158711679
22558,986.4183158711679
22559,986.4183158711679
22560,986.4183158711679
22561,986.4183158711679
22562,986.4183158711679
22563,986.4183158711679
22564,986.4183158711679
22565,986.4183158711679
22566,986.4183158711679
22567,986.4183158711679
22568,986.4183158711679
22569,986.4183158711679
22570,986.4183158711679
22571,986.4183158711679
22572,986.4183158711679
22573,986.4183158711679
22574,986.4183158711679
22575,986.4183158711679
22576,986.4183158711679
22577,986.4183158711679
22578,986.4183158711679
22579,986.4183158711679
22580,986.4183158711679
22581,986.4183158711679
22582,986.4183158711679
22583,986.4183158711679
22584,986.4183158711679
22585,986.4183158711679
22586,986.4183158711679
22587,986.4183158711679
22588,986.4183158711679
22589,986.4183158711679
22590,986.4183158711679
22591,986.4183158711679
22592,986.4183158711679
22593,986.4183158711679
22594,986.4183158711679
22595,986.4183158711679
22596,986.4183158711679
22597,986.4183158711679
22598,986.4183158711679
22599,986.4183158711679
22600,986.4183158711679
22601,986.4183158711679
22602,986.4183158711679
22603,986.4183158711679
22604,986.4183158711679
22605,986.4183158711679
22606,986.4183158711679
22607,986.4183158711679
22608,986.4183158711679
22609,986.4183158711679
22610,986.4183158711679
22611,986.4183158711679
22612,986.4183158711679
22613,986.4183158711679
22614,986.4183158711679
22615,986.4183158711679
22616,986.4183158711679
22617,986.4183158711679
22618,986.4183158711679
22619,986.4183158711679
22620,986.4183158711679
22621,986.4183158711679
22622,986.4183158711679
22623,986.4183158711679
22624,986.4183158711679
22625,986.4183158711679
22626,986.4183158711679
22627,986.4183158711679
22628,986.4183158711679
22629,986.4183158711679
22630,986.4183158711679
22631,986.4183158711679
22632,986.4183158711679
22633,986.4183158711679
22634,986.4183158711679
22635,986.4183158711679
22636,986.4183158711679
22637,986.4183158711679
22638,986.4183158711679
22639,986.4183158711679
22640,986.4183158711679
22641,986.4183158711679
22642,986.4183158711679
22643,986.4183158711679
22644,915.935362827574
22645,915.935362827574
22646,915.935362827574
22647,915.935362827574
22648,915.935362827574
22649,915.935362827574
22650,915.935362827574
22651,915.935362827574
22652,915.935362827574
22653,915.935362827574
22654,915.935362827574
22655,915.935362827574
22656,915.935362827574
22657,915.935362827574
22658,915.935362827574
22659,915.935362827574
22660,915.935362827574
22661,915.935362827574
22662,915.935362827574
22663,915.935362827574
22664,915.935362827574
22665,915.935362827574
22666,915.935362827574
22667,915.935362827574
22668,915.935362827574
22669,915.935362827574
22670,915.935362827574
22671,915.935362827574
22672,915.935362827574
22673,915.935362827574
22674,915.935362827574
22675,915.935362827574
22676,915.935362827574
22677,915.935362827574
22678,915.935362827574
22679,915.935362827574
22680,915.935362827574
22681,915.935362827574
22682,915.935362827574
22683,915.935362827574
22684,915.935362827574
22685,915.935362827574
22686,915.935362827574
22687,915.935362827574
22688,915.935362827574
22689,915.935362827574
22690,915.935362827574
22691,915.935362827574
22692,915.935362827574
22693,915.935362827574
22694,915.935362827574
22695,915.935362827574
22696,915.935362827574
22697,915.935362827574
22698,915.935362827574
22699,915.935362827574
22700,915.935362827574
22701,915.935362827574
22702,915.935362827574
22703,915.935362827574
22704,915.935362827574
22705,915.935362827574
22706,915.935362827574
22707,915.935362827574
22708,915.935362827574
22709,915.935362827574
22710,915.935362827574
22711,915.935362827574
22712,915.935362827574
22713,915.935362827574
22714,915.935362827574
22715,915.935362827574
22716,915.935362827574
22717,915.935362827574
22718,915.935362827574
22719,915.935362827574
22720,915.935362827574
22721,915.935362827574
22722,915.935362827574
22723,915.935362827574
22724,915.935362827574
22725,915.935362827574
22726,915.935362827574
22727,915.935362827574
22728,915.935362827574
22729,915.935362827574
22730,915.935362827574
22731,915.935362827574
22732,915.935362827574
22733,915.935362827574
22734,915.935362827574
22735,813.2870169344329
22736,813.2870169344329
22737,813.2870169344329
22738,813.2870169344329
22739,813.2870169344329
22740,813.2870169344329
22741,813.2870169344329
22742,813.2870169344329
22743,813.2870169344329
22744,813.2870169344329
22745,813.2870169344329
22746,813.2870169344329
22747,813.2870169344329
22748,813.2870169344329
22749,813.2870169344329
22750,813.2870169344329
22751,813.2870169344329
22752,813.2870169344329
22753,813.2870169344329
22754,813.2870169344329
22755,813.2870169344329
22756,813.2870169344329
22757,813.2870169344329
22758,813.2870169344329
22759,813.2870169344329
22760,813.2870169344329
22761,813.2870169344329
22762,813.2870169344329
22763,813.2870169344329
22764,813.2870169344329
22765,813.2870169344329
22766,813.2870169344329
22767,813.2870169344329
22768,813.2870169344329
22769,813.2870169344329
22770,813.2870169344329
22771,813.2870169344329
22772,813.2870169344329
22773,813.2870169344329
22774,813.2870169344329
22775,813.2870169344329
22776,813.2870169344329
22777,813.2870169344329
22778,813.2870169344329
22779,813.2870169344329
22780,813.2870169344329
22781,813.2870169344329
22782,813.2870169344329
22783,813.2870169344329
22784,813.2870169344329
22785,813.2870169344329
22786,813.2870169344329
22787,813.2870169344329
22788,813.2870169344329
22789,813.2870169344329
22790,813.2870169344329
22791,813.2870169344329
22792,813.2870169344329
22793,813.2870169344329
22794,813.2870169344329
22795,813.2870169344329
22796,813.2870169344329
22797,813.2870169344329
22798,813.2870169344329
22799,813.2870169344329
22800,813.2870169344329
22801,813.2870169344329
22802,813.2870169344329
22803,813.2870169344329
22804,813.2870169344329
22805,813.2870169344329
22806,813.2870169344329
22807,813.2870169344329
22808,813.2870169344329
22809,813.2870169344329
22810,813.2870169344329
22811,813.2870169344329
22812,813.2870169344329
22813,813.2870169344329
22814,813.2870169344329
22815,813.2870169344329
22816,813.2870169344329
22817,813.2870169344329
22818,813.2870169344329
22819,813.2870169344329
22820,813.2870169344329
22821,813.2870169344329
22822,813.2870169344329
22823,813.2870169344329
22824,813.2870169344329
22825,813.2870169344329
22826,729.3054620580796
22827,729.3054620580796
22828,729.3054620580796
22829,729.3054620580796
22830,729.3054620580796
22831,729.3054620580796
22832,729.3054620580796
22833,729.3054620580796
22834,729.3054620580796
22835,729.3054620580796
22836,729.3054620580796
22837,729.3054620580796
22838,729.3054620580796
22839,729.3054620580796
22840,729.3054620580796
22841,729.3054620580796
22842,729.3054620580796
22843,729.3054620580796
22844,729.3054620580796
22845,729.3054620580796
22846,729.3054620580796
22847,729.3054620580796
22848,729.3054620580796
22849,729.3054620580796
22850,729.3054620580796
22851,729.3054620580796
22852,729.3054620580796
22853,729.3054620580796
22854,729.3054620580796
22855,729.3054620580796
22856,729.3054620580796
22857,729.3054620580796
22858,729.3054620580796
22859,729.3054620580796
22860,729.3054620580796
22861,729.3054620580796
22862,729.3054620580796
22863,729.3054620580796
22864,729.3054620580796
22865,729.3054620580796
22866,729.3054620580796
22867,729.3054620580796
22868,729.3054620580796
22869,729.3054620580796
22870,729.3054620580796
22871,729.3054620580796
22872,729.3054620580796
22873,729.3054620580796
22874,729.3054620580796
22875,729.3054620580796
22876,729.3054620580796
22877,729.3054620580796
22878,729.3054620580796
22879,729.3054620580796
22880,729.3054620580796
22881,729.3054620580796
22882,729.3054620580796
22883,729.3054620580796
22884,729.3054620580796
22885,729.3054620580796
22886,729.3054620580796
22887,729.3054620580796
22888,729.3054620580796
22889,729.3054620580796
22890,729.3054620580796
22891,729.3054620580796
22892,729.3054620580796
22893,729.3054620580796
22894,729.3054620580796
22895,729.3054620580796
22896,729.3054620580796
22897,729.3054620580796
22898,729.3054620580796
22899,729.3054620580796
22900,729.3054620580796
22901,729.3054620580796
22902,729.3054620580796
22903,729.3054620580796
22904,729.3054620580796
22905,729.3054620580796
22906,729.3054620580796
22907,729.3054620580796
22908,729.3054620580796
22909,729.3054620580796
22910,729.3054620580796
22911,729.3054620580796
22912,729.3054620580796
22913,729.3054620580796
22914,729.3054620580796
22915,729.3054620580796
22916,729.3054620580796
22917,729.3054620580796
22918,1175.9594496741488
22919,1175.9594496741488
22920,1175.9594496741488
22921,1175.9594496741488
22922,1175.9594496741488
22923,1175.9594496741488
22924,1175.9594496741488
22925,1175.9594496741488
22926,1175.9594496741488
22927,1175.9594496741488
22928,1175.9594496741488
22929,1175.9594496741488
22930,1175.9594496741488
22931,1175.9594496741488
22932,1175.9594496741488
22933,1175.9594496741488
22934,1175.9594496741488
22935,1175.9594496741488
22936,1175.9594496741488
22937,1175.9594496741488
22938,1175.9594496741488
22939,1175.9594496741488
22940,1175.9594496741488
22941,1175.9594496741488
22942,1175.9594496741488
22943,1175.9594496741488
22944,1175.9594496741488
22945,1175.9594496741488
22946,1175.9594496741488
22947,1175.9594496741488
22948,1175.9594496741488
22949,1175.9594496741488
22950,1175.9594496741488
22951,1175.9594496741488
22952,1175.9594496741488
22953,1175.9594496741488
22954,1175.9594496741488
22955,1175.9594496741488
22956,1175.9594496741488
22957,1175.9594496741488
22958,1175.9594496741488
22959,1175.9594496741488
22960,1175.9594496741488
22961,1175.9594496741488
22962,1175.9594496741488
22963,1175.9594496741488
22964,1175.9594496741488
22965,1175.9594496741488
22966,1175.9594496741488
22967,1175.9594496741488
22968,1175.9594496741488
22969,1175.9594496741488
22970,1175.9594496741488
22971,1175.9594496741488
22972,1175.9594496741488
22973,1175.9594496741488
22974,1175.9594496741488
22975,1175.9594496741488
22976,1175.9594496741488
22977,1175.9594496741488
22978,1175.9594496741488
22979,1175.9594496741488
22980,1175.9594496741488
22981,1175.9594496741488
22982,1175.9594496741488
22983,1175.9594496741488
22984,1175.9594496741488
22985,1175.9594496741488
22986,1175.9594496741488
22987,1175.9594496741488
22988,1175.9594496741488
22989,1175.9594496741488
22990,1175.9594496741488
22991,1175.9594496741488
22992,1175.9594496741488
22993,1175.9594496741488
22994,1175.9594496741488
22995,1175.9594496741488
22996,1175.9594496741488
22997,1175.9594496741488
22998,1175.9594496741488
22999,1175.9594496741488
23000,1175.9594496741488
23001,1175.9594496741488
23002,1175.9594496741488
23003,1175.9594496741488
23004,1175.9594496741488
23005,1175.9594496741488
23006,1175.9594496741488
23007,1175.9594496741488
23008,1175.9594496741488
23009,1175.9594496741488
23010,925.2873563218394
23011,925.2873563218394
23012,925.2873563218394
23013,925.2873563218394
23014,925.2873563218394
23015,925.2873563218394
23016,925.2873563218394
23017,925.2873563218394
23018,925.2873563218394
23019,925.2873563218394
23020,925.2873563218394
23021,925.2873563218394
23022,925.2873563218394
23023,925.2873563218394
23024,925.2873563218394
23025,925.2873563218394
23026,925.2873563218394
23027,925.2873563218394
23028,925.2873563218394
23029,925.2873563218394
23030,925.2873563218394
23031,925.2873563218394
23032,925.2873563218394
23033,925.2873563218394
23034,925.2873563218394
23035,925.2873563218394
23036,925.2873563218394
23037,925.2873563218394
23038,925.2873563218394
23039,925.2873563218394
23040,925.2873563218394
23041,925.2873563218394
23042,925.2873563218394
23043,925.2873563218394
23044,925.2873563218394
23045,925.2873563218394
23046,925.2873563218394
23047,925.2873563218394
23048,925.2873563218394
23049,925.2873563218394
23050,925.2873563218394
23051,925.2873563218394
23052,925.2873563218394
23053,925.2873563218394
23054,925.2873563218394
23055,925.2873563218394
23056,925.2873563218394
23057,925.2873563218394
23058,925.2873563218394
23059,925.2873563218394
23060,925.2873563218394
23061,925.2873563218394
23062,925.2873563218394
23063,925.2873563218394
23064,925.2873563218394
23065,925.2873563218394
23066,925.2873563218394
23067,925.2873563218394
23068,925.2873563218394
23069,925.2873563218394
23070,925.2873563218394
23071,925.2873563218394
23072,925.2873563218394
23073,925.2873563218394
23074,925.2873563218394
23075,925.2873563218394
23076,925.2873563218394
23077,925.2873563218394
23078,925.2873563218394
23079,925.2873563218394
23080,925.2873563218394
23081,925.2873563218394
23082,925.2873563218394
23083,925.2873563218394
23084,925.2873563218394
23085,925.2873563218394
23086,925.2873563218394
23087,925.2873563218394
23088,925.2873563218394
23089,925.2873563218394
23090,925.2873563218394
23091,925.2873563218394
23092,925.2873563218394
23093,925.2873563218394
23094,925.2873563218394
23095,925.2873563218394
23096,925.2873563218394
23097,925.2873563218394
23098,925.2873563218394
23099,925.2873563218394
23100,734.6938775510205
23101,734.6938775510205
23102,734.6938775510205
23103,734.6938775510205
23104,734.6938775510205
23105,734.6938775510205
23106,734.6938775510205
23107,734.6938775510205
23108,734.6938775510205
23109,734.6938775510205
23110,734.6938775510205
23111,734.6938775510205
23112,734.6938775510205
23113,734.6938775510205
23114,734.6938775510205
23115,734.6938775510205
23116,734.6938775510205
23117,734.6938775510205
23118,734.6938775510205
23119,734.6938775510205
23120,734.6938775510205
23121,734.6938775510205
23122,734.6938775510205
23123,734.6938775510205
23124,734.6938775510205
23125,734.6938775510205
23126,734.6938775510205
23127,734.6938775510205
23128,734.6938775510205
23129,734.6938775510205
23130,734.6938775510205
23131,734.6938775510205
23132,734.6938775510205
23133,734.6938775510205
23134,734.6938775510205
23135,734.6938775510205
23136,734.6938775510205
23137,734.6938775510205
23138,734.6938775510205
23139,734.6938775510205
23140,734.6938775510205
23141,734.6938775510205
23142,734.6938775510205
23143,734.6938775510205
23144,734.6938775510205
23145,734.6938775510205
23146,734.6938775510205
23147,734.6938775510205
23148,734.6938775510205
23149,734.6938775510205
23150,734.6938775510205
23151,734.6938775510205
23152,734.6938775510205
23153,734.6938775510205
23154,734.6938775510205
23155,734.6938775510205
23156,734.6938775510205
23157,734.6938775510205
23158,734.6938775510205
23159,734.6938775510205
23160,734.6938775510205
23161,734.6938775510205
23162,734.6938775510205
23163,734.6938775510205
23164,734.6938775510205
23165,734.6938775510205
23166,734.6938775510205
23167,734.6938775510205
23168,734.6938775510205
23169,734.6938775510205
23170,734.6938775510205
23171,734.6938775510205
23172,734.6938775510205
23173,734.6938775510205
23174,734.6938775510205
23175,734.6938775510205
23176,734.6938775510205
23177,734.6938775510205
23178,734.6938775510205
23179,734.6938775510205
23180,734.6938775510205
23181,734.6938775510205
23182,734.6938775510205
23183,734.6938775510205
23184,734.6938775510205
23185,734.6938775510205
23186,734.6938775510205
23187,734.6938775510205
23188,734.6938775510205
23189,734.6938775510205
23190,734.6938775510205
23191,1164.8550724637685
23192,1164.8550724637685
23193,1164.8550724637685
23194,1164.8550724637685
23195,1164.8550724637685
23196,1164.8550724637685
23197,1164.8550724637685
23198,1164.8550724637685
23199,1164.8550724637685
23200,1164.8550724637685
23201,1164.8550724637685
23202,1164.8550724637685
23203,1164.8550724637685
23204,1164.8550724637685
23205,1164.8550724637685
23206,1164.8550724637685
23207,1164.8550724637685
23208,1164.8550724637685
23209,1164.8550724637685
23210,1164.8550724637685
23211,1164.8550724637685
23212,1164.8550724637685
23213,1164.8550724637685
23214,1164.8550724637685
23215,1164.8550724637685
23216,1164.8550724637685
23217,1164.8550724637685
23218,1164.8550724637685
23219,1164.8550724637685
23220,1164.8550724637685
23221,1164.8550724637685
23222,1164.8550724637685
23223,1164.8550724637685
23224,1164.8550724637685
23225,1164.8550724637685
23226,1164.8550724637685
23227,1164.8550724637685
23228,1164.8550724637685
23229,1164.8550724637685
23230,1164.8550724637685
23231,1164.8550724637685
23232,1164.8550724637685
23233,1164.8550724637685
23234,1164.8550724637685
23235,1164.8550724637685
23236,1164.8550724637685
23237,1164.8550724637685
23238,1164.8550724637685
23239,1164.8550724637685
23240,1164.8550724637685
23241,1164.8550724637685
23242,1164.8550724637685
23243,1164.8550724637685
23244,1164.8550724637685
23245,1164.8550724637685
23246,1164.8550724637685
23247,1164.8550724637685
23248,1164.8550724637685
23249,1164.8550724637685
23250,1164.8550724637685
23251,1164.8550724637685
23252,1164.8550724637685
23253,1164.8550724637685
23254,1164.8550724637685
23255,1164.8550724637685
23256,1164.8550724637685
23257,1164.8550724637685
23258,1164.8550724637685
23259,1164.8550724637685
23260,1164.8550724637685
23261,1164.8550724637685
23262,1164.8550724637685
23263,1164.8550724637685
23264,1164.8550724637685
23265,1164.8550724637685
23266,1164.8550724637685
23267,1164.8550724637685
23268,1164.8550724637685
23269,1164.8550724637685
23270,1164.8550724637685
23271,1164.8550724637685
