,LEI CHNG Index_ratio
21369,1375.9412193344663
21370,1375.9412193344663
21371,1375.9412193344663
21372,1375.9412193344663
21373,1375.9412193344663
21374,1375.9412193344663
21375,1375.9412193344663
21376,1375.9412193344663
21377,1375.9412193344663
21378,1375.9412193344663
21379,1375.9412193344663
21380,1375.9412193344663
21381,1375.9412193344663
21382,1375.9412193344663
21383,1375.9412193344663
21384,1375.9412193344663
21385,1375.9412193344663
21386,1375.9412193344663
21387,1375.9412193344663
21388,1375.9412193344663
21389,1375.9412193344663
21390,1375.9412193344663
21391,1375.9412193344663
21392,1375.9412193344663
21393,1375.9412193344663
21394,1375.9412193344663
21395,1375.9412193344663
21396,1375.9412193344663
21397,1375.9412193344663
21398,1375.9412193344663
21399,1375.9412193344663
21400,1375.9412193344663
21401,1375.9412193344663
21402,1375.9412193344663
21403,1375.9412193344663
21404,1375.9412193344663
21405,1375.9412193344663
21406,1375.9412193344663
21407,1375.9412193344663
21408,1375.9412193344663
21409,1375.9412193344663
21410,1375.9412193344663
21411,1375.9412193344663
21412,1375.9412193344663
21413,1375.9412193344663
21414,1375.9412193344663
21415,1375.9412193344663
21416,1375.9412193344663
21417,1375.9412193344663
21418,1375.9412193344663
21419,1375.9412193344663
21420,1375.9412193344663
21421,1375.9412193344663
21422,1375.9412193344663
21423,1375.9412193344663
21424,1375.9412193344663
21425,1375.9412193344663
21426,1375.9412193344663
21427,1375.9412193344663
21428,1375.9412193344663
21429,1375.9412193344663
21430,1375.9412193344663
21431,1375.9412193344663
21432,1375.9412193344663
21433,1375.9412193344663
21434,1375.9412193344663
21435,1375.9412193344663
21436,1375.9412193344663
21437,1375.9412193344663
21438,1375.9412193344663
21439,1375.9412193344663
21440,1375.9412193344663
21441,1375.9412193344663
21442,1375.9412193344663
21443,1375.9412193344663
21444,1375.9412193344663
21445,1375.9412193344663
21446,1375.9412193344663
21447,1375.9412193344663
21448,1375.9412193344663
21449,1375.9412193344663
21450,1375.9412193344663
21451,1375.9412193344663
21452,1375.9412193344663
21453,1375.9412193344663
21454,1375.9412193344663
21455,1375.9412193344663
21456,1375.9412193344663
21457,2119.6787148594376
21458,2119.6787148594376
21459,2119.6787148594376
21460,2119.6787148594376
21461,2119.6787148594376
21462,2119.6787148594376
21463,2119.6787148594376
21464,2119.6787148594376
21465,2119.6787148594376
21466,2119.6787148594376
21467,2119.6787148594376
21468,2119.6787148594376
21469,2119.6787148594376
21470,2119.6787148594376
21471,2119.6787148594376
21472,2119.6787148594376
21473,2119.6787148594376
21474,2119.6787148594376
21475,2119.6787148594376
21476,2119.6787148594376
21477,2119.6787148594376
21478,2119.6787148594376
21479,2119.6787148594376
21480,2119.6787148594376
21481,2119.6787148594376
21482,2119.6787148594376
21483,2119.6787148594376
21484,2119.6787148594376
21485,2119.6787148594376
21486,2119.6787148594376
21487,2119.6787148594376
21488,2119.6787148594376
21489,2119.6787148594376
21490,2119.6787148594376
21491,2119.6787148594376
21492,2119.6787148594376
21493,2119.6787148594376
21494,2119.6787148594376
21495,2119.6787148594376
21496,2119.6787148594376
21497,2119.6787148594376
21498,2119.6787148594376
21499,2119.6787148594376
21500,2119.6787148594376
21501,2119.6787148594376
21502,2119.6787148594376
21503,2119.6787148594376
21504,2119.6787148594376
21505,2119.6787148594376
21506,2119.6787148594376
21507,2119.6787148594376
21508,2119.6787148594376
21509,2119.6787148594376
21510,2119.6787148594376
21511,2119.6787148594376
21512,2119.6787148594376
21513,2119.6787148594376
21514,2119.6787148594376
21515,2119.6787148594376
21516,2119.6787148594376
21517,2119.6787148594376
21518,2119.6787148594376
21519,2119.6787148594376
21520,2119.6787148594376
21521,2119.6787148594376
21522,2119.6787148594376
21523,2119.6787148594376
21524,2119.6787148594376
21525,2119.6787148594376
21526,2119.6787148594376
21527,2119.6787148594376
21528,2119.6787148594376
21529,2119.6787148594376
21530,2119.6787148594376
21531,2119.6787148594376
21532,2119.6787148594376
21533,2119.6787148594376
21534,2119.6787148594376
21535,2119.6787148594376
21536,2119.6787148594376
21537,2119.6787148594376
21538,2119.6787148594376
21539,2119.6787148594376
21540,2119.6787148594376
21541,2119.6787148594376
21542,2119.6787148594376
21543,2119.6787148594376
21544,2119.6787148594376
21545,2119.6787148594376
21546,2119.6787148594376
21547,2119.6787148594376
21548,2119.6787148594376
21549,763.471011746874
21550,763.471011746874
21551,763.471011746874
21552,763.471011746874
21553,763.471011746874
21554,763.471011746874
21555,763.471011746874
21556,763.471011746874
21557,763.471011746874
21558,763.471011746874
21559,763.471011746874
21560,763.471011746874
21561,763.471011746874
21562,763.471011746874
21563,763.471011746874
21564,763.471011746874
21565,763.471011746874
21566,763.471011746874
21567,763.471011746874
21568,763.471011746874
21569,763.471011746874
21570,763.471011746874
21571,763.471011746874
21572,763.471011746874
21573,763.471011746874
21574,763.471011746874
21575,763.471011746874
21576,763.471011746874
21577,763.471011746874
21578,763.471011746874
21579,763.471011746874
21580,763.471011746874
21581,763.471011746874
21582,763.471011746874
21583,763.471011746874
21584,763.471011746874
21585,763.471011746874
21586,763.471011746874
21587,763.471011746874
21588,763.471011746874
21589,763.471011746874
21590,763.471011746874
21591,763.471011746874
21592,763.471011746874
21593,763.471011746874
21594,763.471011746874
21595,763.471011746874
21596,763.471011746874
21597,763.471011746874
21598,763.471011746874
21599,763.471011746874
21600,763.471011746874
21601,763.471011746874
21602,763.471011746874
21603,763.471011746874
21604,763.471011746874
21605,763.471011746874
21606,763.471011746874
21607,763.471011746874
21608,763.471011746874
21609,763.471011746874
21610,763.471011746874
21611,763.471011746874
21612,763.471011746874
21613,763.471011746874
21614,763.471011746874
21615,763.471011746874
21616,763.471011746874
21617,763.471011746874
21618,763.471011746874
21619,763.471011746874
21620,763.471011746874
21621,763.471011746874
21622,763.471011746874
21623,763.471011746874
21624,763.471011746874
21625,763.471011746874
21626,763.471011746874
21627,763.471011746874
21628,763.471011746874
21629,763.471011746874
21630,763.471011746874
21631,763.471011746874
21632,763.471011746874
21633,763.471011746874
21634,763.471011746874
21635,763.471011746874
21636,763.471011746874
21637,763.471011746874
21638,763.471011746874
21639,136.48452004616388
21640,136.48452004616388
21641,136.48452004616388
21642,136.48452004616388
21643,136.48452004616388
21644,136.48452004616388
21645,136.48452004616388
21646,136.48452004616388
21647,136.48452004616388
21648,136.48452004616388
21649,136.48452004616388
21650,136.48452004616388
21651,136.48452004616388
21652,136.48452004616388
21653,136.48452004616388
21654,136.48452004616388
21655,136.48452004616388
21656,136.48452004616388
21657,136.48452004616388
21658,136.48452004616388
21659,136.48452004616388
21660,136.48452004616388
21661,136.48452004616388
21662,136.48452004616388
21663,136.48452004616388
21664,136.48452004616388
21665,136.48452004616388
21666,136.48452004616388
21667,136.48452004616388
21668,136.48452004616388
21669,136.48452004616388
21670,136.48452004616388
21671,136.48452004616388
21672,136.48452004616388
21673,136.48452004616388
21674,136.48452004616388
21675,136.48452004616388
21676,136.48452004616388
21677,136.48452004616388
21678,136.48452004616388
21679,136.48452004616388
21680,136.48452004616388
21681,136.48452004616388
21682,136.48452004616388
21683,136.48452004616388
21684,136.48452004616388
21685,136.48452004616388
21686,136.48452004616388
21687,136.48452004616388
21688,136.48452004616388
21689,136.48452004616388
21690,136.48452004616388
21691,136.48452004616388
21692,136.48452004616388
21693,136.48452004616388
21694,136.48452004616388
21695,136.48452004616388
21696,136.48452004616388
21697,136.48452004616388
21698,136.48452004616388
21699,136.48452004616388
21700,136.48452004616388
21701,136.48452004616388
21702,136.48452004616388
21703,136.48452004616388
21704,136.48452004616388
21705,136.48452004616388
21706,136.48452004616388
21707,136.48452004616388
21708,136.48452004616388
21709,136.48452004616388
21710,136.48452004616388
21711,136.48452004616388
21712,136.48452004616388
21713,136.48452004616388
21714,136.48452004616388
21715,136.48452004616388
21716,136.48452004616388
21717,136.48452004616388
21718,136.48452004616388
21719,136.48452004616388
21720,136.48452004616388
21721,136.48452004616388
21722,136.48452004616388
21723,136.48452004616388
21724,136.48452004616388
21725,136.48452004616388
21726,136.48452004616388
21727,136.48452004616388
21728,136.48452004616388
21729,136.48452004616388
21730,-3003.756393861891
21731,-3003.756393861891
21732,-3003.756393861891
21733,-3003.756393861891
21734,-3003.756393861891
21735,-3003.756393861891
21736,-3003.756393861891
21737,-3003.756393861891
21738,-3003.756393861891
21739,-3003.756393861891
21740,-3003.756393861891
21741,-3003.756393861891
21742,-3003.756393861891
21743,-3003.756393861891
21744,-3003.756393861891
21745,-3003.756393861891
21746,-3003.756393861891
21747,-3003.756393861891
21748,-3003.756393861891
21749,-3003.756393861891
21750,-3003.756393861891
21751,-3003.756393861891
21752,-3003.756393861891
21753,-3003.756393861891
21754,-3003.756393861891
21755,-3003.756393861891
21756,-3003.756393861891
21757,-3003.756393861891
21758,-3003.756393861891
21759,-3003.756393861891
21760,-3003.756393861891
21761,-3003.756393861891
21762,-3003.756393861891
21763,-3003.756393861891
21764,-3003.756393861891
21765,-3003.756393861891
21766,-3003.756393861891
21767,-3003.756393861891
21768,-3003.756393861891
21769,-3003.756393861891
21770,-3003.756393861891
21771,-3003.756393861891
21772,-3003.756393861891
21773,-3003.756393861891
21774,-3003.756393861891
21775,-3003.756393861891
21776,-3003.756393861891
21777,-3003.756393861891
21778,-3003.756393861891
21779,-3003.756393861891
21780,-3003.756393861891
21781,-3003.756393861891
21782,-3003.756393861891
21783,-3003.756393861891
21784,-3003.756393861891
21785,-3003.756393861891
21786,-3003.756393861891
21787,-3003.756393861891
21788,-3003.756393861891
21789,-3003.756393861891
21790,-3003.756393861891
21791,-3003.756393861891
21792,-3003.756393861891
21793,-3003.756393861891
21794,-3003.756393861891
21795,-3003.756393861891
21796,-3003.756393861891
21797,-3003.756393861891
21798,-3003.756393861891
21799,-3003.756393861891
21800,-3003.756393861891
21801,-3003.756393861891
21802,-3003.756393861891
21803,-3003.756393861891
21804,-3003.756393861891
21805,-3003.756393861891
21806,-3003.756393861891
21807,-3003.756393861891
21808,-3003.756393861891
21809,-3003.756393861891
21810,-3003.756393861891
21811,-3003.756393861891
21812,-3003.756393861891
21813,-3003.756393861891
21814,-3003.756393861891
21815,-3003.756393861891
21816,-3003.756393861891
21817,-3003.756393861891
21818,-3003.756393861891
21819,-3003.756393861891
21820,-3003.756393861891
21821,-3003.756393861891
21822,859.5641646489108
21823,859.5641646489108
21824,859.5641646489108
21825,859.5641646489108
21826,859.5641646489108
21827,859.5641646489108
21828,859.5641646489108
21829,859.5641646489108
21830,859.5641646489108
21831,859.5641646489108
21832,859.5641646489108
21833,859.5641646489108
21834,859.5641646489108
21835,859.5641646489108
21836,859.5641646489108
21837,859.5641646489108
21838,859.5641646489108
21839,859.5641646489108
21840,859.5641646489108
21841,859.5641646489108
21842,859.5641646489108
21843,859.5641646489108
21844,859.5641646489108
21845,859.5641646489108
21846,859.5641646489108
21847,859.5641646489108
21848,859.5641646489108
21849,859.5641646489108
21850,859.5641646489108
21851,859.5641646489108
21852,859.5641646489108
21853,859.5641646489108
21854,859.5641646489108
21855,859.5641646489108
21856,859.5641646489108
21857,859.5641646489108
21858,859.5641646489108
21859,859.5641646489108
21860,859.5641646489108
21861,859.5641646489108
21862,859.5641646489108
21863,859.5641646489108
21864,859.5641646489108
21865,859.5641646489108
21866,859.5641646489108
21867,859.5641646489108
21868,859.5641646489108
21869,859.5641646489108
21870,859.5641646489108
21871,859.5641646489108
21872,859.5641646489108
21873,859.5641646489108
21874,859.5641646489108
21875,859.5641646489108
21876,859.5641646489108
21877,859.5641646489108
21878,859.5641646489108
21879,859.5641646489108
21880,859.5641646489108
21881,859.5641646489108
21882,859.5641646489108
21883,859.5641646489108
21884,859.5641646489108
21885,859.5641646489108
21886,859.5641646489108
21887,859.5641646489108
21888,859.5641646489108
21889,859.5641646489108
21890,859.5641646489108
21891,859.5641646489108
21892,859.5641646489108
21893,859.5641646489108
21894,859.5641646489108
21895,859.5641646489108
21896,859.5641646489108
21897,859.5641646489108
21898,859.5641646489108
21899,859.5641646489108
21900,859.5641646489108
21901,859.5641646489108
21902,859.5641646489108
21903,859.5641646489108
21904,859.5641646489108
21905,859.5641646489108
21906,859.5641646489108
21907,859.5641646489108
21908,859.5641646489108
21909,859.5641646489108
21910,859.5641646489108
21911,859.5641646489108
21912,859.5641646489108
21913,859.5641646489108
21914,699.7183098591548
21915,699.7183098591548
21916,699.7183098591548
21917,699.7183098591548
21918,699.7183098591548
21919,699.7183098591548
21920,699.7183098591548
21921,699.7183098591548
21922,699.7183098591548
21923,699.7183098591548
21924,699.7183098591548
21925,699.7183098591548
21926,699.7183098591548
21927,699.7183098591548
21928,699.7183098591548
21929,699.7183098591548
21930,699.7183098591548
21931,699.7183098591548
21932,699.7183098591548
21933,699.7183098591548
21934,699.7183098591548
21935,699.7183098591548
21936,699.7183098591548
21937,699.7183098591548
21938,699.7183098591548
21939,699.7183098591548
21940,699.7183098591548
21941,699.7183098591548
21942,699.7183098591548
21943,699.7183098591548
21944,699.7183098591548
21945,699.7183098591548
21946,699.7183098591548
21947,699.7183098591548
21948,699.7183098591548
21949,699.7183098591548
21950,699.7183098591548
21951,699.7183098591548
21952,699.7183098591548
21953,699.7183098591548
21954,699.7183098591548
21955,699.7183098591548
21956,699.7183098591548
21957,699.7183098591548
21958,699.7183098591548
21959,699.7183098591548
21960,699.7183098591548
21961,699.7183098591548
21962,699.7183098591548
21963,699.7183098591548
21964,699.7183098591548
21965,699.7183098591548
21966,699.7183098591548
21967,699.7183098591548
21968,699.7183098591548
21969,699.7183098591548
21970,699.7183098591548
21971,699.7183098591548
21972,699.7183098591548
21973,699.7183098591548
21974,699.7183098591548
21975,699.7183098591548
21976,699.7183098591548
21977,699.7183098591548
21978,699.7183098591548
21979,699.7183098591548
21980,699.7183098591548
21981,699.7183098591548
21982,699.7183098591548
21983,699.7183098591548
21984,699.7183098591548
21985,699.7183098591548
21986,699.7183098591548
21987,699.7183098591548
21988,699.7183098591548
21989,699.7183098591548
21990,699.7183098591548
21991,699.7183098591548
21992,699.7183098591548
21993,699.7183098591548
21994,699.7183098591548
21995,699.7183098591548
21996,699.7183098591548
21997,699.7183098591548
21998,699.7183098591548
21999,699.7183098591548
22000,699.7183098591548
22001,699.7183098591548
22002,699.7183098591548
22003,699.7183098591548
22004,1440.7814407814406
22005,1440.7814407814406
22006,1440.7814407814406
22007,1440.7814407814406
22008,1440.7814407814406
22009,1440.7814407814406
22010,1440.7814407814406
22011,1440.7814407814406
22012,1440.7814407814406
22013,1440.7814407814406
22014,1440.7814407814406
22015,1440.7814407814406
22016,1440.7814407814406
22017,1440.7814407814406
22018,1440.7814407814406
22019,1440.7814407814406
22020,1440.7814407814406
22021,1440.7814407814406
22022,1440.7814407814406
22023,1440.7814407814406
22024,1440.7814407814406
22025,1440.7814407814406
22026,1440.7814407814406
22027,1440.7814407814406
22028,1440.7814407814406
22029,1440.7814407814406
22030,1440.7814407814406
22031,1440.7814407814406
22032,1440.7814407814406
22033,1440.7814407814406
22034,1440.7814407814406
22035,1440.7814407814406
22036,1440.7814407814406
22037,1440.7814407814406
22038,1440.7814407814406
22039,1440.7814407814406
22040,1440.7814407814406
22041,1440.7814407814406
22042,1440.7814407814406
22043,1440.7814407814406
22044,1440.7814407814406
22045,1440.7814407814406
22046,1440.7814407814406
22047,1440.7814407814406
22048,1440.7814407814406
22049,1440.7814407814406
22050,1440.7814407814406
22051,1440.7814407814406
22052,1440.7814407814406
22053,1440.7814407814406
22054,1440.7814407814406
22055,1440.7814407814406
22056,1440.7814407814406
22057,1440.7814407814406
22058,1440.7814407814406
22059,1440.7814407814406
22060,1440.7814407814406
22061,1440.7814407814406
22062,1440.7814407814406
22063,1440.7814407814406
22064,1440.7814407814406
22065,1440.7814407814406
22066,1440.7814407814406
22067,1440.7814407814406
22068,1440.7814407814406
22069,1440.7814407814406
22070,1440.7814407814406
22071,1440.7814407814406
22072,1440.7814407814406
22073,1440.7814407814406
22074,1440.7814407814406
22075,1440.7814407814406
22076,1440.7814407814406
22077,1440.7814407814406
22078,1440.7814407814406
22079,1440.7814407814406
22080,1440.7814407814406
22081,1440.7814407814406
22082,1440.7814407814406
22083,1440.7814407814406
22084,1440.7814407814406
22085,1440.7814407814406
22086,1440.7814407814406
22087,1440.7814407814406
22088,1440.7814407814406
22089,1440.7814407814406
22090,1440.7814407814406
22091,1440.7814407814406
22092,1440.7814407814406
22093,1440.7814407814406
22094,1440.7814407814406
22095,261.25337754851387
22096,261.25337754851387
22097,261.25337754851387
22098,261.25337754851387
22099,261.25337754851387
22100,261.25337754851387
22101,261.25337754851387
22102,261.25337754851387
22103,261.25337754851387
22104,261.25337754851387
22105,261.25337754851387
22106,261.25337754851387
22107,261.25337754851387
22108,261.25337754851387
22109,261.25337754851387
22110,261.25337754851387
22111,261.25337754851387
22112,261.25337754851387
22113,261.25337754851387
22114,261.25337754851387
22115,261.25337754851387
22116,261.25337754851387
22117,261.25337754851387
22118,261.25337754851387
22119,261.25337754851387
22120,261.25337754851387
22121,261.25337754851387
22122,261.25337754851387
22123,261.25337754851387
22124,261.25337754851387
22125,261.25337754851387
22126,261.25337754851387
22127,261.25337754851387
22128,261.25337754851387
22129,261.25337754851387
22130,261.25337754851387
22131,261.25337754851387
22132,261.25337754851387
22133,261.25337754851387
22134,261.25337754851387
22135,261.25337754851387
22136,261.25337754851387
22137,261.25337754851387
22138,261.25337754851387
22139,261.25337754851387
22140,261.25337754851387
22141,261.25337754851387
22142,261.25337754851387
22143,261.25337754851387
22144,261.25337754851387
22145,261.25337754851387
22146,261.25337754851387
22147,261.25337754851387
22148,261.25337754851387
22149,261.25337754851387
22150,261.25337754851387
22151,261.25337754851387
22152,261.25337754851387
22153,261.25337754851387
22154,261.25337754851387
22155,261.25337754851387
22156,261.25337754851387
22157,261.25337754851387
22158,261.25337754851387
22159,261.25337754851387
22160,261.25337754851387
22161,261.25337754851387
22162,261.25337754851387
22163,261.25337754851387
22164,261.25337754851387
22165,261.25337754851387
22166,261.25337754851387
22167,261.25337754851387
22168,261.25337754851387
22169,261.25337754851387
22170,261.25337754851387
22171,261.25337754851387
22172,261.25337754851387
22173,261.25337754851387
22174,261.25337754851387
22175,261.25337754851387
22176,261.25337754851387
22177,261.25337754851387
22178,261.25337754851387
22179,261.25337754851387
22180,261.25337754851387
22181,261.25337754851387
22182,261.25337754851387
22183,261.25337754851387
22184,261.25337754851387
22185,261.25337754851387
22186,261.25337754851387
22187,2673.7967914438505
22188,2673.7967914438505
22189,2673.7967914438505
22190,2673.7967914438505
22191,2673.7967914438505
22192,2673.7967914438505
22193,2673.7967914438505
22194,2673.7967914438505
22195,2673.7967914438505
22196,2673.7967914438505
22197,2673.7967914438505
22198,2673.7967914438505
22199,2673.7967914438505
22200,2673.7967914438505
22201,2673.7967914438505
22202,2673.7967914438505
22203,2673.7967914438505
22204,2673.7967914438505
22205,2673.7967914438505
22206,2673.7967914438505
22207,2673.7967914438505
22208,2673.7967914438505
22209,2673.7967914438505
22210,2673.7967914438505
22211,2673.7967914438505
22212,2673.7967914438505
22213,2673.7967914438505
22214,2673.7967914438505
22215,2673.7967914438505
22216,2673.7967914438505
22217,2673.7967914438505
22218,2673.7967914438505
22219,2673.7967914438505
22220,2673.7967914438505
22221,2673.7967914438505
22222,2673.7967914438505
22223,2673.7967914438505
22224,2673.7967914438505
22225,2673.7967914438505
22226,2673.7967914438505
22227,2673.7967914438505
22228,2673.7967914438505
22229,2673.7967914438505
22230,2673.7967914438505
22231,2673.7967914438505
22232,2673.7967914438505
22233,2673.7967914438505
22234,2673.7967914438505
22235,2673.7967914438505
22236,2673.7967914438505
22237,2673.7967914438505
22238,2673.7967914438505
22239,2673.7967914438505
22240,2673.7967914438505
22241,2673.7967914438505
22242,2673.7967914438505
22243,2673.7967914438505
22244,2673.7967914438505
22245,2673.7967914438505
22246,2673.7967914438505
22247,2673.7967914438505
22248,2673.7967914438505
22249,2673.7967914438505
22250,2673.7967914438505
22251,2673.7967914438505
22252,2673.7967914438505
22253,2673.7967914438505
22254,2673.7967914438505
22255,2673.7967914438505
22256,2673.7967914438505
22257,2673.7967914438505
22258,2673.7967914438505
22259,2673.7967914438505
22260,2673.7967914438505
22261,2673.7967914438505
22262,2673.7967914438505
22263,2673.7967914438505
22264,2673.7967914438505
22265,2673.7967914438505
22266,2673.7967914438505
22267,2673.7967914438505
22268,2673.7967914438505
22269,2673.7967914438505
22270,2673.7967914438505
22271,2673.7967914438505
22272,2673.7967914438505
22273,2673.7967914438505
22274,2673.7967914438505
22275,2673.7967914438505
22276,2673.7967914438505
22277,2673.7967914438505
22278,2673.7967914438505
22279,1198.0444444444445
22280,1198.0444444444445
22281,1198.0444444444445
22282,1198.0444444444445
22283,1198.0444444444445
22284,1198.0444444444445
22285,1198.0444444444445
22286,1198.0444444444445
22287,1198.0444444444445
22288,1198.0444444444445
22289,1198.0444444444445
22290,1198.0444444444445
22291,1198.0444444444445
22292,1198.0444444444445
22293,1198.0444444444445
22294,1198.0444444444445
22295,1198.0444444444445
22296,1198.0444444444445
22297,1198.0444444444445
22298,1198.0444444444445
22299,1198.0444444444445
22300,1198.0444444444445
22301,1198.0444444444445
22302,1198.0444444444445
22303,1198.0444444444445
22304,1198.0444444444445
22305,1198.0444444444445
22306,1198.0444444444445
22307,1198.0444444444445
22308,1198.0444444444445
22309,1198.0444444444445
22310,1198.0444444444445
22311,1198.0444444444445
22312,1198.0444444444445
22313,1198.0444444444445
22314,1198.0444444444445
22315,1198.0444444444445
22316,1198.0444444444445
22317,1198.0444444444445
22318,1198.0444444444445
22319,1198.0444444444445
22320,1198.0444444444445
22321,1198.0444444444445
22322,1198.0444444444445
22323,1198.0444444444445
22324,1198.0444444444445
22325,1198.0444444444445
22326,1198.0444444444445
22327,1198.0444444444445
22328,1198.0444444444445
22329,1198.0444444444445
22330,1198.0444444444445
22331,1198.0444444444445
22332,1198.0444444444445
22333,1198.0444444444445
22334,1198.0444444444445
22335,1198.0444444444445
22336,1198.0444444444445
22337,1198.0444444444445
22338,1198.0444444444445
22339,1198.0444444444445
22340,1198.0444444444445
22341,1198.0444444444445
22342,1198.0444444444445
22343,1198.0444444444445
22344,1198.0444444444445
22345,1198.0444444444445
22346,1198.0444444444445
22347,1198.0444444444445
22348,1198.0444444444445
22349,1198.0444444444445
22350,1198.0444444444445
22351,1198.0444444444445
22352,1198.0444444444445
22353,1198.0444444444445
22354,1198.0444444444445
22355,1198.0444444444445
22356,1198.0444444444445
22357,1198.0444444444445
22358,1198.0444444444445
22359,1198.0444444444445
22360,1198.0444444444445
22361,1198.0444444444445
22362,1198.0444444444445
22363,1198.0444444444445
22364,1198.0444444444445
22365,1198.0444444444445
22366,1198.0444444444445
22367,1198.0444444444445
22368,1198.0444444444445
22369,840.4905674530247
22370,840.4905674530247
22371,840.4905674530247
22372,840.4905674530247
22373,840.4905674530247
22374,840.4905674530247
22375,840.4905674530247
22376,840.4905674530247
22377,840.4905674530247
22378,840.4905674530247
22379,840.4905674530247
22380,840.4905674530247
22381,840.4905674530247
22382,840.4905674530247
22383,840.4905674530247
22384,840.4905674530247
22385,840.4905674530247
22386,840.4905674530247
22387,840.4905674530247
22388,840.4905674530247
22389,840.4905674530247
22390,840.4905674530247
22391,840.4905674530247
22392,840.4905674530247
22393,840.4905674530247
22394,840.4905674530247
22395,840.4905674530247
22396,840.4905674530247
22397,840.4905674530247
22398,840.4905674530247
22399,840.4905674530247
22400,840.4905674530247
22401,840.4905674530247
22402,840.4905674530247
22403,840.4905674530247
22404,840.4905674530247
22405,840.4905674530247
22406,840.4905674530247
22407,840.4905674530247
22408,840.4905674530247
22409,840.4905674530247
22410,840.4905674530247
22411,840.4905674530247
22412,840.4905674530247
22413,840.4905674530247
22414,840.4905674530247
22415,840.4905674530247
22416,840.4905674530247
22417,840.4905674530247
22418,840.4905674530247
22419,840.4905674530247
22420,840.4905674530247
22421,840.4905674530247
22422,840.4905674530247
22423,840.4905674530247
22424,840.4905674530247
22425,840.4905674530247
22426,840.4905674530247
22427,840.4905674530247
22428,840.4905674530247
22429,840.4905674530247
22430,840.4905674530247
22431,840.4905674530247
22432,840.4905674530247
22433,840.4905674530247
22434,840.4905674530247
22435,840.4905674530247
22436,840.4905674530247
22437,840.4905674530247
22438,840.4905674530247
22439,840.4905674530247
22440,840.4905674530247
22441,840.4905674530247
22442,840.4905674530247
22443,840.4905674530247
22444,840.4905674530247
22445,840.4905674530247
22446,840.4905674530247
22447,840.4905674530247
22448,840.4905674530247
22449,840.4905674530247
22450,840.4905674530247
22451,840.4905674530247
22452,840.4905674530247
22453,840.4905674530247
22454,840.4905674530247
22455,840.4905674530247
22456,840.4905674530247
22457,840.4905674530247
22458,840.4905674530247
22459,840.4905674530247
22460,-117.18613584773878
22461,-117.18613584773878
22462,-117.18613584773878
22463,-117.18613584773878
22464,-117.18613584773878
22465,-117.18613584773878
22466,-117.18613584773878
22467,-117.18613584773878
22468,-117.18613584773878
22469,-117.18613584773878
22470,-117.18613584773878
22471,-117.18613584773878
22472,-117.18613584773878
22473,-117.18613584773878
22474,-117.18613584773878
22475,-117.18613584773878
22476,-117.18613584773878
22477,-117.18613584773878
22478,-117.18613584773878
22479,-117.18613584773878
22480,-117.18613584773878
22481,-117.18613584773878
22482,-117.18613584773878
22483,-117.18613584773878
22484,-117.18613584773878
22485,-117.18613584773878
22486,-117.18613584773878
22487,-117.18613584773878
22488,-117.18613584773878
22489,-117.18613584773878
22490,-117.18613584773878
22491,-117.18613584773878
22492,-117.18613584773878
22493,-117.18613584773878
22494,-117.18613584773878
22495,-117.18613584773878
22496,-117.18613584773878
22497,-117.18613584773878
22498,-117.18613584773878
22499,-117.18613584773878
22500,-117.18613584773878
22501,-117.18613584773878
22502,-117.18613584773878
22503,-117.18613584773878
22504,-117.18613584773878
22505,-117.18613584773878
22506,-117.18613584773878
22507,-117.18613584773878
22508,-117.18613584773878
22509,-117.18613584773878
22510,-117.18613584773878
22511,-117.18613584773878
22512,-117.18613584773878
22513,-117.18613584773878
22514,-117.18613584773878
22515,-117.18613584773878
22516,-117.18613584773878
22517,-117.18613584773878
22518,-117.18613584773878
22519,-117.18613584773878
22520,-117.18613584773878
22521,-117.18613584773878
22522,-117.18613584773878
22523,-117.18613584773878
22524,-117.18613584773878
22525,-117.18613584773878
22526,-117.18613584773878
22527,-117.18613584773878
22528,-117.18613584773878
22529,-117.18613584773878
22530,-117.18613584773878
22531,-117.18613584773878
22532,-117.18613584773878
22533,-117.18613584773878
22534,-117.18613584773878
22535,-117.18613584773878
22536,-117.18613584773878
22537,-117.18613584773878
22538,-117.18613584773878
22539,-117.18613584773878
22540,-117.18613584773878
22541,-117.18613584773878
22542,-117.18613584773878
22543,-117.18613584773878
22544,-117.18613584773878
22545,-117.18613584773878
22546,-117.18613584773878
22547,-117.18613584773878
22548,-117.18613584773878
22549,-117.18613584773878
22550,-117.18613584773878
22551,-117.18613584773878
22552,-1627.1186440677968
22553,-1627.1186440677968
22554,-1627.1186440677968
22555,-1627.1186440677968
22556,-1627.1186440677968
22557,-1627.1186440677968
22558,-1627.1186440677968
22559,-1627.1186440677968
22560,-1627.1186440677968
22561,-1627.1186440677968
22562,-1627.1186440677968
22563,-1627.1186440677968
22564,-1627.1186440677968
22565,-1627.1186440677968
22566,-1627.1186440677968
22567,-1627.1186440677968
22568,-1627.1186440677968
22569,-1627.1186440677968
22570,-1627.1186440677968
22571,-1627.1186440677968
22572,-1627.1186440677968
22573,-1627.1186440677968
22574,-1627.1186440677968
22575,-1627.1186440677968
22576,-1627.1186440677968
22577,-1627.1186440677968
22578,-1627.1186440677968
22579,-1627.1186440677968
22580,-1627.1186440677968
22581,-1627.1186440677968
22582,-1627.1186440677968
22583,-1627.1186440677968
