,PCE DEFM Index_ratio
11248,1128.5081240768095
11249,1128.5081240768095
11250,1128.5081240768095
11251,1128.5081240768095
11252,1128.5081240768095
11253,1128.5081240768095
11254,1128.5081240768095
11255,1128.5081240768095
11256,1128.5081240768095
11257,1128.5081240768095
11258,1128.5081240768095
11259,1128.5081240768095
11260,1128.5081240768095
11261,1128.5081240768095
11262,1128.5081240768095
11263,1128.5081240768095
11264,1128.5081240768095
11265,1128.5081240768095
11266,1128.5081240768095
11267,1128.5081240768095
11268,1128.5081240768095
11269,1128.5081240768095
11270,1128.5081240768095
11271,1128.5081240768095
11272,1128.5081240768095
11273,1128.5081240768095
11274,1128.5081240768095
11275,1128.5081240768095
11276,1128.5081240768095
11277,1128.5081240768095
11278,1128.5081240768095
11279,1128.5081240768095
11280,1128.5081240768095
11281,1128.5081240768095
11282,1128.5081240768095
11283,1128.5081240768095
11284,1128.5081240768095
11285,1128.5081240768095
11286,1128.5081240768095
11287,1128.5081240768095
11288,1128.5081240768095
11289,1128.5081240768095
11290,1128.5081240768095
11291,1128.5081240768095
11292,1128.5081240768095
11293,1128.5081240768095
11294,1128.5081240768095
11295,1128.5081240768095
11296,1128.5081240768095
11297,1128.5081240768095
11298,1128.5081240768095
11299,1128.5081240768095
11300,1128.5081240768095
11301,1128.5081240768095
11302,1128.5081240768095
11303,1128.5081240768095
11304,1128.5081240768095
11305,1128.5081240768095
11306,1128.5081240768095
11307,1128.5081240768095
11308,1128.5081240768095
11309,1128.5081240768095
11310,1128.5081240768095
11311,1128.5081240768095
11312,1128.5081240768095
11313,1128.5081240768095
11314,1128.5081240768095
11315,1128.5081240768095
11316,1128.5081240768095
11317,1128.5081240768095
11318,1128.5081240768095
11319,1128.5081240768095
11320,1128.5081240768095
11321,1128.5081240768095
11322,1039.6160558464226
11323,1039.6160558464226
11324,1039.6160558464226
11325,1039.6160558464226
11326,1039.6160558464226
11327,1039.6160558464226
11328,1039.6160558464226
11329,1039.6160558464226
11330,1039.6160558464226
11331,1039.6160558464226
11332,1039.6160558464226
11333,1039.6160558464226
11334,1039.6160558464226
11335,1039.6160558464226
11336,1039.6160558464226
11337,1039.6160558464226
11338,1039.6160558464226
11339,1039.6160558464226
11340,1039.6160558464226
11341,1039.6160558464226
11342,1039.6160558464226
11343,1039.6160558464226
11344,1039.6160558464226
11345,1039.6160558464226
11346,1039.6160558464226
11347,1039.6160558464226
11348,1039.6160558464226
11349,1039.6160558464226
11350,1039.6160558464226
11351,1039.6160558464226
11352,1039.6160558464226
11353,1039.6160558464226
11354,1039.6160558464226
11355,1039.6160558464226
11356,1039.6160558464226
11357,1039.6160558464226
11358,1039.6160558464226
11359,1039.6160558464226
11360,1039.6160558464226
11361,1039.6160558464226
11362,1039.6160558464226
11363,1039.6160558464226
11364,1039.6160558464226
11365,1039.6160558464226
11366,1039.6160558464226
11367,1039.6160558464226
11368,1039.6160558464226
11369,1039.6160558464226
11370,1039.6160558464226
11371,1039.6160558464226
11372,1039.6160558464226
11373,1039.6160558464226
11374,1039.6160558464226
11375,1039.6160558464226
11376,1039.6160558464226
11377,1039.6160558464226
11378,1039.6160558464226
11379,1039.6160558464226
11380,1039.6160558464226
11381,1039.6160558464226
11382,1039.6160558464226
11383,1039.6160558464226
11384,1039.6160558464226
11385,1039.6160558464226
11386,1039.6160558464226
11387,1039.6160558464226
11388,1039.6160558464226
11389,1039.6160558464226
11390,1039.6160558464226
11391,1039.6160558464226
11392,1039.6160558464226
11393,1039.6160558464226
11394,1039.6160558464226
11395,1039.6160558464226
11396,1039.6160558464226
11397,1039.6160558464226
11398,1039.6160558464226
11399,1039.6160558464226
11400,1039.6160558464226
11401,1039.6160558464226
11402,1039.6160558464226
11403,1039.6160558464226
11404,1039.6160558464226
11405,1039.6160558464226
11406,1039.6160558464226
11407,1039.6160558464226
11408,1039.6160558464226
11409,1039.6160558464226
11410,1039.6160558464226
11411,1039.6160558464226
11412,574.0591454877169
11413,574.0591454877169
11414,574.0591454877169
11415,574.0591454877169
11416,574.0591454877169
11417,574.0591454877169
11418,574.0591454877169
11419,574.0591454877169
11420,574.0591454877169
11421,574.0591454877169
11422,574.0591454877169
11423,574.0591454877169
11424,574.0591454877169
11425,574.0591454877169
11426,574.0591454877169
11427,574.0591454877169
11428,574.0591454877169
11429,574.0591454877169
11430,574.0591454877169
11431,574.0591454877169
11432,574.0591454877169
11433,574.0591454877169
11434,574.0591454877169
11435,574.0591454877169
11436,574.0591454877169
11437,574.0591454877169
11438,574.0591454877169
11439,574.0591454877169
11440,574.0591454877169
11441,574.0591454877169
11442,574.0591454877169
11443,574.0591454877169
11444,574.0591454877169
11445,574.0591454877169
11446,574.0591454877169
11447,574.0591454877169
11448,574.0591454877169
11449,574.0591454877169
11450,574.0591454877169
11451,574.0591454877169
11452,574.0591454877169
11453,574.0591454877169
11454,574.0591454877169
11455,574.0591454877169
11456,574.0591454877169
11457,574.0591454877169
11458,574.0591454877169
11459,574.0591454877169
11460,574.0591454877169
11461,574.0591454877169
11462,574.0591454877169
11463,574.0591454877169
11464,574.0591454877169
11465,574.0591454877169
11466,574.0591454877169
11467,574.0591454877169
11468,574.0591454877169
11469,574.0591454877169
11470,574.0591454877169
11471,574.0591454877169
11472,574.0591454877169
11473,574.0591454877169
11474,574.0591454877169
11475,574.0591454877169
11476,574.0591454877169
11477,574.0591454877169
11478,574.0591454877169
11479,574.0591454877169
11480,574.0591454877169
11481,574.0591454877169
11482,574.0591454877169
11483,574.0591454877169
11484,574.0591454877169
11485,574.0591454877169
11486,574.0591454877169
11487,574.0591454877169
11488,574.0591454877169
11489,574.0591454877169
11490,574.0591454877169
11491,574.0591454877169
11492,574.0591454877169
11493,574.0591454877169
11494,574.0591454877169
11495,574.0591454877169
11496,574.0591454877169
11497,574.0591454877169
11498,574.0591454877169
11499,574.0591454877169
11500,574.0591454877169
11501,574.0591454877169
11502,574.0591454877169
11503,1079.0513833992093
11504,1079.0513833992093
11505,1079.0513833992093
11506,1079.0513833992093
11507,1079.0513833992093
11508,1079.0513833992093
11509,1079.0513833992093
11510,1079.0513833992093
11511,1079.0513833992093
11512,1079.0513833992093
11513,1079.0513833992093
11514,1079.0513833992093
11515,1079.0513833992093
11516,1079.0513833992093
11517,1079.0513833992093
11518,1079.0513833992093
11519,1079.0513833992093
11520,1079.0513833992093
11521,1079.0513833992093
11522,1079.0513833992093
11523,1079.0513833992093
11524,1079.0513833992093
11525,1079.0513833992093
11526,1079.0513833992093
11527,1079.0513833992093
11528,1079.0513833992093
11529,1079.0513833992093
11530,1079.0513833992093
11531,1079.0513833992093
11532,1079.0513833992093
11533,1079.0513833992093
11534,1079.0513833992093
11535,1079.0513833992093
11536,1079.0513833992093
11537,1079.0513833992093
11538,1079.0513833992093
11539,1079.0513833992093
11540,1079.0513833992093
11541,1079.0513833992093
11542,1079.0513833992093
11543,1079.0513833992093
11544,1079.0513833992093
11545,1079.0513833992093
11546,1079.0513833992093
11547,1079.0513833992093
11548,1079.0513833992093
11549,1079.0513833992093
11550,1079.0513833992093
11551,1079.0513833992093
11552,1079.0513833992093
11553,1079.0513833992093
11554,1079.0513833992093
11555,1079.0513833992093
11556,1079.0513833992093
11557,1079.0513833992093
11558,1079.0513833992093
11559,1079.0513833992093
11560,1079.0513833992093
11561,1079.0513833992093
11562,1079.0513833992093
11563,1079.0513833992093
11564,1079.0513833992093
11565,1079.0513833992093
11566,1079.0513833992093
11567,1079.0513833992093
11568,1079.0513833992093
11569,1079.0513833992093
11570,1079.0513833992093
11571,1079.0513833992093
11572,1079.0513833992093
11573,1079.0513833992093
11574,1079.0513833992093
11575,1079.0513833992093
11576,1079.0513833992093
11577,1079.0513833992093
11578,1079.0513833992093
11579,1079.0513833992093
11580,1079.0513833992093
11581,1079.0513833992093
11582,1079.0513833992093
11583,1079.0513833992093
11584,1079.0513833992093
11585,1079.0513833992093
11586,1079.0513833992093
11587,1079.0513833992093
11588,1079.0513833992093
11589,1079.0513833992093
11590,1079.0513833992093
11591,1079.0513833992093
11592,1079.0513833992093
11593,1079.0513833992093
11594,1079.0513833992093
11595,991.8699186991871
11596,991.8699186991871
11597,991.8699186991871
11598,991.8699186991871
11599,991.8699186991871
11600,991.8699186991871
11601,991.8699186991871
11602,991.8699186991871
11603,991.8699186991871
11604,991.8699186991871
11605,991.8699186991871
11606,991.8699186991871
11607,991.8699186991871
11608,991.8699186991871
11609,991.8699186991871
11610,991.8699186991871
11611,991.8699186991871
11612,991.8699186991871
11613,991.8699186991871
11614,991.8699186991871
11615,991.8699186991871
11616,991.8699186991871
11617,991.8699186991871
11618,991.8699186991871
11619,991.8699186991871
11620,991.8699186991871
11621,991.8699186991871
11622,991.8699186991871
11623,991.8699186991871
11624,991.8699186991871
11625,991.8699186991871
11626,991.8699186991871
11627,991.8699186991871
11628,991.8699186991871
11629,991.8699186991871
11630,991.8699186991871
11631,991.8699186991871
11632,991.8699186991871
11633,991.8699186991871
11634,991.8699186991871
11635,991.8699186991871
11636,991.8699186991871
11637,991.8699186991871
11638,991.8699186991871
11639,991.8699186991871
11640,991.8699186991871
11641,991.8699186991871
11642,991.8699186991871
11643,991.8699186991871
11644,991.8699186991871
11645,991.8699186991871
11646,991.8699186991871
11647,991.8699186991871
11648,991.8699186991871
11649,991.8699186991871
11650,991.8699186991871
11651,991.8699186991871
11652,991.8699186991871
11653,991.8699186991871
11654,991.8699186991871
11655,991.8699186991871
11656,991.8699186991871
11657,991.8699186991871
11658,991.8699186991871
11659,991.8699186991871
11660,991.8699186991871
11661,991.8699186991871
11662,991.8699186991871
11663,991.8699186991871
11664,991.8699186991871
11665,991.8699186991871
11666,991.8699186991871
11667,991.8699186991871
11668,991.8699186991871
11669,991.8699186991871
11670,991.8699186991871
11671,991.8699186991871
11672,991.8699186991871
11673,991.8699186991871
11674,991.8699186991871
11675,991.8699186991871
11676,991.8699186991871
11677,991.8699186991871
11678,991.8699186991871
11679,991.8699186991871
11680,991.8699186991871
11681,991.8699186991871
11682,991.8699186991871
11683,991.8699186991871
11684,991.8699186991871
11685,991.8699186991871
11686,991.8699186991871
11687,741.5300546448087
11688,741.5300546448087
11689,741.5300546448087
11690,741.5300546448087
11691,741.5300546448087
11692,741.5300546448087
11693,741.5300546448087
11694,741.5300546448087
11695,741.5300546448087
11696,741.5300546448087
11697,741.5300546448087
11698,741.5300546448087
11699,741.5300546448087
11700,741.5300546448087
11701,741.5300546448087
11702,741.5300546448087
11703,741.5300546448087
11704,741.5300546448087
11705,741.5300546448087
11706,741.5300546448087
11707,741.5300546448087
11708,741.5300546448087
11709,741.5300546448087
11710,741.5300546448087
11711,741.5300546448087
11712,741.5300546448087
11713,741.5300546448087
11714,741.5300546448087
11715,741.5300546448087
11716,741.5300546448087
11717,741.5300546448087
11718,741.5300546448087
11719,741.5300546448087
11720,741.5300546448087
11721,741.5300546448087
11722,741.5300546448087
11723,741.5300546448087
11724,741.5300546448087
11725,741.5300546448087
11726,741.5300546448087
11727,741.5300546448087
11728,741.5300546448087
11729,741.5300546448087
11730,741.5300546448087
11731,741.5300546448087
11732,741.5300546448087
11733,741.5300546448087
11734,741.5300546448087
11735,741.5300546448087
11736,741.5300546448087
11737,741.5300546448087
11738,741.5300546448087
11739,741.5300546448087
11740,741.5300546448087
11741,741.5300546448087
11742,741.5300546448087
11743,741.5300546448087
11744,741.5300546448087
11745,741.5300546448087
11746,741.5300546448087
11747,741.5300546448087
11748,741.5300546448087
11749,741.5300546448087
11750,741.5300546448087
11751,741.5300546448087
11752,741.5300546448087
11753,741.5300546448087
11754,741.5300546448087
11755,741.5300546448087
11756,741.5300546448087
11757,741.5300546448087
11758,741.5300546448087
11759,741.5300546448087
11760,741.5300546448087
11761,741.5300546448087
11762,741.5300546448087
11763,741.5300546448087
11764,741.5300546448087
11765,741.5300546448087
11766,741.5300546448087
11767,741.5300546448087
11768,741.5300546448087
11769,741.5300546448087
11770,741.5300546448087
11771,741.5300546448087
11772,741.5300546448087
11773,741.5300546448087
11774,741.5300546448087
11775,741.5300546448087
11776,741.5300546448087
11777,852.1139877072084
11778,852.1139877072084
11779,852.1139877072084
11780,852.1139877072084
11781,852.1139877072084
11782,852.1139877072084
11783,852.1139877072084
11784,852.1139877072084
11785,852.1139877072084
11786,852.1139877072084
11787,852.1139877072084
11788,852.1139877072084
11789,852.1139877072084
11790,852.1139877072084
11791,852.1139877072084
11792,852.1139877072084
11793,852.1139877072084
11794,852.1139877072084
11795,852.1139877072084
11796,852.1139877072084
11797,852.1139877072084
11798,852.1139877072084
11799,852.1139877072084
11800,852.1139877072084
11801,852.1139877072084
11802,852.1139877072084
11803,852.1139877072084
11804,852.1139877072084
11805,852.1139877072084
11806,852.1139877072084
11807,852.1139877072084
11808,852.1139877072084
11809,852.1139877072084
11810,852.1139877072084
11811,852.1139877072084
11812,852.1139877072084
11813,852.1139877072084
11814,852.1139877072084
11815,852.1139877072084
11816,852.1139877072084
11817,852.1139877072084
11818,852.1139877072084
11819,852.1139877072084
11820,852.1139877072084
11821,852.1139877072084
11822,852.1139877072084
11823,852.1139877072084
11824,852.1139877072084
11825,852.1139877072084
11826,852.1139877072084
11827,852.1139877072084
11828,852.1139877072084
11829,852.1139877072084
11830,852.1139877072084
11831,852.1139877072084
11832,852.1139877072084
11833,852.1139877072084
11834,852.1139877072084
11835,852.1139877072084
11836,852.1139877072084
11837,852.1139877072084
11838,852.1139877072084
11839,852.1139877072084
11840,852.1139877072084
11841,852.1139877072084
11842,852.1139877072084
11843,852.1139877072084
11844,852.1139877072084
11845,852.1139877072084
11846,852.1139877072084
11847,852.1139877072084
11848,852.1139877072084
11849,852.1139877072084
11850,852.1139877072084
11851,852.1139877072084
11852,852.1139877072084
11853,852.1139877072084
11854,852.1139877072084
11855,852.1139877072084
11856,852.1139877072084
11857,852.1139877072084
11858,852.1139877072084
11859,852.1139877072084
11860,852.1139877072084
11861,852.1139877072084
11862,852.1139877072084
11863,852.1139877072084
11864,852.1139877072084
11865,852.1139877072084
11866,852.1139877072084
11867,852.1139877072084
11868,1585.8517462580176
11869,1585.8517462580176
11870,1585.8517462580176
11871,1585.8517462580176
11872,1585.8517462580176
11873,1585.8517462580176
