,DGNOXTCH Index_ratio
22047,1395.2986457078114
22048,1395.2986457078114
22049,1395.2986457078114
22050,1395.2986457078114
22051,1395.2986457078114
22052,1395.2986457078114
22053,1395.2986457078114
22054,1395.2986457078114
22055,1395.2986457078114
22056,1395.2986457078114
22057,1395.2986457078114
22058,1395.2986457078114
22059,1395.2986457078114
22060,1395.2986457078114
22061,1395.2986457078114
22062,1395.2986457078114
22063,1395.2986457078114
22064,1395.2986457078114
22065,1395.2986457078114
22066,1395.2986457078114
22067,1395.2986457078114
22068,1395.2986457078114
22069,1395.2986457078114
22070,1395.2986457078114
22071,1395.2986457078114
22072,1395.2986457078114
22073,1395.2986457078114
22074,1395.2986457078114
22075,1395.2986457078114
22076,1395.2986457078114
22077,1395.2986457078114
22078,1395.2986457078114
22079,1395.2986457078114
22080,1395.2986457078114
22081,1395.2986457078114
22082,1395.2986457078114
22083,1395.2986457078114
22084,1395.2986457078114
22085,1395.2986457078114
22086,1395.2986457078114
22087,1395.2986457078114
22088,1395.2986457078114
22089,1395.2986457078114
22090,1395.2986457078114
22091,1395.2986457078114
22092,1395.2986457078114
22093,1395.2986457078114
22094,1395.2986457078114
22095,290.3132250580045
22096,290.3132250580045
22097,290.3132250580045
22098,290.3132250580045
22099,290.3132250580045
22100,290.3132250580045
22101,290.3132250580045
22102,290.3132250580045
22103,290.3132250580045
22104,290.3132250580045
22105,290.3132250580045
22106,290.3132250580045
22107,290.3132250580045
22108,290.3132250580045
22109,290.3132250580045
22110,290.3132250580045
22111,290.3132250580045
22112,290.3132250580045
22113,290.3132250580045
22114,290.3132250580045
22115,290.3132250580045
22116,290.3132250580045
22117,290.3132250580045
22118,290.3132250580045
22119,290.3132250580045
22120,290.3132250580045
22121,290.3132250580045
22122,290.3132250580045
22123,290.3132250580045
22124,290.3132250580045
22125,290.3132250580045
22126,290.3132250580045
22127,290.3132250580045
22128,290.3132250580045
22129,290.3132250580045
22130,290.3132250580045
22131,290.3132250580045
22132,290.3132250580045
22133,290.3132250580045
22134,290.3132250580045
22135,290.3132250580045
22136,290.3132250580045
22137,290.3132250580045
22138,290.3132250580045
22139,290.3132250580045
22140,290.3132250580045
22141,290.3132250580045
22142,290.3132250580045
22143,290.3132250580045
22144,290.3132250580045
22145,290.3132250580045
22146,290.3132250580045
22147,290.3132250580045
22148,290.3132250580045
22149,290.3132250580045
22150,290.3132250580045
22151,290.3132250580045
22152,290.3132250580045
22153,290.3132250580045
22154,290.3132250580045
22155,290.3132250580045
22156,290.3132250580045
22157,290.3132250580045
22158,290.3132250580045
22159,290.3132250580045
22160,290.3132250580045
22161,290.3132250580045
22162,290.3132250580045
22163,290.3132250580045
22164,290.3132250580045
22165,290.3132250580045
22166,290.3132250580045
22167,290.3132250580045
22168,290.3132250580045
22169,290.3132250580045
22170,290.3132250580045
22171,290.3132250580045
22172,290.3132250580045
22173,290.3132250580045
22174,290.3132250580045
22175,290.3132250580045
22176,290.3132250580045
22177,290.3132250580045
22178,290.3132250580045
22179,290.3132250580045
22180,290.3132250580045
22181,290.3132250580045
22182,290.3132250580045
22183,290.3132250580045
22184,290.3132250580045
22185,290.3132250580045
22186,290.3132250580045
22187,2098.8142292490134
22188,2098.8142292490134
22189,2098.8142292490134
22190,2098.8142292490134
22191,2098.8142292490134
22192,2098.8142292490134
22193,2098.8142292490134
22194,2098.8142292490134
22195,2098.8142292490134
22196,2098.8142292490134
22197,2098.8142292490134
22198,2098.8142292490134
22199,2098.8142292490134
22200,2098.8142292490134
22201,2098.8142292490134
22202,2098.8142292490134
22203,2098.8142292490134
22204,2098.8142292490134
22205,2098.8142292490134
22206,2098.8142292490134
22207,2098.8142292490134
22208,2098.8142292490134
22209,2098.8142292490134
22210,2098.8142292490134
22211,2098.8142292490134
22212,2098.8142292490134
22213,2098.8142292490134
22214,2098.8142292490134
22215,2098.8142292490134
22216,2098.8142292490134
22217,2098.8142292490134
22218,2098.8142292490134
22219,2098.8142292490134
22220,2098.8142292490134
22221,2098.8142292490134
22222,2098.8142292490134
22223,2098.8142292490134
22224,2098.8142292490134
22225,2098.8142292490134
22226,2098.8142292490134
22227,2098.8142292490134
22228,2098.8142292490134
22229,2098.8142292490134
22230,2098.8142292490134
22231,2098.8142292490134
22232,2098.8142292490134
22233,2098.8142292490134
22234,2098.8142292490134
22235,2098.8142292490134
22236,2098.8142292490134
22237,2098.8142292490134
22238,2098.8142292490134
22239,2098.8142292490134
22240,2098.8142292490134
22241,2098.8142292490134
22242,2098.8142292490134
22243,2098.8142292490134
22244,2098.8142292490134
22245,2098.8142292490134
22246,2098.8142292490134
22247,2098.8142292490134
22248,2098.8142292490134
22249,2098.8142292490134
22250,2098.8142292490134
22251,2098.8142292490134
22252,2098.8142292490134
22253,2098.8142292490134
22254,2098.8142292490134
22255,2098.8142292490134
22256,2098.8142292490134
22257,2098.8142292490134
22258,2098.8142292490134
22259,2098.8142292490134
22260,2098.8142292490134
22261,2098.8142292490134
22262,2098.8142292490134
22263,2098.8142292490134
22264,2098.8142292490134
22265,2098.8142292490134
22266,2098.8142292490134
22267,2098.8142292490134
22268,2098.8142292490134
22269,2098.8142292490134
22270,2098.8142292490134
22271,2098.8142292490134
22272,2098.8142292490134
22273,2098.8142292490134
22274,2098.8142292490134
22275,2098.8142292490134
22276,2098.8142292490134
22277,2098.8142292490134
22278,2098.8142292490134
22279,-257.9619167189788
22280,-257.9619167189788
22281,-257.9619167189788
22282,-257.9619167189788
22283,-257.9619167189788
22284,-257.9619167189788
22285,-257.9619167189788
22286,-257.9619167189788
22287,-257.9619167189788
22288,-257.9619167189788
22289,-257.9619167189788
22290,-257.9619167189788
22291,-257.9619167189788
22292,-257.9619167189788
22293,-257.9619167189788
22294,-257.9619167189788
22295,-257.9619167189788
22296,-257.9619167189788
22297,-257.9619167189788
22298,-257.9619167189788
22299,-257.9619167189788
22300,-257.9619167189788
22301,-257.9619167189788
22302,-257.9619167189788
22303,-257.9619167189788
22304,-257.9619167189788
22305,-257.9619167189788
22306,-257.9619167189788
22307,-257.9619167189788
22308,-257.9619167189788
22309,-257.9619167189788
22310,-257.9619167189788
22311,-257.9619167189788
22312,-257.9619167189788
22313,-257.9619167189788
22314,-257.9619167189788
22315,-257.9619167189788
22316,-257.9619167189788
22317,-257.9619167189788
22318,-257.9619167189788
22319,-257.9619167189788
22320,-257.9619167189788
22321,-257.9619167189788
22322,-257.9619167189788
22323,-257.9619167189788
22324,-257.9619167189788
22325,-257.9619167189788
22326,-257.9619167189788
22327,-257.9619167189788
22328,-257.9619167189788
22329,-257.9619167189788
22330,-257.9619167189788
22331,-257.9619167189788
22332,-257.9619167189788
22333,-257.9619167189788
22334,-257.9619167189788
22335,-257.9619167189788
22336,-257.9619167189788
22337,-257.9619167189788
22338,-257.9619167189788
22339,-257.9619167189788
22340,-257.9619167189788
22341,-257.9619167189788
22342,-257.9619167189788
22343,-257.9619167189788
22344,-257.9619167189788
22345,-257.9619167189788
22346,-257.9619167189788
22347,-257.9619167189788
22348,-257.9619167189788
22349,-257.9619167189788
22350,-257.9619167189788
22351,-257.9619167189788
22352,-257.9619167189788
22353,-257.9619167189788
22354,-257.9619167189788
22355,-257.9619167189788
22356,-257.9619167189788
22357,-257.9619167189788
22358,-257.9619167189788
22359,-257.9619167189788
22360,-257.9619167189788
22361,-257.9619167189788
22362,-257.9619167189788
22363,-257.9619167189788
22364,-257.9619167189788
22365,-257.9619167189788
22366,-257.9619167189788
22367,-257.9619167189788
22368,-257.9619167189788
22369,-4004.0183696900112
22370,-4004.0183696900112
22371,-4004.0183696900112
22372,-4004.0183696900112
22373,-4004.0183696900112
22374,-4004.0183696900112
22375,-4004.0183696900112
22376,-4004.0183696900112
22377,-4004.0183696900112
22378,-4004.0183696900112
22379,-4004.0183696900112
22380,-4004.0183696900112
22381,-4004.0183696900112
22382,-4004.0183696900112
22383,-4004.0183696900112
22384,-4004.0183696900112
22385,-4004.0183696900112
22386,-4004.0183696900112
22387,-4004.0183696900112
22388,-4004.0183696900112
22389,-4004.0183696900112
22390,-4004.0183696900112
22391,-4004.0183696900112
22392,-4004.0183696900112
22393,-4004.0183696900112
22394,-4004.0183696900112
22395,-4004.0183696900112
22396,-4004.0183696900112
22397,-4004.0183696900112
22398,-4004.0183696900112
22399,-4004.0183696900112
22400,-4004.0183696900112
22401,-4004.0183696900112
22402,-4004.0183696900112
22403,-4004.0183696900112
22404,-4004.0183696900112
22405,-4004.0183696900112
22406,-4004.0183696900112
22407,-4004.0183696900112
22408,-4004.0183696900112
22409,-4004.0183696900112
22410,-4004.0183696900112
22411,-4004.0183696900112
22412,-4004.0183696900112
22413,-4004.0183696900112
22414,-4004.0183696900112
22415,-4004.0183696900112
22416,-4004.0183696900112
22417,-4004.0183696900112
22418,-4004.0183696900112
22419,-4004.0183696900112
22420,-4004.0183696900112
22421,-4004.0183696900112
22422,-4004.0183696900112
22423,-4004.0183696900112
22424,-4004.0183696900112
22425,-4004.0183696900112
22426,-4004.0183696900112
22427,-4004.0183696900112
22428,-4004.0183696900112
22429,-4004.0183696900112
22430,-4004.0183696900112
22431,-4004.0183696900112
22432,-4004.0183696900112
22433,-4004.0183696900112
22434,-4004.0183696900112
22435,-4004.0183696900112
22436,-4004.0183696900112
22437,-4004.0183696900112
22438,-4004.0183696900112
22439,-4004.0183696900112
22440,-4004.0183696900112
22441,-4004.0183696900112
22442,-4004.0183696900112
22443,-4004.0183696900112
22444,-4004.0183696900112
22445,-4004.0183696900112
22446,-4004.0183696900112
22447,-4004.0183696900112
22448,-4004.0183696900112
22449,-4004.0183696900112
22450,-4004.0183696900112
22451,-4004.0183696900112
22452,-4004.0183696900112
22453,-4004.0183696900112
22454,-4004.0183696900112
22455,-4004.0183696900112
22456,-4004.0183696900112
22457,-4004.0183696900112
22458,-4004.0183696900112
22459,-4004.0183696900112
22460,361.92145862552593
22461,361.92145862552593
22462,361.92145862552593
22463,361.92145862552593
22464,361.92145862552593
22465,361.92145862552593
22466,361.92145862552593
22467,361.92145862552593
22468,361.92145862552593
22469,361.92145862552593
22470,361.92145862552593
22471,361.92145862552593
22472,361.92145862552593
22473,361.92145862552593
22474,361.92145862552593
22475,361.92145862552593
22476,361.92145862552593
22477,361.92145862552593
22478,361.92145862552593
22479,361.92145862552593
22480,361.92145862552593
22481,361.92145862552593
22482,361.92145862552593
22483,361.92145862552593
22484,361.92145862552593
22485,361.92145862552593
22486,361.92145862552593
22487,361.92145862552593
22488,361.92145862552593
22489,361.92145862552593
22490,361.92145862552593
22491,361.92145862552593
22492,361.92145862552593
22493,361.92145862552593
22494,361.92145862552593
22495,361.92145862552593
22496,361.92145862552593
22497,361.92145862552593
22498,361.92145862552593
22499,361.92145862552593
22500,361.92145862552593
22501,361.92145862552593
22502,361.92145862552593
22503,361.92145862552593
22504,361.92145862552593
22505,361.92145862552593
22506,361.92145862552593
22507,361.92145862552593
22508,361.92145862552593
22509,361.92145862552593
22510,361.92145862552593
22511,361.92145862552593
22512,361.92145862552593
22513,361.92145862552593
22514,361.92145862552593
22515,361.92145862552593
22516,361.92145862552593
22517,361.92145862552593
22518,361.92145862552593
22519,361.92145862552593
22520,361.92145862552593
22521,361.92145862552593
22522,361.92145862552593
22523,361.92145862552593
22524,361.92145862552593
22525,361.92145862552593
22526,361.92145862552593
22527,361.92145862552593
22528,361.92145862552593
22529,361.92145862552593
22530,361.92145862552593
22531,361.92145862552593
22532,361.92145862552593
22533,361.92145862552593
22534,361.92145862552593
22535,361.92145862552593
22536,361.92145862552593
22537,361.92145862552593
22538,361.92145862552593
22539,361.92145862552593
22540,361.92145862552593
22541,361.92145862552593
22542,361.92145862552593
22543,361.92145862552593
22544,361.92145862552593
22545,361.92145862552593
22546,361.92145862552593
22547,361.92145862552593
22548,361.92145862552593
22549,361.92145862552593
22550,361.92145862552593
22551,361.92145862552593
22552,1808.5642317380364
22553,1808.5642317380364
22554,1808.5642317380364
22555,1808.5642317380364
22556,1808.5642317380364
22557,1808.5642317380364
22558,1808.5642317380364
22559,1808.5642317380364
22560,1808.5642317380364
22561,1808.5642317380364
22562,1808.5642317380364
22563,1808.5642317380364
22564,1808.5642317380364
22565,1808.5642317380364
22566,1808.5642317380364
22567,1808.5642317380364
22568,1808.5642317380364
22569,1808.5642317380364
22570,1808.5642317380364
22571,1808.5642317380364
22572,1808.5642317380364
22573,1808.5642317380364
22574,1808.5642317380364
22575,1808.5642317380364
22576,1808.5642317380364
22577,1808.5642317380364
22578,1808.5642317380364
22579,1808.5642317380364
22580,1808.5642317380364
22581,1808.5642317380364
22582,1808.5642317380364
22583,1808.5642317380364
22584,1808.5642317380364
22585,1808.5642317380364
22586,1808.5642317380364
22587,1808.5642317380364
22588,1808.5642317380364
22589,1808.5642317380364
22590,1808.5642317380364
22591,1808.5642317380364
22592,1808.5642317380364
22593,1808.5642317380364
22594,1808.5642317380364
22595,1808.5642317380364
22596,1808.5642317380364
22597,1808.5642317380364
22598,1808.5642317380364
22599,1808.5642317380364
22600,1808.5642317380364
22601,1808.5642317380364
22602,1808.5642317380364
22603,1808.5642317380364
22604,1808.5642317380364
22605,1808.5642317380364
22606,1808.5642317380364
22607,1808.5642317380364
22608,1808.5642317380364
22609,1808.5642317380364
22610,1808.5642317380364
22611,1808.5642317380364
22612,1808.5642317380364
22613,1808.5642317380364
22614,1808.5642317380364
22615,1808.5642317380364
22616,1808.5642317380364
22617,1808.5642317380364
22618,1808.5642317380364
22619,1808.5642317380364
22620,1808.5642317380364
22621,1808.5642317380364
22622,1808.5642317380364
22623,1808.5642317380364
22624,1808.5642317380364
22625,1808.5642317380364
22626,1808.5642317380364
22627,1808.5642317380364
22628,1808.5642317380364
22629,1808.5642317380364
22630,1808.5642317380364
22631,1808.5642317380364
22632,1808.5642317380364
22633,1808.5642317380364
22634,1808.5642317380364
22635,1808.5642317380364
22636,1808.5642317380364
22637,1808.5642317380364
22638,1808.5642317380364
22639,1808.5642317380364
22640,1808.5642317380364
22641,1808.5642317380364
22642,1808.5642317380364
22643,1808.5642317380364
22644,528.0235085249013
22645,528.0235085249013
22646,528.0235085249013
22647,528.0235085249013
22648,528.0235085249013
22649,528.0235085249013
22650,528.0235085249013
22651,528.0235085249013
22652,528.0235085249013
22653,528.0235085249013
22654,528.0235085249013
22655,528.0235085249013
22656,528.0235085249013
22657,528.0235085249013
22658,528.0235085249013
22659,528.0235085249013
22660,528.0235085249013
22661,528.0235085249013
22662,528.0235085249013
22663,528.0235085249013
22664,528.0235085249013
22665,528.0235085249013
22666,528.0235085249013
22667,528.0235085249013
22668,528.0235085249013
22669,528.0235085249013
22670,528.0235085249013
22671,528.0235085249013
22672,528.0235085249013
22673,528.0235085249013
22674,528.0235085249013
22675,528.0235085249013
22676,528.0235085249013
22677,528.0235085249013
22678,528.0235085249013
22679,528.0235085249013
22680,528.0235085249013
22681,528.0235085249013
22682,528.0235085249013
22683,528.0235085249013
22684,528.0235085249013
22685,528.0235085249013
22686,528.0235085249013
22687,528.0235085249013
22688,528.0235085249013
22689,528.0235085249013
22690,528.0235085249013
22691,528.0235085249013
22692,528.0235085249013
22693,528.0235085249013
22694,528.0235085249013
22695,528.0235085249013
22696,528.0235085249013
22697,528.0235085249013
22698,528.0235085249013
22699,528.0235085249013
22700,528.0235085249013
22701,528.0235085249013
22702,528.0235085249013
22703,528.0235085249013
22704,528.0235085249013
22705,528.0235085249013
22706,528.0235085249013
22707,528.0235085249013
22708,528.0235085249013
22709,528.0235085249013
22710,528.0235085249013
22711,528.0235085249013
22712,528.0235085249013
22713,528.0235085249013
22714,528.0235085249013
22715,528.0235085249013
22716,528.0235085249013
22717,528.0235085249013
22718,528.0235085249013
22719,528.0235085249013
22720,528.0235085249013
22721,528.0235085249013
22722,528.0235085249013
22723,528.0235085249013
22724,528.0235085249013
22725,528.0235085249013
22726,528.0235085249013
22727,528.0235085249013
22728,528.0235085249013
22729,528.0235085249013
22730,528.0235085249013
22731,528.0235085249013
22732,528.0235085249013
22733,528.0235085249013
22734,528.0235085249013
22735,-1783.9999999999995
22736,-1783.9999999999995
22737,-1783.9999999999995
22738,-1783.9999999999995
22739,-1783.9999999999995
22740,-1783.9999999999995
22741,-1783.9999999999995
22742,-1783.9999999999995
22743,-1783.9999999999995
22744,-1783.9999999999995
22745,-1783.9999999999995
22746,-1783.9999999999995
22747,-1783.9999999999995
22748,-1783.9999999999995
22749,-1783.9999999999995
22750,-1783.9999999999995
22751,-1783.9999999999995
22752,-1783.9999999999995
22753,-1783.9999999999995
22754,-1783.9999999999995
22755,-1783.9999999999995
22756,-1783.9999999999995
22757,-1783.9999999999995
22758,-1783.9999999999995
22759,-1783.9999999999995
22760,-1783.9999999999995
22761,-1783.9999999999995
22762,-1783.9999999999995
22763,-1783.9999999999995
22764,-1783.9999999999995
22765,-1783.9999999999995
22766,-1783.9999999999995
22767,-1783.9999999999995
22768,-1783.9999999999995
22769,-1783.9999999999995
22770,-1783.9999999999995
22771,-1783.9999999999995
22772,-1783.9999999999995
22773,-1783.9999999999995
22774,-1783.9999999999995
22775,-1783.9999999999995
22776,-1783.9999999999995
22777,-1783.9999999999995
22778,-1783.9999999999995
22779,-1783.9999999999995
22780,-1783.9999999999995
22781,-1783.9999999999995
22782,-1783.9999999999995
22783,-1783.9999999999995
22784,-1783.9999999999995
22785,-1783.9999999999995
22786,-1783.9999999999995
22787,-1783.9999999999995
22788,-1783.9999999999995
22789,-1783.9999999999995
22790,-1783.9999999999995
22791,-1783.9999999999995
22792,-1783.9999999999995
22793,-1783.9999999999995
22794,-1783.9999999999995
22795,-1783.9999999999995
22796,-1783.9999999999995
22797,-1783.9999999999995
22798,-1783.9999999999995
22799,-1783.9999999999995
22800,-1783.9999999999995
22801,-1783.9999999999995
22802,-1783.9999999999995
22803,-1783.9999999999995
22804,-1783.9999999999995
22805,-1783.9999999999995
22806,-1783.9999999999995
22807,-1783.9999999999995
22808,-1783.9999999999995
22809,-1783.9999999999995
22810,-1783.9999999999995
22811,-1783.9999999999995
22812,-1783.9999999999995
22813,-1783.9999999999995
22814,-1783.9999999999995
22815,-1783.9999999999995
22816,-1783.9999999999995
22817,-1783.9999999999995
22818,-1783.9999999999995
22819,-1783.9999999999995
22820,-1783.9999999999995
22821,-1783.9999999999995
22822,-1783.9999999999995
22823,-1783.9999999999995
22824,-1783.9999999999995
22825,-1783.9999999999995
22826,1981.2179112237595
22827,1981.2179112237595
22828,1981.2179112237595
22829,1981.2179112237595
22830,1981.2179112237595
22831,1981.2179112237595
22832,1981.2179112237595
22833,1981.2179112237595
22834,1981.2179112237595
22835,1981.2179112237595
22836,1981.2179112237595
22837,1981.2179112237595
22838,1981.2179112237595
22839,1981.2179112237595
22840,1981.2179112237595
22841,1981.2179112237595
22842,1981.2179112237595
22843,1981.2179112237595
22844,1981.2179112237595
22845,1981.2179112237595
22846,1981.2179112237595
22847,1981.2179112237595
22848,1981.2179112237595
22849,1981.2179112237595
22850,1981.2179112237595
22851,1981.2179112237595
22852,1981.2179112237595
22853,1981.2179112237595
22854,1981.2179112237595
22855,1981.2179112237595
22856,1981.2179112237595
22857,1981.2179112237595
22858,1981.2179112237595
22859,1981.2179112237595
22860,1981.2179112237595
22861,1981.2179112237595
22862,1981.2179112237595
22863,1981.2179112237595
22864,1981.2179112237595
22865,1981.2179112237595
22866,1981.2179112237595
22867,1981.2179112237595
22868,1981.2179112237595
22869,1981.2179112237595
22870,1981.2179112237595
22871,1981.2179112237595
22872,1981.2179112237595
22873,1981.2179112237595
22874,1981.2179112237595
22875,1981.2179112237595
22876,1981.2179112237595
22877,1981.2179112237595
22878,1981.2179112237595
22879,1981.2179112237595
22880,1981.2179112237595
22881,1981.2179112237595
22882,1981.2179112237595
22883,1981.2179112237595
22884,1981.2179112237595
22885,1981.2179112237595
22886,1981.2179112237595
22887,1981.2179112237595
22888,1981.2179112237595
22889,1981.2179112237595
22890,1981.2179112237595
22891,1981.2179112237595
22892,1981.2179112237595
22893,1981.2179112237595
22894,1981.2179112237595
22895,1981.2179112237595
22896,1981.2179112237595
22897,1981.2179112237595
22898,1981.2179112237595
22899,1981.2179112237595
22900,1981.2179112237595
22901,1981.2179112237595
22902,1981.2179112237595
22903,1981.2179112237595
22904,1981.2179112237595
22905,1981.2179112237595
22906,1981.2179112237595
22907,1981.2179112237595
22908,1981.2179112237595
22909,1981.2179112237595
22910,1981.2179112237595
22911,1981.2179112237595
22912,1981.2179112237595
22913,1981.2179112237595
22914,1981.2179112237595
22915,1981.2179112237595
22916,1981.2179112237595
22917,1981.2179112237595
22918,-823.1343283582092
22919,-823.1343283582092
22920,-823.1343283582092
22921,-823.1343283582092
22922,-823.1343283582092
22923,-823.1343283582092
22924,-823.1343283582092
22925,-823.1343283582092
22926,-823.1343283582092
22927,-823.1343283582092
22928,-823.1343283582092
22929,-823.1343283582092
22930,-823.1343283582092
22931,-823.1343283582092
22932,-823.1343283582092
22933,-823.1343283582092
22934,-823.1343283582092
22935,-823.1343283582092
22936,-823.1343283582092
22937,-823.1343283582092
22938,-823.1343283582092
22939,-823.1343283582092
22940,-823.1343283582092
22941,-823.1343283582092
22942,-823.1343283582092
22943,-823.1343283582092
22944,-823.1343283582092
22945,-823.1343283582092
22946,-823.1343283582092
22947,-823.1343283582092
22948,-823.1343283582092
22949,-823.1343283582092
22950,-823.1343283582092
22951,-823.1343283582092
22952,-823.1343283582092
22953,-823.1343283582092
22954,-823.1343283582092
22955,-823.1343283582092
22956,-823.1343283582092
22957,-823.1343283582092
22958,-823.1343283582092
22959,-823.1343283582092
22960,-823.1343283582092
22961,-823.1343283582092
22962,-823.1343283582092
22963,-823.1343283582092
22964,-823.1343283582092
22965,-823.1343283582092
22966,-823.1343283582092
22967,-823.1343283582092
22968,-823.1343283582092
22969,-823.1343283582092
22970,-823.1343283582092
22971,-823.1343283582092
22972,-823.1343283582092
22973,-823.1343283582092
22974,-823.1343283582092
22975,-823.1343283582092
22976,-823.1343283582092
22977,-823.1343283582092
22978,-823.1343283582092
22979,-823.1343283582092
22980,-823.1343283582092
22981,-823.1343283582092
22982,-823.1343283582092
22983,-823.1343283582092
22984,-823.1343283582092
22985,-823.1343283582092
22986,-823.1343283582092
22987,-823.1343283582092
22988,-823.1343283582092
22989,-823.1343283582092
22990,-823.1343283582092
22991,-823.1343283582092
22992,-823.1343283582092
22993,-823.1343283582092
22994,-823.1343283582092
22995,-823.1343283582092
22996,-823.1343283582092
22997,-823.1343283582092
22998,-823.1343283582092
22999,-823.1343283582092
23000,-823.1343283582092
23001,-823.1343283582092
23002,-823.1343283582092
23003,-823.1343283582092
23004,-823.1343283582092
23005,-823.1343283582092
23006,-823.1343283582092
23007,-823.1343283582092
23008,-823.1343283582092
23009,-823.1343283582092
23010,136.23451193714115
23011,136.23451193714115
23012,136.23451193714115
23013,136.23451193714115
23014,136.23451193714115
23015,136.23451193714115
23016,136.23451193714115
23017,136.23451193714115
23018,136.23451193714115
23019,136.23451193714115
23020,136.23451193714115
23021,136.23451193714115
23022,136.23451193714115
23023,136.23451193714115
23024,136.23451193714115
23025,136.23451193714115
23026,136.23451193714115
23027,136.23451193714115
23028,136.23451193714115
23029,136.23451193714115
23030,136.23451193714115
23031,136.23451193714115
23032,136.23451193714115
23033,136.23451193714115
23034,136.23451193714115
23035,136.23451193714115
23036,136.23451193714115
23037,136.23451193714115
23038,136.23451193714115
23039,136.23451193714115
23040,136.23451193714115
23041,136.23451193714115
23042,136.23451193714115
23043,136.23451193714115
23044,136.23451193714115
23045,136.23451193714115
23046,136.23451193714115
23047,136.23451193714115
23048,136.23451193714115
23049,136.23451193714115
23050,136.23451193714115
23051,136.23451193714115
23052,136.23451193714115
23053,136.23451193714115
23054,136.23451193714115
23055,136.23451193714115
23056,136.23451193714115
23057,136.23451193714115
23058,136.23451193714115
23059,136.23451193714115
23060,136.23451193714115
23061,136.23451193714115
23062,136.23451193714115
23063,136.23451193714115
23064,136.23451193714115
23065,136.23451193714115
23066,136.23451193714115
23067,136.23451193714115
23068,136.23451193714115
23069,136.23451193714115
23070,136.23451193714115
23071,136.23451193714115
23072,136.23451193714115
23073,136.23451193714115
23074,136.23451193714115
23075,136.23451193714115
23076,136.23451193714115
23077,136.23451193714115
23078,136.23451193714115
23079,136.23451193714115
23080,136.23451193714115
23081,136.23451193714115
23082,136.23451193714115
23083,136.23451193714115
23084,136.23451193714115
23085,136.23451193714115
23086,136.23451193714115
23087,136.23451193714115
23088,136.23451193714115
23089,136.23451193714115
23090,136.23451193714115
23091,136.23451193714115
23092,136.23451193714115
23093,136.23451193714115
23094,136.23451193714115
23095,136.23451193714115
23096,136.23451193714115
23097,136.23451193714115
23098,136.23451193714115
23099,136.23451193714115
23100,1412.87284144427
23101,1412.87284144427
23102,1412.87284144427
23103,1412.87284144427
23104,1412.87284144427
23105,1412.87284144427
23106,1412.87284144427
23107,1412.87284144427
23108,1412.87284144427
23109,1412.87284144427
23110,1412.87284144427
23111,1412.87284144427
23112,1412.87284144427
23113,1412.87284144427
23114,1412.87284144427
23115,1412.87284144427
23116,1412.87284144427
23117,1412.87284144427
23118,1412.87284144427
23119,1412.87284144427
23120,1412.87284144427
23121,1412.87284144427
23122,1412.87284144427
23123,1412.87284144427
23124,1412.87284144427
23125,1412.87284144427
23126,1412.87284144427
23127,1412.87284144427
23128,1412.87284144427
23129,1412.87284144427
23130,1412.87284144427
23131,1412.87284144427
23132,1412.87284144427
23133,1412.87284144427
23134,1412.87284144427
23135,1412.87284144427
23136,1412.87284144427
23137,1412.87284144427
23138,1412.87284144427
23139,1412.87284144427
23140,1412.87284144427
23141,1412.87284144427
23142,1412.87284144427
23143,1412.87284144427
23144,1412.87284144427
23145,1412.87284144427
23146,1412.87284144427
23147,1412.87284144427
23148,1412.87284144427
23149,1412.87284144427
23150,1412.87284144427
23151,1412.87284144427
23152,1412.87284144427
23153,1412.87284144427
23154,1412.87284144427
23155,1412.87284144427
23156,1412.87284144427
23157,1412.87284144427
23158,1412.87284144427
23159,1412.87284144427
23160,1412.87284144427
23161,1412.87284144427
23162,1412.87284144427
23163,1412.87284144427
23164,1412.87284144427
23165,1412.87284144427
23166,1412.87284144427
23167,1412.87284144427
23168,1412.87284144427
23169,1412.87284144427
23170,1412.87284144427
23171,1412.87284144427
23172,1412.87284144427
23173,1412.87284144427
23174,1412.87284144427
23175,1412.87284144427
23176,1412.87284144427
23177,1412.87284144427
23178,1412.87284144427
23179,1412.87284144427
23180,1412.87284144427
23181,1412.87284144427
23182,1412.87284144427
23183,1412.87284144427
23184,1412.87284144427
23185,1412.87284144427
23186,1412.87284144427
23187,1412.87284144427
23188,1412.87284144427
23189,1412.87284144427
23190,1412.87284144427
23191,-2684.782608695653
23192,-2684.782608695653
23193,-2684.782608695653
23194,-2684.782608695653
23195,-2684.782608695653
23196,-2684.782608695653
23197,-2684.782608695653
23198,-2684.782608695653
23199,-2684.782608695653
23200,-2684.782608695653
23201,-2684.782608695653
23202,-2684.782608695653
23203,-2684.782608695653
23204,-2684.782608695653
23205,-2684.782608695653
23206,-2684.782608695653
23207,-2684.782608695653
23208,-2684.782608695653
23209,-2684.782608695653
23210,-2684.782608695653
23211,-2684.782608695653
23212,-2684.782608695653
23213,-2684.782608695653
23214,-2684.782608695653
23215,-2684.782608695653
23216,-2684.782608695653
23217,-2684.782608695653
23218,-2684.782608695653
23219,-2684.782608695653
23220,-2684.782608695653
23221,-2684.782608695653
23222,-2684.782608695653
23223,-2684.782608695653
23224,-2684.782608695653
23225,-2684.782608695653
23226,-2684.782608695653
23227,-2684.782608695653
23228,-2684.782608695653
23229,-2684.782608695653
23230,-2684.782608695653
23231,-2684.782608695653
23232,-2684.782608695653
23233,-2684.782608695653
23234,-2684.782608695653
