,NAPMPMI Index_ratio
11281,1474.054735854038
11282,1474.054735854038
11283,1474.054735854038
11284,1474.054735854038
11285,1474.054735854038
11286,1474.054735854038
11287,1474.054735854038
11288,1474.054735854038
11289,1474.054735854038
11290,1474.054735854038
11291,1474.054735854038
11292,1474.054735854038
11293,1474.054735854038
11294,1474.054735854038
11295,1474.054735854038
11296,1474.054735854038
11297,1474.054735854038
11298,1474.054735854038
11299,1474.054735854038
11300,1474.054735854038
11301,1474.054735854038
11302,1474.054735854038
11303,1474.054735854038
11304,1474.054735854038
11305,1474.054735854038
11306,1474.054735854038
11307,1474.054735854038
11308,1474.054735854038
11309,1474.054735854038
11310,1474.054735854038
11311,1474.054735854038
11312,1474.054735854038
11313,1474.054735854038
11314,1474.054735854038
11315,1474.054735854038
11316,1474.054735854038
11317,1474.054735854038
11318,1474.054735854038
11319,1474.054735854038
11320,1474.054735854038
11321,1474.054735854038
11322,921.4890286290431
11323,921.4890286290431
11324,921.4890286290431
11325,921.4890286290431
11326,921.4890286290431
11327,921.4890286290431
11328,921.4890286290431
11329,921.4890286290431
11330,921.4890286290431
11331,921.4890286290431
11332,921.4890286290431
11333,921.4890286290431
11334,921.4890286290431
11335,921.4890286290431
11336,921.4890286290431
11337,921.4890286290431
11338,921.4890286290431
11339,921.4890286290431
11340,921.4890286290431
11341,921.4890286290431
11342,921.4890286290431
11343,921.4890286290431
11344,921.4890286290431
11345,921.4890286290431
11346,921.4890286290431
11347,921.4890286290431
11348,921.4890286290431
11349,921.4890286290431
11350,921.4890286290431
11351,921.4890286290431
11352,921.4890286290431
11353,921.4890286290431
11354,921.4890286290431
11355,921.4890286290431
11356,921.4890286290431
11357,921.4890286290431
11358,921.4890286290431
11359,921.4890286290431
11360,921.4890286290431
11361,921.4890286290431
11362,921.4890286290431
11363,921.4890286290431
11364,921.4890286290431
11365,921.4890286290431
11366,921.4890286290431
11367,921.4890286290431
11368,921.4890286290431
11369,921.4890286290431
11370,921.4890286290431
11371,921.4890286290431
11372,921.4890286290431
11373,921.4890286290431
11374,921.4890286290431
11375,921.4890286290431
11376,921.4890286290431
11377,921.4890286290431
11378,921.4890286290431
11379,921.4890286290431
11380,921.4890286290431
11381,921.4890286290431
11382,921.4890286290431
11383,921.4890286290431
11384,921.4890286290431
11385,921.4890286290431
11386,921.4890286290431
11387,921.4890286290431
11388,921.4890286290431
11389,921.4890286290431
11390,921.4890286290431
11391,921.4890286290431
11392,921.4890286290431
11393,921.4890286290431
11394,921.4890286290431
11395,921.4890286290431
11396,921.4890286290431
11397,921.4890286290431
11398,921.4890286290431
11399,921.4890286290431
11400,921.4890286290431
11401,921.4890286290431
11402,921.4890286290431
11403,921.4890286290431
11404,921.4890286290431
11405,921.4890286290431
11406,921.4890286290431
11407,921.4890286290431
11408,921.4890286290431
11409,921.4890286290431
11410,921.4890286290431
11411,921.4890286290431
11412,1024.7507459427986
11413,1024.7507459427986
11414,1024.7507459427986
11415,1024.7507459427986
11416,1024.7507459427986
11417,1024.7507459427986
11418,1024.7507459427986
11419,1024.7507459427986
11420,1024.7507459427986
11421,1024.7507459427986
11422,1024.7507459427986
11423,1024.7507459427986
11424,1024.7507459427986
11425,1024.7507459427986
11426,1024.7507459427986
11427,1024.7507459427986
11428,1024.7507459427986
11429,1024.7507459427986
11430,1024.7507459427986
11431,1024.7507459427986
11432,1024.7507459427986
11433,1024.7507459427986
11434,1024.7507459427986
11435,1024.7507459427986
11436,1024.7507459427986
11437,1024.7507459427986
11438,1024.7507459427986
11439,1024.7507459427986
11440,1024.7507459427986
11441,1024.7507459427986
11442,1024.7507459427986
11443,1024.7507459427986
11444,1024.7507459427986
11445,1024.7507459427986
11446,1024.7507459427986
11447,1024.7507459427986
11448,1024.7507459427986
11449,1024.7507459427986
11450,1024.7507459427986
11451,1024.7507459427986
11452,1024.7507459427986
11453,1024.7507459427986
11454,1024.7507459427986
11455,1024.7507459427986
11456,1024.7507459427986
11457,1024.7507459427986
11458,1024.7507459427986
11459,1024.7507459427986
11460,1024.7507459427986
11461,1024.7507459427986
11462,1024.7507459427986
11463,1024.7507459427986
11464,1024.7507459427986
11465,1024.7507459427986
11466,1024.7507459427986
11467,1024.7507459427986
11468,1024.7507459427986
11469,1024.7507459427986
11470,1024.7507459427986
11471,1024.7507459427986
11472,1024.7507459427986
11473,1024.7507459427986
11474,1024.7507459427986
11475,1024.7507459427986
11476,1024.7507459427986
11477,1024.7507459427986
11478,1024.7507459427986
11479,1024.7507459427986
11480,1024.7507459427986
11481,1024.7507459427986
11482,1024.7507459427986
11483,1024.7507459427986
11484,1024.7507459427986
11485,1024.7507459427986
11486,1024.7507459427986
11487,1024.7507459427986
11488,1024.7507459427986
11489,1024.7507459427986
11490,1024.7507459427986
11491,1024.7507459427986
11492,1024.7507459427986
11493,1024.7507459427986
11494,1024.7507459427986
11495,1024.7507459427986
11496,1024.7507459427986
11497,1024.7507459427986
11498,1024.7507459427986
11499,1024.7507459427986
11500,1024.7507459427986
11501,1024.7507459427986
11502,1024.7507459427986
11503,939.9236349185913
11504,939.9236349185913
11505,939.9236349185913
11506,939.9236349185913
11507,939.9236349185913
11508,939.9236349185913
11509,939.9236349185913
11510,939.9236349185913
11511,939.9236349185913
11512,939.9236349185913
11513,939.9236349185913
11514,939.9236349185913
11515,939.9236349185913
11516,939.9236349185913
11517,939.9236349185913
11518,939.9236349185913
11519,939.9236349185913
11520,939.9236349185913
11521,939.9236349185913
11522,939.9236349185913
11523,939.9236349185913
11524,939.9236349185913
11525,939.9236349185913
11526,939.9236349185913
11527,939.9236349185913
11528,939.9236349185913
11529,939.9236349185913
11530,939.9236349185913
11531,939.9236349185913
11532,939.9236349185913
11533,939.9236349185913
11534,939.9236349185913
11535,939.9236349185913
11536,939.9236349185913
11537,939.9236349185913
11538,939.9236349185913
11539,939.9236349185913
11540,939.9236349185913
11541,939.9236349185913
11542,939.9236349185913
11543,939.9236349185913
11544,939.9236349185913
11545,939.9236349185913
11546,939.9236349185913
11547,939.9236349185913
11548,939.9236349185913
11549,939.9236349185913
11550,939.9236349185913
11551,939.9236349185913
11552,939.9236349185913
11553,939.9236349185913
11554,939.9236349185913
11555,939.9236349185913
11556,939.9236349185913
11557,939.9236349185913
11558,939.9236349185913
11559,939.9236349185913
11560,939.9236349185913
11561,939.9236349185913
11562,939.9236349185913
11563,939.9236349185913
11564,939.9236349185913
11565,939.9236349185913
11566,939.9236349185913
11567,939.9236349185913
11568,939.9236349185913
11569,939.9236349185913
11570,939.9236349185913
11571,939.9236349185913
11572,939.9236349185913
11573,939.9236349185913
11574,939.9236349185913
11575,939.9236349185913
11576,939.9236349185913
11577,939.9236349185913
11578,939.9236349185913
11579,939.9236349185913
11580,939.9236349185913
11581,939.9236349185913
11582,939.9236349185913
11583,939.9236349185913
11584,939.9236349185913
11585,939.9236349185913
11586,939.9236349185913
11587,939.9236349185913
11588,939.9236349185913
11589,939.9236349185913
11590,939.9236349185913
11591,939.9236349185913
11592,939.9236349185913
11593,939.9236349185913
11594,939.9236349185913
11595,814.2908389758308
11596,814.2908389758308
11597,814.2908389758308
11598,814.2908389758308
11599,814.2908389758308
11600,814.2908389758308
11601,814.2908389758308
11602,814.2908389758308
11603,814.2908389758308
11604,814.2908389758308
11605,814.2908389758308
11606,814.2908389758308
11607,814.2908389758308
11608,814.2908389758308
11609,814.2908389758308
11610,814.2908389758308
11611,814.2908389758308
11612,814.2908389758308
11613,814.2908389758308
11614,814.2908389758308
11615,814.2908389758308
11616,814.2908389758308
11617,814.2908389758308
11618,814.2908389758308
11619,814.2908389758308
11620,814.2908389758308
11621,814.2908389758308
11622,814.2908389758308
11623,814.2908389758308
11624,814.2908389758308
11625,814.2908389758308
11626,814.2908389758308
11627,814.2908389758308
11628,814.2908389758308
11629,814.2908389758308
11630,814.2908389758308
11631,814.2908389758308
11632,814.2908389758308
11633,814.2908389758308
11634,814.2908389758308
11635,814.2908389758308
11636,814.2908389758308
11637,814.2908389758308
11638,814.2908389758308
11639,814.2908389758308
11640,814.2908389758308
11641,814.2908389758308
11642,814.2908389758308
11643,814.2908389758308
11644,814.2908389758308
11645,814.2908389758308
11646,814.2908389758308
11647,814.2908389758308
11648,814.2908389758308
11649,814.2908389758308
11650,814.2908389758308
11651,814.2908389758308
11652,814.2908389758308
11653,814.2908389758308
11654,814.2908389758308
11655,814.2908389758308
11656,814.2908389758308
11657,814.2908389758308
11658,814.2908389758308
11659,814.2908389758308
11660,814.2908389758308
11661,814.2908389758308
11662,814.2908389758308
11663,814.2908389758308
11664,814.2908389758308
11665,814.2908389758308
11666,814.2908389758308
11667,814.2908389758308
11668,814.2908389758308
11669,814.2908389758308
11670,814.2908389758308
11671,814.2908389758308
11672,814.2908389758308
11673,814.2908389758308
11674,814.2908389758308
11675,814.2908389758308
11676,814.2908389758308
11677,814.2908389758308
11678,814.2908389758308
11679,814.2908389758308
11680,814.2908389758308
11681,814.2908389758308
11682,814.2908389758308
11683,814.2908389758308
11684,814.2908389758308
11685,814.2908389758308
11686,814.2908389758308
11687,964.748784688761
11688,964.748784688761
11689,964.748784688761
11690,964.748784688761
11691,964.748784688761
11692,964.748784688761
11693,964.748784688761
11694,964.748784688761
11695,964.748784688761
11696,964.748784688761
11697,964.748784688761
11698,964.748784688761
11699,964.748784688761
11700,964.748784688761
11701,964.748784688761
11702,964.748784688761
11703,964.748784688761
11704,964.748784688761
11705,964.748784688761
11706,964.748784688761
11707,964.748784688761
11708,964.748784688761
11709,964.748784688761
11710,964.748784688761
11711,964.748784688761
11712,964.748784688761
11713,964.748784688761
11714,964.748784688761
11715,964.748784688761
11716,964.748784688761
11717,964.748784688761
11718,964.748784688761
11719,964.748784688761
11720,964.748784688761
11721,964.748784688761
11722,964.748784688761
11723,964.748784688761
11724,964.748784688761
11725,964.748784688761
11726,964.748784688761
11727,964.748784688761
11728,964.748784688761
11729,964.748784688761
11730,964.748784688761
11731,964.748784688761
11732,964.748784688761
11733,964.748784688761
11734,964.748784688761
11735,964.748784688761
11736,964.748784688761
11737,964.748784688761
11738,964.748784688761
11739,964.748784688761
11740,964.748784688761
11741,964.748784688761
11742,964.748784688761
11743,964.748784688761
11744,964.748784688761
11745,964.748784688761
11746,964.748784688761
11747,964.748784688761
11748,964.748784688761
11749,964.748784688761
11750,964.748784688761
11751,964.748784688761
11752,964.748784688761
11753,964.748784688761
11754,964.748784688761
11755,964.748784688761
11756,964.748784688761
11757,964.748784688761
11758,964.748784688761
11759,964.748784688761
11760,964.748784688761
11761,964.748784688761
11762,964.748784688761
11763,964.748784688761
11764,964.748784688761
11765,964.748784688761
11766,964.748784688761
11767,964.748784688761
11768,964.748784688761
11769,964.748784688761
11770,964.748784688761
11771,964.748784688761
11772,964.748784688761
11773,964.748784688761
11774,964.748784688761
11775,964.748784688761
11776,964.748784688761
11777,964.3701107364785
11778,964.3701107364785
11779,964.3701107364785
11780,964.3701107364785
11781,964.3701107364785
11782,964.3701107364785
11783,964.3701107364785
11784,964.3701107364785
11785,964.3701107364785
11786,964.3701107364785
11787,964.3701107364785
11788,964.3701107364785
11789,964.3701107364785
11790,964.3701107364785
11791,964.3701107364785
11792,964.3701107364785
11793,964.3701107364785
11794,964.3701107364785
11795,964.3701107364785
11796,964.3701107364785
11797,964.3701107364785
11798,964.3701107364785
11799,964.3701107364785
11800,964.3701107364785
11801,964.3701107364785
11802,964.3701107364785
11803,964.3701107364785
11804,964.3701107364785
11805,964.3701107364785
11806,964.3701107364785
11807,964.3701107364785
11808,964.3701107364785
11809,964.3701107364785
11810,964.3701107364785
11811,964.3701107364785
11812,964.3701107364785
11813,964.3701107364785
11814,964.3701107364785
11815,964.3701107364785
11816,964.3701107364785
11817,964.3701107364785
11818,964.3701107364785
11819,964.3701107364785
11820,964.3701107364785
11821,964.3701107364785
11822,964.3701107364785
11823,964.3701107364785
11824,964.3701107364785
11825,964.3701107364785
11826,964.3701107364785
11827,964.3701107364785
11828,964.3701107364785
11829,964.3701107364785
11830,964.3701107364785
11831,964.3701107364785
11832,964.3701107364785
11833,964.3701107364785
11834,964.3701107364785
11835,964.3701107364785
11836,964.3701107364785
11837,964.3701107364785
11838,964.3701107364785
11839,964.3701107364785
11840,964.3701107364785
11841,964.3701107364785
11842,964.3701107364785
11843,964.3701107364785
11844,964.3701107364785
11845,964.3701107364785
11846,964.3701107364785
11847,964.3701107364785
11848,964.3701107364785
11849,964.3701107364785
11850,964.3701107364785
11851,964.3701107364785
11852,964.3701107364785
11853,964.3701107364785
11854,964.3701107364785
11855,964.3701107364785
11856,964.3701107364785
11857,964.3701107364785
11858,964.3701107364785
11859,964.3701107364785
11860,964.3701107364785
11861,964.3701107364785
11862,964.3701107364785
11863,964.3701107364785
11864,964.3701107364785
11865,964.3701107364785
11866,964.3701107364785
11867,964.3701107364785
11868,1043.8503035530077
11869,1043.8503035530077
11870,1043.8503035530077
11871,1043.8503035530077
11872,1043.8503035530077
11873,1043.8503035530077
11874,1043.8503035530077
11875,1043.8503035530077
11876,1043.8503035530077
11877,1043.8503035530077
11878,1043.8503035530077
11879,1043.8503035530077
11880,1043.8503035530077
11881,1043.8503035530077
11882,1043.8503035530077
11883,1043.8503035530077
11884,1043.8503035530077
11885,1043.8503035530077
11886,1043.8503035530077
11887,1043.8503035530077
11888,1043.8503035530077
11889,1043.8503035530077
11890,1043.8503035530077
11891,1043.8503035530077
11892,1043.8503035530077
11893,1043.8503035530077
11894,1043.8503035530077
11895,1043.8503035530077
11896,1043.8503035530077
11897,1043.8503035530077
11898,1043.8503035530077
